landseg,landuse,nutrient,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A10001,alf,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10001,cpd,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10001,hom,no3n,0,0,6.0201221,1.7633311,6.9162164,2.1378992E-2,0.24414523,0,0,0,0,0
A10001,hom,po4p,0,0,3.614645,2.3058641,12.835682,3.1927397,0.14648715,0,0,0,0,0
A10001,hwm,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10001,lwm,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10001,nal,no3n,0,0,0,0,0,0,0,0,0,0,0,0
A10001,nhi,no3n,0.89300662,2.9831696,0,1.1469588,2.7450152E-2,2.6144371,0,0.16998164,0.65158355,0,0,1.0537903
A10001,nhi,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10001,nho,no3n,0,0,6.0039902,1.7388253,6.8200364,2.1081686E-2,0.24075003,0,0,0,0,0
A10001,nhy,no3n,0,0,0.4266215,0,0,0,0,0,0,1.993573,0,0
A10001,nhy,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10001,nlo,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10001,npa,po4p,0,0,0,0,19.389015,0,0,0,0,0,0,0
A10001,npd,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10001,pas,nh3n,0,0,0,0,17.914051,0,0,0,0,0,0,0
A10003,alf,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10003,cpd,nh3n,0,0,0,16.049133,0,0,16.049133,0,0,0,0,0
A10003,hom,no3n,0,0,20.521408,1.8915442,7.0813699,6.9337361E-2,1.6004894,0,0,0,0,0
A10003,hwm,nh3n,0.37618268,8.3005724,0,8.4478493,8.7598309E-2,23.327133,0,0.20149177,3.7079473,0,0,3.8866146
A10003,hyw,nh3n,0,0,10.254046,0,4.568562,0,0,0,0,6.1830945,0,0
A10003,hyw,orgp,0,0,0,0,0,0,0,0,0,0,0,0
A10003,lwm,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10003,nal,nh3n,0,0,0,0,0,0,0,0,0,0,0,0
A10001,cpd,orgp,0,0,0,0,0,0,0,0,0,0,0,0
A10001,hom,nh3n,0,0,18.060366,5.2899933,20.748648,6.4136982E-2,0.7324357,0,0,0,0,0
A10001,hwm,nh3n,2.6945422,9.0506153,0,3.7693913,9.0696163E-2,8.5384769,0,0.52076811,1.9784923,0,0,3.2030623
A10001,hyw,orgp,0,0,0,0,0,0,0,0,0,0,0,0
A10001,nal,nh3n,0,0,0,0,0,0,0,0,0,0,0,0
A10001,nal,po4p,0,0,1.3818182,0,2.7636364,1.3818182,1.3818182,0,0,0,0,0
A10001,nhi,nh3n,2.6790199,8.9495087,0,3.4408765,8.2350455E-2,7.8433113,0,0.50994492,1.9547507,0,0,3.1613712
A10001,nho,po4p,0,0,3.6049306,2.2738073,12.657183,3.1483397,0.14445001,0,0,0,0,0
A10001,nhy,nh3n,0,0,1.2798644,0,0,0,0,0,0,5.9807186,0,0
A10001,nlo,no3n,0.89300662,2.9831696,0,1.1469588,2.7450152E-2,2.6144371,0,0.16998164,0.65158355,0,0,1.0537903
A10001,nlo,po4p,0,0,0,9.0742865,0,0,0,0.64102042,2.046387,0,0,0
A10001,npa,nh3n,0,0,0,0,16.265631,0,0,0,0,0,0,0
A10001,npa,no3n,0,0,0,0,5.4218769,0,0,0,0,0,0,0
A10001,pas,no3n,0,0,0,0,5.9713502,0,0,0,0,0,0,0
A10001,pas,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10001,rpd,orgp,0,0,0,0,0,0,0,0,0,0,0,0
A10001,rpd,po4p,0,0,0,0.64490229,0,0,0.64490229,0,0,0,0,0
A10001,urs,no3n,0,0,0.25655663,28.76372,0.17103773,0,0,0,0,0,0,0
A10001,urs,po4p,0,0,0.59413117,17.947784,0,0,0,0,0,0,0,0
A10003,alf,orgp,0,0,0,0,0,0,0,0,0,0,0,0
A10003,cpd,orgp,0,0,0,0,0,0,0,0,0,0,0,0
A10003,cpd,po4p,0,0,0,0.64490229,0,0,0.64490229,0,0,0,0,0
A10003,hom,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10003,hwm,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10003,hyw,po4p,0,0,1.381466,0,0,0,0,0,0,0.57505792,0,0
A10003,lwm,orgp,0,0,0,0,0,0,0,0,0,0,0,0
A10003,nal,no3n,0,0,0,0,0,0,0,0,0,0,0,0
A10003,nhi,nh3n,0.37399343,8.2516794,0,8.3236437,8.4933899E-2,22.995909,0,0.19816454,3.6861911,0,0,3.8637533
A10003,nhi,no3n,0.12466446,2.75056,0,2.7745481,2.8311297E-2,7.6653032,0,6.6054843E-2,1.2287303,0,0,1.2879179
A10003,nho,nh3n,0,0,61.401897,5.5958433,20.948679,0.20511937,4.7346964,0,0,0,0,0
A10003,nhy,nh3n,0,0,9.9421577,0,4.5567307,0,0,0,0,6.1670823,0,0
A10003,nhy,no3n,0,0,3.3140523,0,1.5189103,0,0,0,0,2.0556941,0,0
A10003,nlo,nh3n,0.37399343,8.2516794,0,8.3236437,8.4933899E-2,22.995909,0,0.19816454,3.6861911,0,0,3.8637533
A10003,nlo,no3n,0.12466446,2.75056,0,2.7745481,2.8311297E-2,7.6653032,0,6.6054843E-2,1.2287303,0,0,1.2879179
A10003,npa,nh3n,0,0,0,0,29.25,0,0,0,0,0,0,0
A10003,npa,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10003,npd,orgp,0,0,0,0,0,0,0,0,0,0,0,0
A10003,pas,no3n,0,0,0,0,10.055861,0,0,0,0,0,0,0
A10003,pas,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10003,rpd,po4p,0,0,0,0.64490229,0,0,0.64490229,0,0,0,0,0
A10003,urs,nh3n,0,0,2.7304351,74.48391,3.4130442,0,0,0,0,0,0,0
A10003,urs,no3n,0,0,0.91014504,24.827971,1.1376814,0,0,0,0,0,0,0
A10005,alf,orgp,0,0,0,0,0,0,0,0,0,0,0,0
A10005,cpd,po4p,0,0,0,0.64490235,0,0,0.64490235,0,0,0,0,0
A10005,hom,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10005,hwm,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10005,hyw,po4p,0,0,0,0,0,0,0,0,0,0,0,0
A10005,lwm,orgp,0,0,0,0,0,0,0,0,0,0,0,0
A10003,nal,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10003,nhi,orgn,0,0,0,0,0,0,0,0,0,0,0,0
