TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.606994,0.100000,0.,8.216304,0.606994,na,na,0.606994,0.100000,0.,4.977141,0.606994,na,na,0.085993,0.002832,0.000252,3.516390,0.085993,na,na,0.000100,0.002832,0.000252,0.586061,0.000100,27841.92,50000.00,0.0001,1.07,35.91707,69.20277,0.0001,1.07,7.183478,2.871119,0.0001,1.07,7.183478,2.871119,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.060273,0.,10.00000,1.000000,na,na,1.000000,0.012052,0.,8.516475,1.000000,na,na,0.249830,0.100000,0.100E-04,7.481764,0.249830,na,na,0.000100,0.100000,0.100E-04,1.246966,0.000100,916.9175,17442.61,0.0001,1.07,1090.609,515.9771,0.0001,1.07,0.599892,6.001408,0.0001,1.07,0.599892,6.001408,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.264154,0.100000,0.,6.293252,0.264154,na,na,0.194348,0.100000,0.,3.161057,0.194348,na,na,0.019435,0.000100,0.010000,0.395415,0.019435,na,na,0.000100,0.000100,0.010000,0.065903,0.000100,50000.00,22693.68,0.0001,1.07,9.182124,34.36985,0.0001,1.07,15.28091,6.009624,0.0001,1.07,15.28091,6.009624,0.0001,1.07,0.5,0.1,0,0,1.07,20
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.100000,0.,1.182698,1.000000,na,na,0.000100,0.048863,0.,0.591348,1.000000,na,na,0.000100,0.000100,0.010000,0.012069,0.200000,na,na,0.000100,0.000100,0.010000,0.010000,0.000100,29343.11,48264.81,0.0001,1.07,34.07958,99.08385,0.0001,1.07,5.744689,5.039052,0.0001,1.07,5.744689,5.039052,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.138559,0.043298,0.,3.423873,0.138559,na,na,0.138559,0.008666,0.,2.705916,0.138559,na,na,0.017818,0.008790,0.000160,4.785846,0.017818,na,na,0.000100,0.008790,0.000160,0.797644,0.000100,2287.795,18632.19,0.0001,1.07,437.1024,483.0345,0.0001,1.07,1.958498,4.152832,0.0001,1.07,1.958498,4.152832,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.100000,0.,10.00000,1.000000,na,na,1.000000,0.070123,0.,6.268166,1.000000,na,na,0.190779,0.048573,0.000030,1.195865,0.190779,na,na,0.000100,0.048573,0.000048,0.199312,0.000100,3224.069,9336.802,0.0001,1.07,310.1671,963.9266,0.0001,1.07,1.306779,6.521048,0.0001,1.07,1.306779,6.521048,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.363093,0.100000,0.,7.382469,0.363093,na,na,0.363093,0.100000,0.,3.691237,0.363093,na,na,0.048045,0.001561,0.000683,1.253206,0.048045,na,na,0.000100,0.001561,0.000683,0.208866,0.000100,26131.10,8589.424,0.0001,1.07,38.26863,1047.800,0.0001,1.07,10.35194,6.389764,0.0001,1.07,10.35194,6.389764,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.100000,0.,10.00000,1.000000,na,na,1.000000,0.100000,0.,6.621188,1.000000,na,na,0.221408,0.036261,0.000039,10.00000,0.221408,na,na,0.000100,0.036261,0.000040,1.809267,0.000100,2205.285,5032.222,0.0001,1.07,453.4561,1788.475,0.0001,1.07,1.313547,4.446523,0.0001,1.07,1.313547,4.446523,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.490702,0.100000,0.,7.198131,0.490702,na,na,0.490702,0.022878,0.,4.194205,0.490702,na,na,0.064970,0.004900,0.000163,2.658553,0.064970,na,na,0.000100,0.004900,0.000163,0.443094,0.000100,4151.318,45001.96,0.0001,1.07,240.8872,199.9913,0.0001,1.07,4.427585,4.851290,0.0001,1.07,4.427585,4.851290,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24013,0.4,8.66617512,70.98147405,60,72.92644084,80.24670512,57.62090095,58.81679335,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.415811,0.100000,0.,6.876113,0.415811,na,na,0.415811,0.100000,0.,3.644551,0.415811,na,na,0.063800,0.002225,0.000319,2.299827,0.063800,na,na,0.000100,0.002225,0.000319,0.383301,0.000100,12616.58,49921.22,0.0001,1.07,79.26081,138.0662,0.0001,1.07,10.31116,3.899211,0.0001,1.07,10.31116,3.899211,0.0001,1.07,0.5,0.1,0,0,1.07,20
