TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.000559,0.016307,0,0.000056,0.000559,0.500000,0.000016,0.711E-05
A10003,1,0,0,1,0,1,0,1,0,0.000162,0.006054,0,0.000016,0.000162,0.500000,0.606E-05,0.409E-05
A10005,1,0,0,1,0,1,0,1,0,0.000655,0.017631,0,0.000066,0.000655,0.500000,0.000017,0.506E-05
A11001,1,0,0,1,0,1,0,1,0,0.000262,0.012150,0,0.000026,0.000262,0.500000,0.000012,0.576E-05
A24001,1,0,0,1,0,1,0,1,0,0.000234,0.009825,0,0.000023,0.000234,0.500000,0.998E-05,0.000010
A24003,1,0,0,1,0,1,0,1,0,0.000148,0.005549,0,0.000015,0.000148,0.500000,0.555E-05,0.448E-05
A24005,1,0,0,1,0,1,0,1,0,0.000263,0.009623,0,0.000026,0.000263,0.500000,0.991E-05,0.438E-05
A24009,1,0,0,1,0,1,0,1,0,0.000126,0.004849,0,0.000013,0.000126,0.500000,0.485E-05,0.533E-05
A24011,1,0,0,1,0,1,0,1,0,0.000172,0.005977,0,0.000017,0.000172,0.500000,0.598E-05,0.518E-05
A24013,1,0,0,1,0,1,0,1,0,0.000450,0.012586,0,0.000045,0.000450,0.500000,0.000013,0.798E-05
A24015,1,0,0,1,0,1,0,1,0,0.000243,0.008988,0,0.000024,0.000243,0.500000,0.905E-05,0.558E-05
A24017,1,0,0,1,0,1,0,1,0,0.000099,0.004235,0,0.961E-05,0.000099,0.500000,0.423E-05,0.657E-05
A24019,1,0,0,1,0,1,0,1,0,0.000145,0.005335,0,0.000015,0.000145,0.500000,0.533E-05,0.563E-05
A24021,1,0,0,1,0,1,0,1,0,0.000198,0.007628,0,0.000020,0.000198,0.500000,0.763E-05,0.580E-05
A24023,1,0,0,1,0,1,0,1,0,0.000130,0.004778,0,0.000013,0.000130,0.500000,0.478E-05,0.420E-05
A24025,1,0,0,1,0,1,0,1,0,0.000256,0.009007,0,0.000026,0.000256,0.500000,0.906E-05,0.410E-05
A24027,1,0,0,1,0,1,0,1,0,0.000222,0.008572,0,0.000023,0.000222,0.500000,0.886E-05,0.489E-05
A24029,1,0,0,1,0,1,0,1,0,0.000133,0.005391,0,0.000013,0.000133,0.500000,0.539E-05,0.379E-05
A24031,1,0,0,1,0,1,0,1,0,0.000205,0.008313,0,0.000020,0.000205,0.500000,0.819E-05,0.518E-05
A24033,1,0,0,1,0,1,0,1,0,0.000131,0.005305,0,0.000013,0.000131,0.500000,0.530E-05,0.644E-05
A24035,1,0,0,1,0,1,0,1,0,0.000287,0.009381,0,0.000028,0.000287,0.500000,0.974E-05,0.499E-05
A24037,1,0,0,1,0,1,0,1,0,0.000149,0.006490,0,0.000015,0.000149,0.500000,0.649E-05,0.664E-05
A24039,1,0,0,1,0,1,0,1,0,0.000144,0.005300,0,0.000015,0.000144,0.500000,0.530E-05,0.575E-05
A24041,1,0,0,1,0,1,0,1,0,0.000146,0.005542,0,0.000015,0.000146,0.500000,0.554E-05,0.460E-05
A24043,1,0,0,1,0,1,0,1,0,0.000440,0.018023,0,0.000044,0.000440,0.500000,0.000018,0.379E-05
A24045,1,0,0,1,0,1,0,1,0,0.000180,0.006897,0,0.000018,0.000180,0.500000,0.690E-05,0.670E-05
A24047,1,0,0,1,0,1,0,1,0,0.000174,0.006715,0,0.000017,0.000174,0.500000,0.672E-05,0.642E-05
A24510,1,0,0,1,0,1,0,1,0,0.000251,0.008867,0,0.000025,0.000251,0.500000,0.898E-05,0.396E-05
A36003,1,0,0,1,0,1,0,1,0,0.000208,0.007348,0,0.000021,0.000208,0.500000,0.735E-05,0.900E-05
A36007,1,0,0,1,0,1,0,1,0,0.000168,0.006762,0,0.000016,0.000168,0.500000,0.676E-05,0.465E-05
A36015,1,0,0,1,0,1,0,1,0,0.000228,0.009002,0,0.000023,0.000228,0.500000,0.906E-05,0.896E-05
A36017,1,0,0,1,0,1,0,1,0,0.000183,0.006443,0,0.000018,0.000183,0.500000,0.644E-05,0.424E-05
A36023,1,0,0,1,0,1,0,1,0,0.000156,0.006326,0,0.000015,0.000156,0.500000,0.633E-05,0.334E-05
A36025,1,0,0,1,0,1,0,1,0,0.000137,0.005654,0,0.000013,0.000137,0.500000,0.566E-05,0.416E-05
A36043,1,0,0,1,0,1,0,1,0,0.000144,0.005253,0,0.000015,0.000144,0.500000,0.525E-05,0.408E-05
