TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.069500,1,0.03,0.3,0,45.35650,30.31950,5,0.5,2,0,3187.191,0.409000,5,1,8,0,1554.352,0.063500,6,0.5,1,0,1055.996,0,0,0,0,na,na
A10003,0.203000,1,0.03,0.3,0,51.99200,29.36750,5,0.5,2,0,3172.058,0.220000,5,1,8,0,1498.000,0.029500,6,0.5,1,0,1075.998,0,0,0,0,na,na
A10005,0.067000,1,0.03,0.3,0,35.82150,27.76600,5,0.5,2,0,2945.552,0.572500,5,1,8,0,1629.526,0.219000,6,0.5,1,0,1088.959,0,0,0,0,na,na
A11001,0.127000,1,0.03,0.3,0,38.59950,31.89050,5,0.5,2,0,3482.895,0.270500,5,1,8,0,1560.095,0.037000,6,0.5,1,0,1045.688,0,0,0,0,na,na
A24001,0.400000,1,0.03,0.3,0,52.15750,32.35650,5,0.5,2,0,3222.274,0.097000,5,1,8,0,1477.062,0.016500,6,0.5,1,0,1065.669,0,0,0,0,na,na
A24003,0.135000,1,0.03,0.3,0,51.27300,29.70350,5,0.5,2,0,3230.240,0.245500,5,1,8,0,1478.173,0.056500,6,0.5,1,0,1090.875,0,0,0,0,na,na
A24005,0.050500,1,0.03,0.3,0,46.97650,33.38500,5,0.5,2,0,3010.352,0.694000,5,1,8,0,1639.908,0.191500,6,0.5,1,0,1070.105,0,0,0,0,na,na
A24009,0.151250,1,0.03,0.3,0,43.76950,28.20750,5,0.5,2,0,3162.711,0.250000,5,1,8,0,1547.872,0.040500,6,0.5,1,0,1067.008,0,0,0,0,na,na
A24011,0.457000,1,0.03,0.3,0,49.62500,25.58650,5,0.5,2,0,3213.941,0.151250,5,1,8,0,1462.808,0.022000,6,0.5,1,0,1076.299,0,0,0,0,na,na
A24013,0.095000,1,0.03,0.3,0,49.60800,33.85900,5,0.5,2,0,3203.724,0.241000,5,1,8,0,1559.230,0.060500,6,0.5,1,0,1064.460,0,0,0,0,na,na
A24015,0.071500,1,0.03,0.3,0,56.35050,33.72800,5,0.5,2,0,3236.312,0.393500,5,1,8,0,1565.407,0.080500,6,0.5,1,0,1062.254,0,0,0,0,na,na
A24017,0.863000,1,0.03,0.3,0,42.16600,22.64900,5,0.5,2,0,3289.572,0.080500,5,1,8,0,1484.193,0.010000,6,0.5,1,0,1040.800,0,0,0,0,na,na
