TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.008698,0.,10.00000,1.000000,na,na,1.000000,0.000522,0.,6.831360,1.000000,na,na,0.000100,0.000943,0.004933,0.313177,0.200000,na,na,0.000100,0.000100,0.009865,0.052196,0.000100,371.8925,5316.805,0.001,1.07,2688.949,1692.746,0.001,1.07,0.805369,45.44437,0.001,1.07,0.805369,45.44437,0.001,1.07,na,na,na,na,na,na
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.006251,0.,10.00000,1.000000,na,na,1.000000,0.000375,0.,9.248973,1.000000,na,na,0.000100,0.002051,0.002282,0.086862,0.200000,na,na,0.000100,0.000100,0.004563,0.014477,0.000100,915.6013,8643.874,0.001,1.07,1092.179,1041.200,0.001,1.07,0.733906,29.96100,0.001,1.07,0.733906,29.96100,0.001,1.07,na,na,na,na,na,na
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.009121,0.,10.00000,1.000000,na,na,1.000000,0.000547,0.,8.609076,1.000000,na,na,0.000100,0.000660,0.007146,0.065019,0.200000,na,na,0.000100,0.000100,0.010000,0.010837,0.000100,410.2262,8605.682,0.001,1.07,2437.679,1045.821,0.001,1.07,1.201289,53.97416,0.001,1.07,1.201289,53.97416,0.001,1.07,na,na,na,na,na,na
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.007525,0.,10.00000,1.000000,na,na,1.000000,0.000451,0.,6.132769,1.000000,na,na,0.000100,0.001169,0.003988,0.211435,0.200000,na,na,0.000100,0.000100,0.007977,0.035239,0.000100,444.6178,4820.979,0.001,1.07,2249.123,1866.841,0.001,1.07,0.809717,41.64042,0.001,1.07,0.809717,41.64042,0.001,1.07,na,na,na,na,na,na
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.005775,0.,10.00000,1.000000,na,na,1.000000,0.000347,0.,10.00000,1.000000,na,na,0.000100,0.001273,0.003415,1.192576,0.200000,na,na,0.000100,0.000100,0.006830,0.198763,0.000100,398.5072,5146.690,0.001,1.07,2509.365,1748.697,0.001,1.07,1.587301,31.67480,0.001,1.07,1.587301,31.67480,0.001,1.07,na,na,na,na,na,na
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.006851,0.,10.00000,1.000000,na,na,1.000000,0.000411,0.,7.269679,1.000000,na,na,0.000100,0.003321,0.001422,0.010000,0.200000,na,na,0.000100,0.000100,0.002844,0.010000,0.000100,906.0057,7886.712,0.001,1.07,1103.746,1141.160,0.001,1.07,0.891862,35.31340,0.001,1.07,0.891862,35.31340,0.001,1.07,na,na,na,na,na,na
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.012656,0.,10.00000,1.000000,na,na,0.790157,0.000759,0.,5.475666,0.790157,na,na,0.000100,0.000784,0.005983,0.177616,0.200000,na,na,0.000100,0.000100,0.010000,0.029603,0.000100,638.1729,5563.957,0.001,1.07,1566.974,1617.554,0.001,1.07,1.189106,60.73867,0.001,1.07,1.189106,60.73867,0.001,1.07,na,na,na,na,na,na
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.007143,0.,10.00000,1.000000,na,na,1.000000,0.000429,0.,5.924891,1.000000,na,na,0.000100,0.001093,0.004264,0.228255,0.200000,na,na,0.000100,0.000100,0.008528,0.038043,0.000100,475.8413,6325.134,0.001,1.07,2101.541,1422.895,0.001,1.07,0.880411,37.29224,0.001,1.07,0.880411,37.29224,0.001,1.07,na,na,na,na,na,na
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.004867,0.,10.00000,1.000000,na,na,1.000000,0.000292,0.,8.161143,1.000000,na,na,0.000100,0.001578,0.002972,0.092605,0.200000,na,na,0.000100,0.000100,0.005943,0.015434,0.000100,670.3344,8747.032,0.001,1.07,1491.793,1028.920,0.001,1.07,0.746110,26.99540,0.001,1.07,0.746110,26.99540,0.001,1.07,na,na,na,na,na,na
A24013,0.4,8.66617512,70.98147405,60,72.92644084,80.24670512,57.62090095,58.81679335,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.008047,0.,10.00000,1.000000,na,na,1.000000,0.000483,0.,6.034712,1.000000,na,na,0.000100,0.001094,0.004228,0.355743,0.200000,na,na,0.000100,0.000100,0.008457,0.059291,0.000100,663.2032,5732.349,0.001,1.07,1507.833,1570.037,0.001,1.07,1.178509,49.35353,0.001,1.07,1.178509,49.35353,0.001,1.07,na,na,na,na,na,na
A24015,0.4,10.82687498,71.69084761,60,73.02493327,80.37095332,73.41010492,75.06862099,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.009543,0.,10.00000,1.000000,na,na,1.000000,0.000573,0.,5.788840,1.000000,na,na,0.000100,0.001060,0.004407,0.200956,0.200000,na,na,0.000100,0.000100,0.008815,0.033493,0.000100,642.4225,5792.029,0.001,1.07,1556.608,1553.860,0.001,1.07,0.844347,43.66259,0.001,1.07,0.844347,43.66259,0.001,1.07,na,na,na,na,na,na
A24017,0.4,11.38160131,93.82588115,60,72.46194161,79.66073934,74.2061067,75.88794563,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.003881,0.,10.00000,1.000000,na,na,1.000000,0.000233,0.,6.456771,1.000000,na,na,0.000100,0.001104,0.004161,0.474259,0.200000,na,na,0.000100,0.000100,0.008323,0.079043,0.000100,531.7362,5766.463,0.001,1.07,1880.632,1560.749,0.001,1.07,1.021059,27.11524,0.001,1.07,1.021059,27.11524,0.001,1.07,na,na,na,na,na,na
A24019,0.4,11.70814521,90.67459023,60,67.97859963,74.00500344,77.94094908,79.73221888,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.004115,0.,10.00000,1.000000,na,na,1.000000,0.000247,0.,8.120297,1.000000,na,na,0.000100,0.001610,0.002896,0.159505,0.200000,na,na,0.000100,0.000100,0.005791,0.026584,0.000100,619.7921,7089.509,0.001,1.07,1613.444,1269.481,0.001,1.07,0.786870,26.15499,0.001,1.07,0.786870,26.15499,0.001,1.07,na,na,na,na,na,na
A24021,0.4,8.89553794,86.16254679,60,74.64399958,82.41340547,54.50520348,55.60980594,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.008556,0.,10.00000,1.000000,na,na,1.000000,0.000513,0.,6.249636,1.000000,na,na,0.000100,0.001216,0.003808,0.311620,0.200000,na,na,0.000100,0.000100,0.007616,0.051937,0.000100,616.6364,5627.569,0.001,1.07,1621.701,1599.269,0.001,1.07,1.381316,55.01145,0.001,1.07,1.381316,55.01145,0.001,1.07,na,na,na,na,na,na
A24023,0.4,8.592249922,84.09700285,60,75.90991824,84.01036186,51.66532222,52.68671617,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.004330,0.,9.702059,1.000000,na,na,1.000000,0.000260,0.,4.851029,1.000000,na,na,0.000100,0.000966,0.004858,0.130588,0.200000,na,na,0.000100,0.000100,0.009716,0.021765,0.000100,1263.574,10138.95,0.001,1.07,791.4056,887.6660,0.001,1.07,1.984705,43.99411,0.001,1.07,1.984705,43.99411,0.001,1.07,na,na,na,na,na,na
A24025,0.4,9.829871706,76.05981816,60,74.10626944,81.7350589,70.96881411,72.55580036,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.010874,0.,10.00000,1.000000,na,na,0.919603,0.000652,0.,5.862913,0.919603,na,na,0.000100,0.001010,0.004648,0.114008,0.200000,na,na,0.000100,0.000100,0.009296,0.019001,0.000100,774.6589,7324.493,0.001,1.07,1290.891,1228.754,0.001,1.07,1.210724,53.99672,0.001,1.07,1.210724,53.99672,0.001,1.07,na,na,na,na,na,na
A24027,0.4,9.197760165,69.92606107,60,72.0840588,79.18404018,69.37935528,70.91977039,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.009116,0.,10.00000,1.000000,na,na,1.000000,0.000547,0.,5.852718,1.000000,na,na,0.000100,0.000944,0.004959,0.194914,0.200000,na,na,0.000100,0.000100,0.009918,0.032486,0.000100,691.5395,5664.743,0.001,1.07,1446.049,1588.775,0.001,1.07,1.149425,50.07723,0.001,1.07,1.149425,50.07723,0.001,1.07,na,na,na,na,na,na
A24029,0.4,11.48586698,84.6611575,60,76.52072595,84.78089578,86.57554961,88.61981322,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.006630,0.,10.00000,1.000000,na,na,1.000000,0.000398,0.,5.948895,1.000000,na,na,0.000100,0.001866,0.002503,0.113136,0.200000,na,na,0.000100,0.000100,0.005006,0.018856,0.000100,923.9841,8121.536,0.001,1.07,1082.270,1108.165,0.001,1.07,0.786517,32.93554,0.001,1.07,0.786517,32.93554,0.001,1.07,na,na,na,na,na,na
A24031,0.4,8.755937943,66.26503337,60,74.40415743,82.1108446,65.6992694,67.13185799,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.009545,0.,10.00000,1.000000,na,na,1.000000,0.000573,0.,5.258653,1.000000,na,na,0.000100,0.000766,0.006053,0.455131,0.200000,na,na,0.000100,0.000100,0.010000,0.075855,0.000100,623.2462,4577.626,0.001,1.07,1604.503,1966.084,0.001,1.07,1.170644,57.70685,0.001,1.07,1.170644,57.70685,0.001,1.07,na,na,na,na,na,na
A24033,0.4,11.53752725,73.89456743,60,71.07663311,77.91317267,71.05516723,72.64468363,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.007553,0.,9.999999,1.000000,na,na,1.000000,0.000453,0.,8.283800,1.000000,na,na,0.000100,0.000990,0.004611,0.640635,0.200000,na,na,0.000100,0.000100,0.009222,0.106772,0.000100,474.6167,4817.577,0.001,1.07,2106.963,1868.159,0.001,1.07,0.881446,41.95823,0.001,1.07,0.881446,41.95823,0.001,1.07,na,na,na,na,na,na
A24035,0.4,11.54153265,85.61316461,60,78.63268025,87.44512613,85.41209625,87.42227067,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.008173,0.,9.586053,1.000000,na,na,1.000000,0.000490,0.,4.793026,1.000000,na,na,0.000100,0.001180,0.003960,0.177555,0.200000,na,na,0.000100,0.000100,0.007920,0.029593,0.000100,639.6449,6796.716,0.001,1.07,1563.367,1324.169,0.001,1.07,0.925069,41.72578,0.001,1.07,0.925069,41.72578,0.001,1.07,na,na,na,na,na,na
A24037,0.4,11.11429624,93.03827618,60,73.47525329,80.93903203,77.7445653,79.53008106,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.005508,0.,10.00000,1.000000,na,na,1.000000,0.000330,0.,10.00000,1.000000,na,na,0.000100,0.001652,0.002741,0.477273,0.200000,na,na,0.000100,0.000100,0.005483,0.079545,0.000100,424.2039,5243.212,0.001,1.07,2357.357,1716.505,0.001,1.07,0.585652,29.28088,0.001,1.07,0.585652,29.28088,0.001,1.07,na,na,na,na,na,na
A24039,0.4,11.78305931,95.89649455,60,67.64082678,73.57890299,78.18958008,79.98813478,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.004216,0.,10.00000,1.000000,na,na,1.000000,0.000253,0.,8.289062,1.000000,na,na,0.000100,0.001719,0.002715,0.133713,0.200000,na,na,0.000100,0.000100,0.005430,0.022286,0.000100,739.3273,7434.101,0.001,1.07,1352.581,1210.637,0.001,1.07,0.737403,23.46832,0.001,1.07,0.737403,23.46832,0.001,1.07,na,na,na,na,na,na
