TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.044000,1,0.03,0.3,0,29.38600,32.71400,5,0.5,2,0,3983.917,0.315500,5,1,8,0,1777.811,0.030500,6,0.5,1,0,1067.437,0,0,0,0,na,na
A10003,0.078500,1,0.03,0.3,0,32.72950,31.71900,5,0.5,2,0,4084.878,0.239000,5,1,8,0,1609.689,0.025500,6,0.5,1,0,1102.042,0,0,0,0,na,na
A10005,0.040000,1,0.03,0.3,0,19.61550,29.08250,5,0.5,2,0,3408.911,0.685500,5,1,8,0,1988.266,0.222000,6,0.5,1,0,1140.021,0,0,0,0,na,na
A11001,0.059000,1,0.03,0.3,0,22.52950,34.44050,5,0.5,2,0,4495.119,0.228500,5,1,8,0,1778.833,0.014000,6,0.5,1,0,1049.379,0,0,0,0,na,na
A24001,0.147500,1,0.03,0.3,0,34.43800,33.78500,5,0.5,2,0,4222.199,0.100000,5,1,8,0,1580.699,0.006500,6,0.5,1,0,1080.227,0,0,0,0,na,na
A24003,0.048000,1,0.03,0.3,0,32.47800,32.48450,5,0.5,2,0,4167.758,0.248000,5,1,8,0,1584.634,0.032000,6,0.5,1,0,1125.044,0,0,0,0,na,na
A24005,0.038000,1,0.03,0.3,0,30.49200,33.43850,5,0.5,2,0,3423.731,0.871500,5,1,8,0,1992.200,0.190500,6,0.5,1,0,1105.516,0,0,0,0,na,na
A24009,0.059500,1,0.03,0.3,0,26.22050,30.43950,5,0.5,2,0,4037.273,0.255500,5,1,8,0,1726.907,0.018500,6,0.5,1,0,1087.111,0,0,0,0,na,na
A24011,0.262500,1,0.03,0.3,0,31.49100,26.90550,5,0.5,2,0,4241.884,0.154750,5,1,8,0,1528.000,0.013500,6,0.5,1,0,1097.833,0,0,0,0,na,na
A24013,0.046000,1,0.03,0.3,0,32.28100,35.77000,5,0.5,2,0,4061.665,0.165000,5,1,8,0,1729.786,0.022500,6,0.5,1,0,1083.383,0,0,0,0,na,na
A24015,0.050000,1,0.03,0.3,0,40.91000,36.12700,5,0.5,2,0,4034.177,0.290000,5,1,8,0,1768.276,0.040000,6,0.5,1,0,1080.238,0,0,0,0,na,na
A24017,0.639000,1,0.03,0.3,0,24.62300,23.41450,5,0.5,2,0,4442.468,0.086000,5,1,8,0,1547.238,0.006000,6,0.5,1,0,1037.655,0,0,0,0,na,na
A24019,0.489000,1,0.03,0.3,0,20.94800,22.71950,5,0.5,2,0,4203.314,0.089000,5,1,8,0,1521.630,0.007500,6,0.5,1,0,1044.637,0,0,0,0,na,na
