TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.021775,0.202976,0,0.002176,0.021775,0.500000,0.000203,0.012176
A10003,1,0,0,1,0,1,0,1,0,0.038934,0.183028,0,0.003895,0.038934,0.500000,0.000183,0.016209
A10005,1,0,0,1,0,1,0,1,0,0.041909,0.242332,0,0.004192,0.041909,0.500000,0.000242,0.012313
A11001,1,0,0,1,0,1,0,1,0,0.019288,0.183065,0,0.001930,0.019288,0.500000,0.000183,0.015478
A24001,1,0,0,1,0,1,0,1,0,0.011573,0.118717,0,0.001156,0.011573,0.500000,0.000119,0.023389
A24003,1,0,0,1,0,1,0,1,0,0.036961,0.183849,0,0.003695,0.036961,0.500000,0.000184,0.016774
A24005,1,0,0,1,0,1,0,1,0,0.033231,0.245934,0,0.003325,0.033231,0.500000,0.000246,0.011409
A24009,1,0,0,1,0,1,0,1,0,0.024485,0.197903,0,0.002450,0.024485,0.500000,0.000198,0.013476
A24011,1,0,0,1,0,1,0,1,0,0.038404,0.187792,0,0.003838,0.038404,0.500000,0.000188,0.018861
A24013,1,0,0,1,0,1,0,1,0,0.024000,0.185046,0,0.002398,0.024000,0.500000,0.000185,0.015261
A24015,1,0,0,1,0,1,0,1,0,0.024733,0.196077,0,0.002474,0.024733,0.500000,0.000196,0.013932
A24017,1,0,0,1,0,1,0,1,0,0.024229,0.187129,0,0.002421,0.024229,0.500000,0.000187,0.019806
A24019,1,0,0,1,0,1,0,1,0,0.030807,0.169698,0,0.003082,0.030807,0.500000,0.000170,0.019292
A24021,1,0,0,1,0,1,0,1,0,0.022807,0.183275,0,0.002280,0.022807,0.500000,0.000183,0.014553
A24023,1,0,0,1,0,1,0,1,0,0.043217,0.185528,0,0.004323,0.043217,0.500000,0.000186,0.018013
A24025,1,0,0,1,0,1,0,1,0,0.040237,0.238031,0,0.004023,0.040237,0.500000,0.000238,0.012255
A24027,1,0,0,1,0,1,0,1,0,0.028433,0.212921,0,0.002845,0.028433,0.500000,0.000213,0.013320
A24029,1,0,0,1,0,1,0,1,0,0.043270,0.216110,0,0.004327,0.043270,0.500000,0.000216,0.015248
