TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.002581,0.041002,0,0.000258,0.002581,0.500000,0.000041,0.000011
A10003,1,0,0,1,0,1,0,1,0,0.000786,0.014880,0,0.000079,0.000786,0.500000,0.000015,0.695E-05
A10005,1,0,0,1,0,1,0,1,0,0.004066,0.050093,0,0.000406,0.004066,0.500000,0.000050,0.984E-05
A11001,1,0,0,1,0,1,0,1,0,0.002210,0.038288,0,0.000221,0.002210,0.500000,0.000038,0.000013
A24001,1,0,0,1,0,1,0,1,0,0.002866,0.036968,0,0.000287,0.002866,0.500000,0.000037,0.000028
A24003,1,0,0,1,0,1,0,1,0,0.001229,0.018717,0,0.000123,0.001229,0.500000,0.000018,0.945E-05
A24005,1,0,0,1,0,1,0,1,0,0.002462,0.040000,0,0.000246,0.002462,0.500000,0.000040,0.869E-05
A24009,1,0,0,1,0,1,0,1,0,0.001441,0.022332,0,0.000144,0.001441,0.500000,0.000022,0.000011
A24011,1,0,0,1,0,1,0,1,0,0.001096,0.015988,0,0.000110,0.001096,0.500000,0.000016,0.000011
A24013,1,0,0,1,0,1,0,1,0,0.001718,0.028171,0,0.000172,0.001718,0.500000,0.000028,0.000012
A24015,1,0,0,1,0,1,0,1,0,0.002085,0.031430,0,0.000208,0.002085,0.500000,0.000032,0.000012
A24017,1,0,0,1,0,1,0,1,0,0.000954,0.015577,0,0.000095,0.000954,0.500000,0.000016,0.000014
A24019,1,0,0,1,0,1,0,1,0,0.000853,0.013505,0,0.000085,0.000853,0.500000,0.000013,0.000011
A24021,1,0,0,1,0,1,0,1,0,0.001480,0.025568,0,0.000148,0.001480,0.500000,0.000025,0.000011
A24023,1,0,0,1,0,1,0,1,0,0.001328,0.016277,0,0.000133,0.001328,0.500000,0.000017,0.000011
A24025,1,0,0,1,0,1,0,1,0,0.001665,0.028218,0,0.000167,0.001665,0.500000,0.000028,0.750E-05
A24027,1,0,0,1,0,1,0,1,0,0.002294,0.034685,0,0.000229,0.002294,0.500000,0.000035,0.000011
A24029,1,0,0,1,0,1,0,1,0,0.000919,0.015880,0,0.000092,0.000919,0.500000,0.000016,0.771E-05
A24031,1,0,0,1,0,1,0,1,0,0.002305,0.037691,0,0.000231,0.002305,0.500000,0.000038,0.000011
A24033,1,0,0,1,0,1,0,1,0,0.001935,0.029028,0,0.000194,0.001935,0.500000,0.000029,0.000015
A24035,1,0,0,1,0,1,0,1,0,0.001425,0.024953,0,0.000143,0.001425,0.500000,0.000025,0.812E-05
A24037,1,0,0,1,0,1,0,1,0,0.001181,0.020564,0,0.000118,0.001181,0.500000,0.000020,0.000014
A24039,1,0,0,1,0,1,0,1,0,0.002339,0.021520,0,0.000234,0.002339,0.500000,0.000022,0.000020
A24041,1,0,0,1,0,1,0,1,0,0.000850,0.014233,0,0.000085,0.000850,0.500000,0.000014,0.891E-05
A24043,1,0,0,1,0,1,0,1,0,0.012462,0.147233,0,0.001247,0.012462,0.500000,0.000147,0.000012
A24045,1,0,0,1,0,1,0,1,0,0.003684,0.032669,0,0.000368,0.003684,0.500000,0.000033,0.000024
A24047,1,0,0,1,0,1,0,1,0,0.001912,0.023368,0,0.000191,0.001912,0.500000,0.000023,0.000017
A24510,1,0,0,1,0,1,0,1,0,0.001880,0.027970,0,0.000188,0.001880,0.500000,0.000028,0.824E-05
A36003,1,0,0,1,0,1,0,1,0,0.001045,0.017048,0,0.000104,0.001045,0.500000,0.000017,0.000016
A36007,1,0,0,1,0,1,0,1,0,0.001319,0.020329,0,0.000132,0.001319,0.500000,0.000021,0.000010
A36015,1,0,0,1,0,1,0,1,0,0.001730,0.026297,0,0.000173,0.001730,0.500000,0.000026,0.000019
A36017,1,0,0,1,0,1,0,1,0,0.001212,0.018336,0,0.000121,0.001212,0.500000,0.000018,0.848E-05
A36023,1,0,0,1,0,1,0,1,0,0.001334,0.020511,0,0.000133,0.001334,0.500000,0.000020,0.767E-05
A36025,1,0,0,1,0,1,0,1,0,0.001173,0.017967,0,0.000118,0.001173,0.500000,0.000018,0.972E-05
A36043,1,0,0,1,0,1,0,1,0,0.001051,0.015854,0,0.000105,0.001051,0.500000,0.000016,0.847E-05
A36051,1,0,0,1,0,1,0,1,0,0.001380,0.020141,0,0.000138,0.001380,0.500000,0.000020,0.000012
A36053,1,0,0,1,0,1,0,1,0,0.001667,0.023843,0,0.000167,0.001667,0.500000,0.000024,0.835E-05
A36065,1,0,0,1,0,1,0,1,0,0.001353,0.019863,0,0.000136,0.001353,0.500000,0.000020,0.812E-05
A36067,1,0,0,1,0,1,0,1,0,0.001830,0.025870,0,0.000183,0.001830,0.500000,0.000026,0.786E-05
A36069,1,0,0,1,0,1,0,1,0,0.001685,0.024082,0,0.000168,0.001685,0.500000,0.000024,0.000013
A36077,1,0,0,1,0,1,0,1,0,0.001318,0.019856,0,0.000132,0.001318,0.500000,0.000020,0.899E-05
A36095,1,0,0,1,0,1,0,1,0,0.001262,0.019453,0,0.000126,0.001262,0.500000,0.000019,0.834E-05
A36097,1,0,0,1,0,1,0,1,0,0.001329,0.020041,0,0.000133,0.001329,0.500000,0.000020,0.000014
A36101,1,0,0,1,0,1,0,1,0,0.001435,0.023611,0,0.000143,0.001435,0.500000,0.000023,0.000015
A36107,1,0,0,1,0,1,0,1,0,0.001486,0.021931,0,0.000148,0.001486,0.500000,0.000022,0.000013
A36109,1,0,0,1,0,1,0,1,0,0.001102,0.017062,0,0.000110,0.001102,0.500000,0.000017,0.000012
A36123,1,0,0,1,0,1,0,1,0,0.001559,0.022449,0,0.000155,0.001559,0.500000,0.000022,0.000013
A37001,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37005,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37009,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37033,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37067,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37077,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37081,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37131,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37135,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37145,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
