SL2_2480_0001,C12TF,N24015,SL2_2480_0001
SL2_2480_0001,C12TF,N42029,SL2_2480_0001
SL2_2480_0001,C12TF,N42071,SL2_2480_0001
SL2_2480_0001,C12TF,N24015,SL2_2480_0001
SL2_2480_0001,C12TF,N42029,SL2_2480_0001
SL2_2480_0001,C12TF,N42071,SL2_2480_0001
SL2_2480_0001,C12TF,N24015,SL2_2480_0001
SL2_2480_0001,C12TF,N42029,SL2_2480_0001
SL2_2480_0001,C12TF,N42071,SL2_2480_0001
EU1_2650_0001,EL2OH,N24015,EU1_2650_0001
EU1_2650_0001,EL2OH,N42029,EU1_2650_0001
SL9_2720_0001,C12TF,N24015,SL9_2720_0001
SL9_2720_0001,C12TF,N24025,SL9_2720_0001
SL9_2720_0001,C12TF,N42071,SL9_2720_0001
SL9_2720_0001,C12TF,N42133,SL9_2720_0001
SL9_2720_0001,C12TF,N24025,SL0_2721_2720
SL9_2720_0001,C12TF,N42133,SL0_2721_2720
SL9_2720_0001,C12TF,N24025,SL2_2750_2720
SL9_2720_0001,C12TF,N42133,SL2_2750_2720
SL9_2720_0001,C12TF,N42071,SL9_2700_2720
SL9_2720_0001,C12TF,N42133,SL9_2700_2720
SL9_2720_0001,C12TF,N42029,SL2_2410_2700
SL9_2720_0001,C12TF,N42071,SL2_2410_2700
SL9_2720_0001,C12TF,N42071,SL3_2420_2700
SL9_2720_0001,C12TF,N42071,SL1_2390_2420
SL9_2720_0001,C12TF,N42071,SL3_2470_2420
SL9_2720_0001,C12TF,N42071,SL3_2350_2470
SL9_2720_0001,C12TF,N42011,SL1_2190_2350
SL9_2720_0001,C12TF,N42071,SL1_2190_2350
SL9_2720_0001,C12TF,N42075,SL1_2190_2350
SL9_2720_0001,C12TF,N42011,SL2_2200_2350
SL9_2720_0001,C12TF,N42029,SL2_2200_2350
SL9_2720_0001,C12TF,N42071,SL2_2200_2350
SL9_2720_0001,C12TF,N42071,SL9_2520_2700
SL9_2720_0001,C12TF,N42133,SL9_2520_2700
SL9_2720_0001,C12TF,N42071,SL2_2300_2520
SL9_2720_0001,C12TF,N42075,SL2_2300_2520
SL9_2720_0001,C12TF,N42071,SL9_2490_2520
SL9_2720_0001,C12TF,N42133,SL9_2490_2520
SL9_2720_0001,C12TF,N42133,SL3_2550_2490
SL9_2720_0001,C12TF,N42133,SL3_2730_2550
SL9_2720_0001,C12TF,N42133,SL1_2760_2730
SL9_2720_0001,C12TF,N42133,SL1_2830_2760
SL9_2720_0001,C12TF,N24013,SL0_2831_2830
SL9_2720_0001,C12TF,N42133,SL0_2831_2830
SL9_2720_0001,C12TF,N42133,SL1_2770_2730
SL9_2720_0001,C12TF,N42071,SL9_2430_2490
SL9_2720_0001,C12TF,N42133,SL9_2430_2490
SL9_2720_0001,C12TF,N24013,SL3_2460_2430
SL9_2720_0001,C12TF,N42001,SL3_2460_2430
SL9_2720_0001,C12TF,N42041,SL3_2460_2430
SL9_2720_0001,C12TF,N42133,SL3_2460_2430
SL9_2720_0001,C12TF,N42043,SL9_2310_2430
SL9_2720_0001,C12TF,N42071,SL9_2310_2430
SL9_2720_0001,C12TF,N42075,SL9_2310_2430
SL9_2720_0001,C12TF,N42133,SL9_2310_2430
SL9_2720_0001,C12TF,N42043,SL4_2240_2310
SL9_2720_0001,C12TF,N42075,SL4_2240_2310
SL9_2720_0001,C12TF,N42043,SL4_2140_2240
SL9_2720_0001,C12TF,N42075,SL4_2140_2240
SL9_2720_0001,C12TF,N42075,SL0_2220_2140
SL9_2720_0001,C12TF,N42075,SL0_2180_2220
SL9_2720_0001,C12TF,N42075,SL4_2100_2140
SL9_2720_0001,C12TF,N42075,SL4_2090_2100
