seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42099,1984,  45.9533,   4.7752,   2.3587,   7.4046,   2.2984,   0.5357,   0.4956,   0.1674
A42099,1985,  38.5070,   3.5528,   1.7049,   7.2634,   2.2960,   0.4413,   0.4082,   0.1379
A42099,1986,  42.4797,   4.2840,   1.9568,   7.1223,   2.2936,   0.4750,   0.4394,   0.1484
A42099,1987,  38.0874,   4.1028,   1.9474,   6.9812,   2.2913,   0.4396,   0.4067,   0.1374
A42099,1988,  33.4723,   3.2994,   1.5540,   6.8400,   2.2889,   0.3883,   0.3592,   0.1214
A42099,1989,  45.0769,   4.2844,   2.4735,   6.6989,   2.2865,   0.5429,   0.5022,   0.1697
A42099,1990,  49.7417,   4.1391,   2.3199,   6.5578,   2.2841,   0.5627,   0.5205,   0.1759
A42099,1991,  31.1898,   3.1855,   1.6366,   6.4166,   2.2817,   0.3361,   0.3109,   0.1050
A42099,1992,  37.9818,   3.2598,   1.6798,   6.2755,   2.2793,   0.4233,   0.3915,   0.1323
A42099,1993,  49.0684,   4.3552,   1.9883,   6.1344,   2.2769,   0.5701,   0.5273,   0.1782
A42099,1994,  49.9535,   4.1038,   2.2884,   5.9932,   2.2745,   0.5458,   0.5048,   0.1706
A42099,1995,  39.3156,   3.0104,   1.6321,   5.8521,   2.2721,   0.4577,   0.4234,   0.1430
A42099,1996,  63.4603,   5.1190,   2.8697,   5.7110,   2.2697,   0.7189,   0.6650,   0.2247
A42099,1997,  41.4511,   3.2834,   1.6472,   5.5698,   2.2673,   0.4505,   0.4167,   0.1408
A42099,1998,  44.6102,   3.7341,   1.9757,   5.4287,   2.2649,   0.5549,   0.5133,   0.1734
A42099,1999,  41.5680,   3.1061,   1.9216,   5.2876,   2.2625,   0.4484,   0.4148,   0.1401
A42099,2000,  40.3681,   3.0998,   1.8796,   5.1464,   2.2601,   0.4845,   0.4482,   0.1514
A42099,2001,  29.1545,   2.4883,   1.8033,   5.0053,   2.2577,   0.3481,   0.3220,   0.1088
A42099,2002,  43.1886,   2.9678,   2.0293,   4.8641,   2.2553,   0.5110,   0.4726,   0.1597
A42099,2003,  55.1398,   3.5677,   2.7720,   4.7230,   2.2529,   0.6431,   0.5948,   0.2010
A42099,2004,  56.0852,   3.2617,   2.6091,   4.5819,   2.2506,   0.6504,   0.6016,   0.2033
A42099,2005,  43.1108,   2.3397,   1.8515,   4.4408,   2.2482,   0.4657,   0.4307,   0.1455
