seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42133,1984,  46.3671,   4.5044,   2.7656,   8.0199,   2.6072,   0.5474,   0.5063,   0.1711
A42133,1985,  39.1285,   3.4448,   1.9161,   7.8769,   2.6241,   0.4427,   0.4095,   0.1384
A42133,1986,  39.8377,   4.0620,   2.2975,   7.7338,   2.6410,   0.4345,   0.4019,   0.1358
A42133,1987,  38.2501,   3.7031,   2.2006,   7.5908,   2.6579,   0.4347,   0.4021,   0.1358
A42133,1988,  35.5813,   3.4279,   1.8622,   7.4477,   2.6748,   0.4125,   0.3815,   0.1289
A42133,1989,  44.4467,   4.1817,   2.9391,   7.3047,   2.6918,   0.5445,   0.5036,   0.1701
A42133,1990,  47.3177,   3.8632,   2.5810,   7.1616,   2.7087,   0.5337,   0.4937,   0.1668
A42133,1991,  32.9268,   3.0189,   1.8940,   7.0186,   2.7256,   0.3471,   0.3210,   0.1085
A42133,1992,  38.1893,   3.3512,   2.2037,   6.8755,   2.7425,   0.4267,   0.3947,   0.1333
A42133,1993,  51.0123,   4.3358,   2.7325,   6.7324,   2.7594,   0.5743,   0.5312,   0.1795
A42133,1994,  46.7082,   3.8901,   2.6240,   6.5894,   2.7763,   0.4958,   0.4586,   0.1549
A42133,1995,  44.8033,   3.4425,   2.6300,   6.4463,   2.7933,   0.5044,   0.4666,   0.1576
A42133,1996,  59.3895,   4.6877,   3.2818,   6.3033,   2.8102,   0.6713,   0.6210,   0.2098
A42133,1997,  33.3745,   2.7645,   1.6714,   6.1602,   2.8271,   0.3664,   0.3389,   0.1145
A42133,1998,  45.3929,   3.8365,   2.4259,   6.0172,   2.8440,   0.5597,   0.5177,   0.1749
A42133,1999,  42.9650,   3.3228,   2.4943,   5.8741,   2.8609,   0.4642,   0.4294,   0.1451
A42133,2000,  41.8266,   2.9917,   2.2831,   5.7311,   2.8778,   0.4848,   0.4485,   0.1515
A42133,2001,  31.5958,   2.4723,   2.2068,   5.5880,   2.8948,   0.3712,   0.3434,   0.1160
A42133,2002,  43.6813,   2.9269,   2.4484,   5.4449,   2.9117,   0.4929,   0.4560,   0.1540
A42133,2003,  57.3362,   3.4604,   3.7591,   5.3019,   2.9286,   0.6610,   0.6115,   0.2066
A42133,2004,  54.7681,   3.3577,   3.8868,   5.1588,   2.9455,   0.6620,   0.6124,   0.2069
A42133,2005,  46.7261,   2.6838,   2.7285,   5.0158,   2.9624,   0.5040,   0.4662,   0.1575
