seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51119,1984,  43.6041,   2.5455,   1.2283,   7.0454,   0.7196,   0.5128,   0.4744,   0.1603
A51119,1985,  46.0963,   2.6331,   1.2394,   6.9530,   0.7225,   0.4840,   0.4477,   0.1513
A51119,1986,  35.1922,   2.6428,   1.2305,   6.8605,   0.7254,   0.3611,   0.3341,   0.1129
A51119,1987,  41.5170,   2.9049,   1.4708,   6.7681,   0.7283,   0.4980,   0.4606,   0.1556
A51119,1988,  37.2507,   2.3911,   1.1531,   6.6757,   0.7312,   0.4307,   0.3984,   0.1346
A51119,1989,  57.7980,   3.3382,   1.7961,   6.5833,   0.7342,   0.6525,   0.6036,   0.2039
A51119,1990,  43.1286,   2.5050,   1.5110,   6.4908,   0.7371,   0.4905,   0.4538,   0.1533
A51119,1991,  37.0647,   2.2896,   1.1812,   6.3984,   0.7400,   0.4009,   0.3708,   0.1253
A51119,1992,  49.0962,   2.7126,   1.3814,   6.3060,   0.7429,   0.5327,   0.4927,   0.1665
A51119,1993,  44.1061,   2.8111,   1.6214,   6.2136,   0.7458,   0.5113,   0.4729,   0.1598
A51119,1994,  48.3132,   2.6588,   1.6149,   6.1211,   0.7487,   0.5115,   0.4732,   0.1599
A51119,1995,  40.1385,   2.3692,   1.3938,   6.0287,   0.7516,   0.4701,   0.4348,   0.1469
A51119,1996,  57.1736,   3.3179,   1.8323,   5.9363,   0.7545,   0.6184,   0.5720,   0.1932
A51119,1997,  40.7392,   2.3056,   1.2804,   5.8439,   0.7574,   0.4357,   0.4030,   0.1361
A51119,1998,  49.8329,   2.8539,   1.5285,   5.7514,   0.7603,   0.5737,   0.5307,   0.1793
A51119,1999,  52.0766,   2.1890,   1.3133,   5.6590,   0.7632,   0.5392,   0.4988,   0.1685
A51119,2000,  48.1602,   2.8226,   1.5120,   5.5666,   0.7661,   0.5580,   0.5161,   0.1744
A51119,2001,  36.1564,   2.1558,   1.4043,   5.4742,   0.7690,   0.4255,   0.3936,   0.1330
A51119,2002,  41.1830,   2.0326,   1.3834,   5.3817,   0.7719,   0.4574,   0.4231,   0.1429
A51119,2003,  65.5674,   3.0817,   2.2856,   5.2893,   0.7748,   0.7406,   0.6850,   0.2314
A51119,2004,  55.5015,   2.4876,   1.8554,   5.1969,   0.7777,   0.6327,   0.5852,   0.1977
A51119,2005,  43.1708,   2.0097,   1.4547,   5.1044,   0.7806,   0.4784,   0.4425,   0.1495
