seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51015,1984,   1,   1.3165,   0.0936,   0.0416,   0.3332,   0.0644,   0.0119,   0.0110,   0.0037
A51015,1984,   2,   4.4003,   0.1465,   0.0969,   0.3484,   0.0839,   0.0399,   0.0369,   0.0125
A51015,1984,   3,   5.0048,   0.3582,   0.1835,   0.4184,   0.1589,   0.0454,   0.0420,   0.0142
A51015,1984,   4,   5.7222,   0.4315,   0.2751,   0.4447,   0.2701,   0.1037,   0.0960,   0.0324
A51015,1984,   5,   3.4264,   0.2565,   0.1893,   0.5065,   0.2488,   0.0621,   0.0575,   0.0194
A51015,1984,   6,   1.6376,   0.1884,   0.1223,   0.4461,   0.3557,   0.0297,   0.0275,   0.0093
A51015,1984,   7,   5.3955,   0.3909,   0.1759,   0.5301,   0.6208,   0.0489,   0.0452,   0.0153
A51015,1984,   8,   7.1599,   0.4850,   0.1930,   0.4789,   0.4699,   0.0649,   0.0600,   0.0203
A51015,1984,   9,   1.3055,   0.0714,   0.0353,   0.5525,   0.3238,   0.0118,   0.0109,   0.0037
A51015,1984,  10,   4.1535,   0.1934,   0.0970,   0.4309,   0.2412,   0.0377,   0.0348,   0.0118
A51015,1984,  11,   3.4721,   0.1483,   0.0712,   0.2471,   0.1754,   0.0315,   0.0291,   0.0098
A51015,1984,  12,   1.9262,   0.1010,   0.0472,   0.3095,   0.0235,   0.0175,   0.0162,   0.0055
A51015,1985,   1,   1.9820,   0.1209,   0.0450,   0.3284,   0.0646,   0.0180,   0.0166,   0.0056
A51015,1985,   2,   3.0547,   0.1344,   0.0492,   0.3434,   0.0841,   0.0277,   0.0256,   0.0087
A51015,1985,   3,   1.6687,   0.1678,   0.0758,   0.4124,   0.1594,   0.0151,   0.0140,   0.0047
A51015,1985,   4,   1.1611,   0.1571,   0.1218,   0.4383,   0.2708,   0.0211,   0.0195,   0.0066
A51015,1985,   5,   4.8766,   0.5345,   0.3017,   0.4993,   0.2495,   0.0884,   0.0818,   0.0276
A51015,1985,   6,   2.0254,   0.2186,   0.1369,   0.4398,   0.3566,   0.0367,   0.0340,   0.0115
A51015,1985,   7,   5.7628,   0.4940,   0.1741,   0.5225,   0.6225,   0.0522,   0.0483,   0.0163
A51015,1985,   8,   5.4534,   0.5138,   0.1830,   0.4721,   0.4711,   0.0494,   0.0457,   0.0154
A51015,1985,   9,   0.2193,   0.0139,   0.0077,   0.5446,   0.3246,   0.0020,   0.0018,   0.0006
