seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B42027,1984,   1,   1.8395,   0.2441,   0.0783,   0.6119,   0.0166,   0.0167,   0.0154,   0.0052
B42027,1984,   2,   5.1350,   0.3330,   0.1261,   0.6041,   0.0294,   0.0465,   0.0431,   0.0145
B42027,1984,   3,   4.1911,   0.4717,   0.1892,   0.6960,   0.0583,   0.0380,   0.0351,   0.0119
B42027,1984,   4,   3.3519,   0.3947,   0.2219,   0.5869,   0.0625,   0.0608,   0.0562,   0.0190
B42027,1984,   5,   5.5546,   0.6731,   0.4130,   0.6137,   0.0637,   0.1007,   0.0931,   0.0315
B42027,1984,   6,   6.3568,   0.6314,   0.4230,   0.7418,   0.0915,   0.1152,   0.1066,   0.0360
B42027,1984,   7,   4.1800,   0.4840,   0.2228,   0.6950,   0.0978,   0.0379,   0.0350,   0.0118
B42027,1984,   8,   7.2094,   0.7498,   0.2756,   0.6225,   0.0792,   0.0654,   0.0604,   0.0204
B42027,1984,   9,   1.2027,   0.1348,   0.0649,   0.5849,   0.0634,   0.0109,   0.0101,   0.0034
B42027,1984,  10,   3.3245,   0.4006,   0.1687,   0.6390,   0.0460,   0.0301,   0.0279,   0.0094
B42027,1984,  11,   4.0961,   0.2366,   0.0922,   0.5927,   0.0409,   0.0371,   0.0343,   0.0116
B42027,1984,  12,   4.4736,   0.3699,   0.1108,   0.5304,   0.0141,   0.0406,   0.0375,   0.0127
B42027,1985,   1,   1.7403,   0.2020,   0.0670,   0.6022,   0.0166,   0.0158,   0.0146,   0.0049
B42027,1985,   2,   2.5426,   0.2004,   0.0634,   0.5945,   0.0293,   0.0230,   0.0213,   0.0072
B42027,1985,   3,   4.9997,   0.4374,   0.1735,   0.6850,   0.0581,   0.0453,   0.0419,   0.0142
B42027,1985,   4,   2.1584,   0.1998,   0.1152,   0.5776,   0.0622,   0.0391,   0.0362,   0.0122
B42027,1985,   5,   4.7448,   0.4862,   0.2886,   0.6040,   0.0635,   0.0860,   0.0796,   0.0269
B42027,1985,   6,   3.9103,   0.4177,   0.2363,   0.7301,   0.0912,   0.0709,   0.0656,   0.0222
B42027,1985,   7,   3.6742,   0.3950,   0.1813,   0.6840,   0.0974,   0.0333,   0.0308,   0.0104
B42027,1985,   8,   3.5568,   0.4169,   0.1818,   0.6126,   0.0789,   0.0322,   0.0298,   0.0101
B42027,1985,   9,   2.9964,   0.2186,   0.0970,   0.5756,   0.0631,   0.0272,   0.0251,   0.0085
B42027,1985,  10,   2.2575,   0.2253,   0.1083,   0.6289,   0.0458,   0.0205,   0.0189,   0.0064
B42027,1985,  11,   8.5658,   0.4713,   0.1480,   0.5833,   0.0408,   0.0776,   0.0718,   0.0243
B42027,1985,  12,   2.6337,   0.2224,   0.0642,   0.5220,   0.0140,   0.0239,   0.0221,   0.0075
B42027,1986,   1,   2.6386,   0.2232,   0.0732,   0.5925,   0.0165,   0.0239,   0.0221,   0.0075
B42027,1986,   2,   4.1267,   0.3704,   0.1115,   0.5850,   0.0292,   0.0374,   0.0346,   0.0117
B42027,1986,   3,   2.7456,   0.2468,   0.0984,   0.6739,   0.0578,   0.0249,   0.0230,   0.0078
B42027,1986,   4,   3.1596,   0.3211,   0.1850,   0.5683,   0.0620,   0.0573,   0.0530,   0.0179
B42027,1986,   5,   2.6562,   0.2982,   0.1823,   0.5943,   0.0632,   0.0482,   0.0445,   0.0150
B42027,1986,   6,   5.7300,   0.5422,   0.2978,   0.7184,   0.0908,   0.1039,   0.0961,   0.0325
B42027,1986,   7,   6.7694,   0.6487,   0.2781,   0.6730,   0.0970,   0.0614,   0.0568,   0.0192
B42027,1986,   8,   2.9716,   0.3446,   0.1244,   0.6028,   0.0785,   0.0269,   0.0249,   0.0084
B42027,1986,   9,   3.2093,   0.3143,   0.1160,   0.5664,   0.0629,   0.0291,   0.0269,   0.0091
B42027,1986,  10,   4.3694,   0.3664,   0.1396,   0.6188,   0.0456,   0.0396,   0.0366,   0.0124
B42027,1986,  11,   5.9143,   0.4198,   0.1258,   0.5739,   0.0406,   0.0536,   0.0496,   0.0168
B42027,1986,  12,   2.8283,   0.1856,   0.0435,   0.5136,   0.0140,   0.0256,   0.0237,   0.0080
B42027,1987,   1,   3.1391,   0.2789,   0.0738,   0.5828,   0.0164,   0.0285,   0.0263,   0.0089
B42027,1987,   2,   0.8886,   0.0834,   0.0232,   0.5754,   0.0290,   0.0081,   0.0075,   0.0025
B42027,1987,   3,   2.2508,   0.2110,   0.0953,   0.6629,   0.0576,   0.0204,   0.0189,   0.0064
B42027,1987,   4,   4.2756,   0.3915,   0.1915,   0.5591,   0.0617,   0.0775,   0.0717,   0.0242
B42027,1987,   5,   3.6270,   0.4328,   0.2169,   0.5846,   0.0629,   0.0658,   0.0608,   0.0205
B42027,1987,   6,   5.1319,   0.6113,   0.3578,   0.7066,   0.0904,   0.0930,   0.0861,   0.0291
B42027,1987,   7,   4.1582,   0.4575,   0.2004,   0.6620,   0.0966,   0.0377,   0.0349,   0.0118
B42027,1987,   8,   4.7522,   0.6331,   0.3021,   0.5929,   0.0782,   0.0431,   0.0398,   0.0135
B42027,1987,   9,   5.8588,   0.6148,   0.2357,   0.5571,   0.0626,   0.0531,   0.0491,   0.0166
B42027,1987,  10,   2.7118,   0.3078,   0.1304,   0.6087,   0.0454,   0.0246,   0.0227,   0.0077
B42027,1987,  11,   2.6440,   0.2057,   0.0883,   0.5645,   0.0404,   0.0240,   0.0222,   0.0075
B42027,1987,  12,   2.8497,   0.2924,   0.0937,   0.5052,   0.0139,   0.0258,   0.0239,   0.0081
B42027,1988,   1,   1.9931,   0.1645,   0.0487,   0.5732,   0.0164,   0.0181,   0.0167,   0.0056
B42027,1988,   2,   3.7333,   0.3128,   0.1041,   0.5659,   0.0289,   0.0338,   0.0313,   0.0106
