seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A37067,1984,  47.4740,   2.7353,   2.4085,   6.7803,   1.0377,   0.5356,   0.4954,   0.1674
A37067,1985,  42.5409,   2.0894,   1.7109,   6.7112,   1.0399,   0.4592,   0.4247,   0.1435
A37067,1986,  31.1682,   2.2991,   1.8873,   6.6422,   1.0422,   0.3177,   0.2939,   0.0993
A37067,1987,  49.8746,   2.6224,   2.0678,   6.5731,   1.0444,   0.5713,   0.5284,   0.1785
A37067,1988,  35.5035,   2.2332,   1.9970,   6.5040,   1.0467,   0.4049,   0.3745,   0.1265
A37067,1989,  56.9667,   3.2291,   3.4178,   6.4349,   1.0489,   0.6765,   0.6258,   0.2114
A37067,1990,  51.4157,   2.2667,   2.6860,   6.3658,   1.0512,   0.5745,   0.5314,   0.1795
A37067,1991,  44.8763,   2.7185,   2.3055,   6.2968,   1.0535,   0.5133,   0.4748,   0.1604
A37067,1992,  48.6517,   2.4398,   2.3103,   6.2277,   1.0557,   0.5631,   0.5209,   0.1760
A37067,1993,  47.8650,   2.5964,   2.1619,   6.1586,   1.0580,   0.5451,   0.5042,   0.1703
A37067,1994,  41.6769,   2.1836,   2.4472,   6.0895,   1.0602,   0.4470,   0.4135,   0.1397
A37067,1995,  46.3401,   2.4573,   2.5645,   6.0205,   1.0625,   0.5339,   0.4939,   0.1669
A37067,1996,  52.8305,   3.1441,   3.0191,   5.9514,   1.0647,   0.5764,   0.5332,   0.1801
A37067,1997,  41.4903,   2.5427,   2.2418,   5.8823,   1.0670,   0.4838,   0.4476,   0.1512
A37067,1998,  47.8910,   2.8745,   2.6400,   5.8132,   1.0692,   0.5763,   0.5331,   0.1801
A37067,1999,  43.2938,   2.3379,   2.2136,   5.7441,   1.0715,   0.4821,   0.4459,   0.1506
A37067,2000,  37.8286,   2.3101,   2.0807,   5.6751,   1.0737,   0.4423,   0.4091,   0.1382
A37067,2001,  32.2967,   2.0057,   2.3260,   5.6060,   1.0760,   0.3682,   0.3406,   0.1151
A37067,2002,  43.5265,   1.8596,   1.7301,   5.5369,   1.0782,   0.4536,   0.4196,   0.1417
A37067,2003,  63.3441,   2.6968,   3.0969,   5.4678,   1.0805,   0.7499,   0.6936,   0.2343
A37067,2004,  39.8778,   1.6321,   2.1419,   5.3988,   1.0827,   0.4383,   0.4054,   0.1370
A37067,2005,  38.8540,   1.6731,   1.7545,   5.3297,   1.0850,   0.4276,   0.3955,   0.1336
