seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51683,1984,  45.7563,   3.1865,   2.6232,  10.0382,   1.0305,   0.5103,   0.4720,   0.1595
A51683,1985,  34.5236,   2.5048,   2.0130,   9.8629,   1.0284,   0.3789,   0.3505,   0.1184
A51683,1986,  33.5353,   3.0312,   2.4545,   9.6875,   1.0263,   0.3581,   0.3312,   0.1119
A51683,1987,  41.3276,   3.0834,   2.6113,   9.5121,   1.0242,   0.4818,   0.4456,   0.1506
A51683,1988,  36.4162,   2.8384,   2.4067,   9.3368,   1.0221,   0.4318,   0.3994,   0.1349
A51683,1989,  46.7665,   3.3470,   3.9096,   9.1614,   1.0200,   0.5927,   0.5483,   0.1852
A51683,1990,  46.8956,   2.8867,   3.1111,   8.9860,   1.0179,   0.5280,   0.4884,   0.1650
A51683,1991,  35.6108,   2.5903,   2.6337,   8.8107,   1.0158,   0.4020,   0.3718,   0.1256
A51683,1992,  45.3728,   2.7511,   2.6667,   8.6353,   1.0137,   0.5027,   0.4650,   0.1571
A51683,1993,  46.0267,   3.1038,   3.1243,   8.4599,   1.0116,   0.5136,   0.4751,   0.1605
A51683,1994,  45.2978,   3.0408,   3.2689,   8.2846,   1.0095,   0.4962,   0.4590,   0.1551
A51683,1995,  40.4992,   2.6837,   2.8538,   8.1092,   1.0074,   0.4697,   0.4345,   0.1468
A51683,1996,  58.8217,   3.8157,   3.7197,   7.9339,   1.0053,   0.6662,   0.6162,   0.2082
A51683,1997,  37.4631,   2.5759,   2.4249,   7.7585,   1.0032,   0.4062,   0.3757,   0.1269
A51683,1998,  41.2420,   2.6754,   2.6289,   7.5831,   1.0011,   0.5077,   0.4696,   0.1586
A51683,1999,  42.2775,   2.4156,   2.3915,   7.4078,   0.9990,   0.4440,   0.4107,   0.1388
A51683,2000,  36.3567,   2.0516,   2.1087,   7.2324,   0.9969,   0.4414,   0.4083,   0.1379
A51683,2001,  36.5594,   2.1218,   2.7289,   7.0570,   0.9948,   0.4328,   0.4003,   0.1352
A51683,2002,  39.4316,   2.2118,   2.7251,   6.8816,   0.9928,   0.4675,   0.4324,   0.1461
A51683,2003,  64.5449,   2.7012,   3.8012,   6.7063,   0.9907,   0.7591,   0.7022,   0.2372
A51683,2004,  41.8811,   2.1459,   2.9175,   6.5309,   0.9886,   0.4946,   0.4575,   0.1546
A51683,2005,  44.3710,   1.9584,   2.5344,   6.3555,   0.9865,   0.5092,   0.4710,   0.1591
