seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51035,1984,   1,   1.9056,   0.1000,   0.0436,   0.4145,   0.0275,   0.0173,   0.0160,   0.0054
B51035,1984,   2,   5.7990,   0.1469,   0.1128,   0.4696,   0.0403,   0.0526,   0.0486,   0.0164
B51035,1984,   3,   4.9003,   0.3444,   0.2635,   0.4408,   0.0636,   0.0444,   0.0411,   0.0139
B51035,1984,   4,   4.0877,   0.2623,   0.1977,   0.5543,   0.1105,   0.0741,   0.0685,   0.0232
B51035,1984,   5,   5.6268,   0.2625,   0.2087,   0.5392,   0.1087,   0.1020,   0.0944,   0.0319
B51035,1984,   6,   3.1617,   0.2708,   0.2063,   0.4265,   0.1255,   0.0573,   0.0530,   0.0179
B51035,1984,   7,   4.9168,   0.3174,   0.1485,   0.4964,   0.1650,   0.0446,   0.0412,   0.0139
B51035,1984,   8,   2.3766,   0.1758,   0.0862,   0.4380,   0.0788,   0.0215,   0.0199,   0.0067
B51035,1984,   9,   0.5621,   0.0303,   0.0165,   0.5926,   0.0720,   0.0051,   0.0047,   0.0016
B51035,1984,  10,   3.1021,   0.1175,   0.0701,   0.5247,   0.0478,   0.0281,   0.0260,   0.0088
B51035,1984,  11,   2.8307,   0.0987,   0.0602,   0.4359,   0.0709,   0.0257,   0.0237,   0.0080
B51035,1984,  12,   1.1265,   0.0476,   0.0286,   0.4568,   0.0148,   0.0102,   0.0094,   0.0032
B51035,1985,   1,   2.5590,   0.0951,   0.0560,   0.4113,   0.0277,   0.0232,   0.0215,   0.0072
B51035,1985,   2,   3.7908,   0.1310,   0.0616,   0.4661,   0.0406,   0.0344,   0.0318,   0.0107
B51035,1985,   3,   1.6475,   0.1229,   0.0738,   0.4375,   0.0640,   0.0149,   0.0138,   0.0047
B51035,1985,   4,   2.4540,   0.1732,   0.1326,   0.5501,   0.1112,   0.0445,   0.0412,   0.0139
B51035,1985,   5,   4.5752,   0.3341,   0.2349,   0.5351,   0.1093,   0.0829,   0.0767,   0.0259
B51035,1985,   6,   3.0911,   0.2344,   0.1660,   0.4233,   0.1263,   0.0560,   0.0518,   0.0175
B51035,1985,   7,   5.3083,   0.3686,   0.1567,   0.4926,   0.1660,   0.0481,   0.0445,   0.0150
B51035,1985,   8,   7.4236,   0.3686,   0.1379,   0.4347,   0.0793,   0.0673,   0.0622,   0.0210
B51035,1985,   9,   0.3318,   0.0158,   0.0112,   0.5880,   0.0725,   0.0030,   0.0028,   0.0009
B51035,1985,  10,   3.1544,   0.1743,   0.0837,   0.5206,   0.0481,   0.0286,   0.0264,   0.0089
B51035,1985,  11,   8.2604,   0.2112,   0.1065,   0.4325,   0.0713,   0.0749,   0.0693,   0.0234
B51035,1985,  12,   1.0671,   0.0529,   0.0259,   0.4533,   0.0149,   0.0097,   0.0089,   0.0030
B51035,1986,   1,   1.0747,   0.0625,   0.0312,   0.4081,   0.0279,   0.0097,   0.0090,   0.0030
B51035,1986,   2,   2.5990,   0.2047,   0.1590,   0.4625,   0.0408,   0.0236,   0.0218,   0.0074
B51035,1986,   3,   2.5363,   0.1382,   0.0884,   0.4341,   0.0644,   0.0230,   0.0213,   0.0072
B51035,1986,   4,   1.4303,   0.1455,   0.1513,   0.5458,   0.1118,   0.0259,   0.0240,   0.0081
B51035,1986,   5,   3.6832,   0.3105,   0.1968,   0.5310,   0.1100,   0.0668,   0.0618,   0.0209
B51035,1986,   6,   0.6290,   0.0650,   0.0559,   0.4200,   0.1270,   0.0114,   0.0105,   0.0036
B51035,1986,   7,   2.9204,   0.2976,   0.1573,   0.4888,   0.1670,   0.0265,   0.0245,   0.0083
B51035,1986,   8,   4.7565,   0.3978,   0.1588,   0.4313,   0.0798,   0.0431,   0.0399,   0.0135
B51035,1986,   9,   3.2386,   0.1339,   0.0562,   0.5835,   0.0729,   0.0294,   0.0272,   0.0092
B51035,1986,  10,   2.4382,   0.1519,   0.0816,   0.5166,   0.0484,   0.0221,   0.0204,   0.0069
B51035,1986,  11,   4.3386,   0.2362,   0.1099,   0.4292,   0.0718,   0.0393,   0.0364,   0.0123
B51035,1986,  12,   5.7875,   0.1946,   0.0662,   0.4498,   0.0150,   0.0525,   0.0485,   0.0164
B51035,1987,   1,   3.3252,   0.1053,   0.0397,   0.4050,   0.0280,   0.0301,   0.0279,   0.0094
B51035,1987,   2,   4.4869,   0.1392,   0.0545,   0.4589,   0.0411,   0.0407,   0.0376,   0.0127
B51035,1987,   3,   6.0634,   0.2715,   0.1542,   0.4307,   0.0648,   0.0550,   0.0508,   0.0172
B51035,1987,   4,   8.6342,   0.3956,   0.2985,   0.5416,   0.1125,   0.1565,   0.1448,   0.0489
B51035,1987,   5,   3.2825,   0.2723,   0.1727,   0.5269,   0.1106,   0.0595,   0.0550,   0.0186
B51035,1987,   6,   2.3796,   0.2036,   0.1255,   0.4168,   0.1278,   0.0431,   0.0399,   0.0135
B51035,1987,   7,   5.0058,   0.2296,   0.0909,   0.4850,   0.1680,   0.0454,   0.0420,   0.0142
B51035,1987,   8,   1.3470,   0.1350,   0.0659,   0.4280,   0.0803,   0.0122,   0.0113,   0.0038
B51035,1987,   9,   6.5815,   0.2644,   0.1355,   0.5790,   0.0734,   0.0597,   0.0552,   0.0186
B51035,1987,  10,   1.3297,   0.0797,   0.0441,   0.5126,   0.0487,   0.0121,   0.0111,   0.0038
B51035,1987,  11,   5.2294,   0.1516,   0.0740,   0.4259,   0.0722,   0.0474,   0.0438,   0.0148
B51035,1987,  12,   2.8691,   0.1226,   0.0565,   0.4463,   0.0151,   0.0260,   0.0241,   0.0081
B51035,1988,   1,   2.3650,   0.1078,   0.0462,   0.4018,   0.0282,   0.0214,   0.0198,   0.0067
B51035,1988,   2,   1.6504,   0.0852,   0.0570,   0.4553,   0.0413,   0.0150,   0.0138,   0.0047
B51035,1988,   3,   1.2533,   0.0837,   0.0634,   0.4274,   0.0652,   0.0114,   0.0105,   0.0036
B51035,1988,   4,   3.2678,   0.1769,   0.1293,   0.5374,   0.1132,   0.0592,   0.0548,   0.0185
B51035,1988,   5,   2.5078,   0.2059,   0.1468,   0.5227,   0.1113,   0.0455,   0.0421,   0.0142
B51035,1988,   6,   2.3229,   0.2149,   0.1350,   0.4135,   0.1286,   0.0421,   0.0390,   0.0132
B51035,1988,   7,   5.2432,   0.3200,   0.1352,   0.4812,   0.1690,   0.0475,   0.0440,   0.0149
B51035,1988,   8,   2.7612,   0.1986,   0.0888,   0.4246,   0.0808,   0.0250,   0.0232,   0.0078
B51035,1988,   9,   3.4720,   0.1982,   0.1120,   0.5744,   0.0738,   0.0315,   0.0291,   0.0098
B51035,1988,  10,   1.5049,   0.0895,   0.0512,   0.5086,   0.0489,   0.0136,   0.0126,   0.0043
B51035,1988,  11,   4.6657,   0.1803,   0.0992,   0.4225,   0.0726,   0.0423,   0.0391,   0.0132
B51035,1988,  12,   0.9814,   0.0613,   0.0299,   0.4428,   0.0152,   0.0089,   0.0082,   0.0028
B51035,1989,   1,   1.7487,   0.0953,   0.0648,   0.3986,   0.0284,   0.0159,   0.0147,   0.0050
B51035,1989,   2,   3.2039,   0.1637,   0.1221,   0.4517,   0.0416,   0.0290,   0.0269,   0.0091
B51035,1989,   3,   3.2805,   0.2949,   0.1886,   0.4240,   0.0656,   0.0297,   0.0275,   0.0093
B51035,1989,   4,   2.8339,   0.2122,   0.2082,   0.5331,   0.1139,   0.0514,   0.0475,   0.0161
B51035,1989,   5,   5.1644,   0.3333,   0.2879,   0.5186,   0.1120,   0.0936,   0.0866,   0.0293
B51035,1989,   6,   9.7626,   0.5154,   0.3968,   0.4102,   0.1293,   0.1770,   0.1637,   0.0553
B51035,1989,   7,   8.1484,   0.5372,   0.3069,   0.4774,   0.1700,   0.0739,   0.0683,   0.0231
B51035,1989,   8,   4.2696,   0.3278,   0.1683,   0.4213,   0.0812,   0.0387,   0.0358,   0.0121
B51035,1989,   9,  10.6020,   0.3467,   0.2022,   0.5699,   0.0742,   0.0961,   0.0889,   0.0300
B51035,1989,  10,   3.6985,   0.1003,   0.0607,   0.5046,   0.0492,   0.0335,   0.0310,   0.0105
B51035,1989,  11,   4.3274,   0.1564,   0.1017,   0.4192,   0.0731,   0.0392,   0.0363,   0.0123
B51035,1989,  12,   2.1608,   0.1058,   0.0484,   0.4394,   0.0153,   0.0196,   0.0181,   0.0061
B51035,1990,   1,   3.8086,   0.1308,   0.1037,   0.3954,   0.0286,   0.0345,   0.0319,   0.0108
B51035,1990,   2,   5.1630,   0.1526,   0.1719,   0.4481,   0.0418,   0.0468,   0.0433,   0.0146
B51035,1990,   3,   4.0465,   0.2088,   0.1595,   0.4206,   0.0660,   0.0367,   0.0339,   0.0115
B51035,1990,   4,   2.3292,   0.1693,   0.1637,   0.5289,   0.1145,   0.0422,   0.0391,   0.0132
B51035,1990,   5,   5.3011,   0.3198,   0.2639,   0.5145,   0.1126,   0.0961,   0.0889,   0.0300
B51035,1990,   6,   0.7937,   0.0669,   0.0664,   0.4070,   0.1301,   0.0144,   0.0133,   0.0045
B51035,1990,   7,   5.0268,   0.2270,   0.1366,   0.4736,   0.1710,   0.0456,   0.0421,   0.0142
B51035,1990,   8,   2.9925,   0.2497,   0.1592,   0.4179,   0.0817,   0.0271,   0.0251,   0.0085
B51035,1990,   9,   1.7078,   0.1523,   0.1193,   0.5654,   0.0747,   0.0155,   0.0143,   0.0048
B51035,1990,  10,   9.4084,   0.1836,   0.1507,   0.5006,   0.0495,   0.0853,   0.0789,   0.0267
B51035,1990,  11,   1.6841,   0.0695,   0.0430,   0.4159,   0.0735,   0.0153,   0.0141,   0.0048
B51035,1990,  12,   4.0755,   0.1715,   0.0997,   0.4359,   0.0154,   0.0369,   0.0342,   0.0115
B51035,1991,   1,   3.5859,   0.1082,   0.0442,   0.3923,   0.0287,   0.0325,   0.0301,   0.0102
B51035,1991,   2,   2.6192,   0.1089,   0.0818,   0.4445,   0.0421,   0.0237,   0.0220,   0.0074
B51035,1991,   3,   6.8140,   0.2828,   0.1785,   0.4172,   0.0664,   0.0618,   0.0571,   0.0193
B51035,1991,   4,   4.4072,   0.2787,   0.2261,   0.5246,   0.1152,   0.0799,   0.0739,   0.0250
B51035,1991,   5,   4.0072,   0.2693,   0.1630,   0.5104,   0.1133,   0.0726,   0.0672,   0.0227
B51035,1991,   6,   3.9031,   0.2743,   0.1795,   0.4037,   0.1309,   0.0708,   0.0655,   0.0221
B51035,1991,   7,   3.7951,   0.2613,   0.1320,   0.4698,   0.1720,   0.0344,   0.0318,   0.0108
B51035,1991,   8,   3.4512,   0.2725,   0.1291,   0.4146,   0.0822,   0.0313,   0.0289,   0.0098
B51035,1991,   9,   1.2857,   0.1053,   0.0577,   0.5608,   0.0751,   0.0117,   0.0108,   0.0036
B51035,1991,  10,   0.4615,   0.0221,   0.0166,   0.4966,   0.0498,   0.0042,   0.0039,   0.0013
B51035,1991,  11,   3.5256,   0.1245,   0.0581,   0.4125,   0.0739,   0.0320,   0.0296,   0.0100
B51035,1991,  12,   4.8147,   0.1336,   0.0677,   0.4324,   0.0155,   0.0436,   0.0404,   0.0136
B51035,1992,   1,   3.1070,   0.0733,   0.0406,   0.3891,   0.0289,   0.0282,   0.0261,   0.0088
B51035,1992,   2,   3.4923,   0.1290,   0.0978,   0.4409,   0.0423,   0.0317,   0.0293,   0.0099
B51035,1992,   3,   3.6645,   0.2163,   0.1675,   0.4139,   0.0667,   0.0332,   0.0307,   0.0104
B51035,1992,   4,   6.6223,   0.2297,   0.2096,   0.5204,   0.1159,   0.1201,   0.1111,   0.0375
B51035,1992,   5,   4.4948,   0.3428,   0.2071,   0.5062,   0.1140,   0.0815,   0.0754,   0.0255
B51035,1992,   6,   5.7338,   0.2838,   0.1978,   0.4004,   0.1316,   0.1040,   0.0962,   0.0325
B51035,1992,   7,   3.7916,   0.2217,   0.1046,   0.4660,   0.1730,   0.0344,   0.0318,   0.0107
B51035,1992,   8,   3.6177,   0.2547,   0.1336,   0.4112,   0.0827,   0.0328,   0.0303,   0.0102
B51035,1992,   9,   2.7655,   0.1409,   0.0772,   0.5563,   0.0756,   0.0251,   0.0232,   0.0078
B51035,1992,  10,   3.6942,   0.1861,   0.1067,   0.4926,   0.0501,   0.0335,   0.0310,   0.0105
B51035,1992,  11,   6.8635,   0.1935,   0.1112,   0.4092,   0.0744,   0.0622,   0.0575,   0.0194
B51035,1992,  12,   2.4532,   0.0999,   0.0381,   0.4289,   0.0155,   0.0222,   0.0206,   0.0069
B51035,1993,   1,   4.5378,   0.1393,   0.0645,   0.3859,   0.0291,   0.0411,   0.0380,   0.0129
B51035,1993,   2,   3.2225,   0.1176,   0.0542,   0.4373,   0.0426,   0.0292,   0.0270,   0.0091
B51035,1993,   3,   8.1857,   0.4440,   0.2014,   0.4105,   0.0671,   0.0742,   0.0686,   0.0232
B51035,1993,   4,   3.8888,   0.2041,   0.1495,   0.5162,   0.1166,   0.0705,   0.0652,   0.0220
B51035,1993,   5,   3.5919,   0.2228,   0.1671,   0.5021,   0.1146,   0.0651,   0.0602,   0.0203
B51035,1993,   6,   1.9187,   0.1500,   0.1049,   0.3972,   0.1324,   0.0348,   0.0322,   0.0109
B51035,1993,   7,   3.5302,   0.3243,   0.1772,   0.4622,   0.1740,   0.0320,   0.0296,   0.0100
B51035,1993,   8,   4.3589,   0.3434,   0.1774,   0.4079,   0.0832,   0.0395,   0.0365,   0.0123
B51035,1993,   9,   4.6312,   0.2510,   0.1585,   0.5518,   0.0760,   0.0420,   0.0388,   0.0131
B51035,1993,  10,   1.8276,   0.0977,   0.0644,   0.4885,   0.0504,   0.0166,   0.0153,   0.0052
B51035,1993,  11,   3.7063,   0.0979,   0.0526,   0.4059,   0.0748,   0.0336,   0.0311,   0.0105
B51035,1993,  12,   4.6917,   0.1549,   0.0623,   0.4254,   0.0156,   0.0425,   0.0393,   0.0133
B51035,1994,   1,   5.0983,   0.2170,   0.1310,   0.3828,   0.0292,   0.0462,   0.0427,   0.0144
B51035,1994,   2,   4.3060,   0.1818,   0.1699,   0.4337,   0.0428,   0.0390,   0.0361,   0.0122
B51035,1994,   3,   7.3053,   0.3350,   0.2850,   0.4071,   0.0675,   0.0662,   0.0613,   0.0207
B51035,1994,   4,   3.0277,   0.1874,   0.2048,   0.5119,   0.1172,   0.0549,   0.0508,   0.0172
B51035,1994,   5,   2.2427,   0.1603,   0.1418,   0.4980,   0.1153,   0.0407,   0.0376,   0.0127
B51035,1994,   6,   3.3082,   0.2073,   0.1801,   0.3939,   0.1332,   0.0600,   0.0555,   0.0187
B51035,1994,   7,   5.9200,   0.2702,   0.1556,   0.4584,   0.1751,   0.0537,   0.0496,   0.0168
B51035,1994,   8,   7.2019,   0.3018,   0.1686,   0.4045,   0.0836,   0.0653,   0.0604,   0.0204
B51035,1994,   9,   1.6225,   0.0955,   0.0816,   0.5472,   0.0764,   0.0147,   0.0136,   0.0046
B51035,1994,  10,   1.8819,   0.0788,   0.0608,   0.4845,   0.0507,   0.0171,   0.0158,   0.0053
B51035,1994,  11,   1.9897,   0.0987,   0.0663,   0.4025,   0.0752,   0.0180,   0.0167,   0.0056
B51035,1994,  12,   2.0603,   0.0886,   0.0627,   0.4219,   0.0157,   0.0187,   0.0173,   0.0058
B51035,1995,   1,   6.8931,   0.2082,   0.1504,   0.3796,   0.0294,   0.0625,   0.0578,   0.0195
B51035,1995,   2,   2.6453,   0.1099,   0.0751,   0.4301,   0.0431,   0.0240,   0.0222,   0.0075
