seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B42035,1984,   1,   1.5049,   0.1942,   0.0734,   0.5916,   0.0260,   0.0136,   0.0126,   0.0043
B42035,1984,   2,   7.1122,   0.3622,   0.1629,   0.5570,   0.0372,   0.0645,   0.0596,   0.0201
B42035,1984,   3,   4.6500,   0.4957,   0.2144,   0.6915,   0.0839,   0.0422,   0.0390,   0.0132
B42035,1984,   4,   3.5024,   0.4305,   0.2477,   0.5944,   0.0953,   0.0635,   0.0587,   0.0198
B42035,1984,   5,   5.4101,   0.6733,   0.4540,   0.6099,   0.1086,   0.0981,   0.0907,   0.0307
B42035,1984,   6,   7.2185,   0.7031,   0.5007,   0.7933,   0.2034,   0.1309,   0.1211,   0.0409
B42035,1984,   7,   5.4558,   0.6215,   0.2825,   0.6425,   0.2042,   0.0495,   0.0457,   0.0155
B42035,1984,   8,   7.7070,   0.8769,   0.3201,   0.5892,   0.1493,   0.0699,   0.0646,   0.0218
B42035,1984,   9,   0.8881,   0.1086,   0.0624,   0.5718,   0.1002,   0.0080,   0.0074,   0.0025
B42035,1984,  10,   2.6649,   0.3340,   0.1712,   0.6304,   0.0837,   0.0242,   0.0223,   0.0075
B42035,1984,  11,   4.2306,   0.2365,   0.1162,   0.5624,   0.0596,   0.0383,   0.0355,   0.0120
B42035,1984,  12,   3.5341,   0.3175,   0.1235,   0.4969,   0.0204,   0.0320,   0.0296,   0.0100
B42035,1985,   1,   1.2133,   0.1471,   0.0583,   0.5810,   0.0259,   0.0110,   0.0102,   0.0034
B42035,1985,   2,   2.3605,   0.1775,   0.0598,   0.5471,   0.0370,   0.0214,   0.0198,   0.0067
B42035,1985,   3,   4.1095,   0.4088,   0.1840,   0.6791,   0.0835,   0.0373,   0.0345,   0.0116
B42035,1985,   4,   1.6002,   0.1667,   0.1165,   0.5838,   0.0949,   0.0290,   0.0268,   0.0091
B42035,1985,   5,   4.4086,   0.4558,   0.2989,   0.5990,   0.1082,   0.0799,   0.0739,   0.0250
B42035,1985,   6,   3.2752,   0.3307,   0.2036,   0.7791,   0.2025,   0.0594,   0.0549,   0.0186
B42035,1985,   7,   3.9748,   0.5061,   0.2418,   0.6310,   0.2033,   0.0360,   0.0333,   0.0113
B42035,1985,   8,   3.9399,   0.4957,   0.2233,   0.5787,   0.1487,   0.0357,   0.0330,   0.0112
B42035,1985,   9,   2.5755,   0.2155,   0.0970,   0.5616,   0.0998,   0.0233,   0.0216,   0.0073
B42035,1985,  10,   2.0366,   0.2012,   0.1035,   0.6192,   0.0834,   0.0185,   0.0171,   0.0058
B42035,1985,  11,   7.6497,   0.4930,   0.1878,   0.5523,   0.0594,   0.0693,   0.0641,   0.0217
B42035,1985,  12,   2.0412,   0.1960,   0.0664,   0.4880,   0.0203,   0.0185,   0.0171,   0.0058
B42035,1986,   1,   2.3616,   0.1817,   0.0811,   0.5705,   0.0258,   0.0214,   0.0198,   0.0067
B42035,1986,   2,   3.4967,   0.3611,   0.1301,   0.5371,   0.0369,   0.0317,   0.0293,   0.0099
B42035,1986,   3,   2.8319,   0.2522,   0.1112,   0.6668,   0.0832,   0.0257,   0.0237,   0.0080
B42035,1986,   4,   4.0159,   0.4525,   0.2659,   0.5732,   0.0945,   0.0728,   0.0673,   0.0228
B42035,1986,   5,   2.8405,   0.3070,   0.2287,   0.5881,   0.1077,   0.0515,   0.0476,   0.0161
B42035,1986,   6,   4.7523,   0.5200,   0.3126,   0.7650,   0.2017,   0.0862,   0.0797,   0.0269
B42035,1986,   7,   7.2775,   0.7163,   0.3147,   0.6195,   0.2025,   0.0660,   0.0610,   0.0206
B42035,1986,   8,   2.9095,   0.3625,   0.1285,   0.5682,   0.1480,   0.0264,   0.0244,   0.0082
B42035,1986,   9,   3.8748,   0.4820,   0.2017,   0.5514,   0.0994,   0.0351,   0.0325,   0.0110
B42035,1986,  10,   2.8214,   0.2832,   0.1325,   0.6079,   0.0830,   0.0256,   0.0237,   0.0080
B42035,1986,  11,   5.7335,   0.4327,   0.1586,   0.5423,   0.0591,   0.0520,   0.0481,   0.0162
B42035,1986,  12,   3.1952,   0.2384,   0.0671,   0.4792,   0.0202,   0.0290,   0.0268,   0.0091
B42035,1987,   1,   3.0673,   0.2888,   0.0951,   0.5599,   0.0257,   0.0278,   0.0257,   0.0087
B42035,1987,   2,   0.9016,   0.0889,   0.0299,   0.5272,   0.0367,   0.0082,   0.0076,   0.0026
B42035,1987,   3,   2.0030,   0.2078,   0.1024,   0.6545,   0.0828,   0.0182,   0.0168,   0.0057
B42035,1987,   4,   3.5017,   0.3780,   0.2037,   0.5626,   0.0941,   0.0635,   0.0587,   0.0198
B42035,1987,   5,   3.2737,   0.4007,   0.2171,   0.5773,   0.1072,   0.0593,   0.0549,   0.0185
B42035,1987,   6,   4.1905,   0.5429,   0.3630,   0.7508,   0.2008,   0.0760,   0.0703,   0.0237
B42035,1987,   7,   3.6969,   0.4605,   0.2252,   0.6081,   0.2016,   0.0335,   0.0310,   0.0105
B42035,1987,   8,   5.0931,   0.6445,   0.2927,   0.5577,   0.1474,   0.0462,   0.0427,   0.0144
B42035,1987,   9,   5.9043,   0.6052,   0.2674,   0.5412,   0.0990,   0.0535,   0.0495,   0.0167
B42035,1987,  10,   2.6450,   0.2890,   0.1300,   0.5967,   0.0827,   0.0240,   0.0222,   0.0075
B42035,1987,  11,   2.7266,   0.2485,   0.1237,   0.5323,   0.0589,   0.0247,   0.0229,   0.0077
B42035,1987,  12,   2.0545,   0.2248,   0.0892,   0.4703,   0.0201,   0.0186,   0.0172,   0.0058
B42035,1988,   1,   1.7026,   0.1493,   0.0557,   0.5494,   0.0255,   0.0154,   0.0143,   0.0048
B42035,1988,   2,   3.1194,   0.3070,   0.1416,   0.5173,   0.0366,   0.0283,   0.0262,   0.0088
B42035,1988,   3,   2.1367,   0.3029,   0.1628,   0.6421,   0.0824,   0.0194,   0.0179,   0.0061
B42035,1988,   4,   2.2410,   0.3256,   0.2233,   0.5520,   0.0937,   0.0406,   0.0376,   0.0127
B42035,1988,   5,   5.2665,   0.5343,   0.2894,   0.5664,   0.1068,   0.0955,   0.0883,   0.0298
B42035,1988,   6,   1.2833,   0.1184,   0.0883,   0.7367,   0.2000,   0.0233,   0.0215,   0.0073
B42035,1988,   7,   5.7404,   0.6605,   0.2858,   0.5966,   0.2007,   0.0520,   0.0481,   0.0163
B42035,1988,   8,   5.6402,   0.4805,   0.1939,   0.5472,   0.1468,   0.0511,   0.0473,   0.0160
B42035,1988,   9,   3.1993,   0.2246,   0.1019,   0.5310,   0.0986,   0.0290,   0.0268,   0.0091
B42035,1988,  10,   2.2803,   0.1923,   0.0803,   0.5854,   0.0823,   0.0207,   0.0191,   0.0065
B42035,1988,  11,   3.8248,   0.2682,   0.1249,   0.5222,   0.0586,   0.0347,   0.0321,   0.0108
B42035,1988,  12,   1.1729,   0.1014,   0.0371,   0.4614,   0.0200,   0.0106,   0.0098,   0.0033
B42035,1989,   1,   2.0171,   0.1891,   0.0832,   0.5388,   0.0254,   0.0183,   0.0169,   0.0057
B42035,1989,   2,   2.2505,   0.2110,   0.1006,   0.5073,   0.0364,   0.0204,   0.0189,   0.0064
B42035,1989,   3,   3.4399,   0.3678,   0.1967,   0.6298,   0.0821,   0.0312,   0.0288,   0.0097
B42035,1989,   4,   0.9951,   0.1178,   0.0941,   0.5414,   0.0933,   0.0180,   0.0167,   0.0056
B42035,1989,   5,   6.5593,   0.6437,   0.4296,   0.5555,   0.1063,   0.1189,   0.1100,   0.0372
B42035,1989,   6,   6.7234,   0.6316,   0.4728,   0.7225,   0.1991,   0.1219,   0.1127,   0.0381
B42035,1989,   7,   5.3537,   0.5567,   0.2855,   0.5852,   0.1999,   0.0485,   0.0449,   0.0152
B42035,1989,   8,   2.0462,   0.2329,   0.1139,   0.5367,   0.1461,   0.0185,   0.0172,   0.0058
B42035,1989,   9,   3.4653,   0.2674,   0.1441,   0.5209,   0.0981,   0.0314,   0.0291,   0.0098
B42035,1989,  10,   4.1832,   0.2714,   0.1546,   0.5742,   0.0819,   0.0379,   0.0351,   0.0118
B42035,1989,  11,   3.1860,   0.2815,   0.1933,   0.5122,   0.0584,   0.0289,   0.0267,   0.0090
B42035,1989,  12,   0.9523,   0.1122,   0.0475,   0.4526,   0.0199,   0.0086,   0.0080,   0.0027
B42035,1990,   1,   3.3095,   0.2656,   0.1317,   0.5283,   0.0253,   0.0300,   0.0277,   0.0094
B42035,1990,   2,   2.4696,   0.2294,   0.1327,   0.4974,   0.0363,   0.0224,   0.0207,   0.0070
B42035,1990,   3,   1.4546,   0.1920,   0.1232,   0.6175,   0.0817,   0.0132,   0.0122,   0.0041
B42035,1990,   4,   3.6021,   0.4756,   0.3334,   0.5308,   0.0929,   0.0653,   0.0604,   0.0204
B42035,1990,   5,   6.1637,   0.5488,   0.3811,   0.5446,   0.1059,   0.1117,   0.1034,   0.0349
B42035,1990,   6,   4.0064,   0.4650,   0.3143,   0.7084,   0.1983,   0.0726,   0.0672,   0.0227
B42035,1990,   7,   5.1426,   0.4806,   0.2403,   0.5737,   0.1990,   0.0466,   0.0431,   0.0146
B42035,1990,   8,   5.9547,   0.5875,   0.2764,   0.5262,   0.1455,   0.0540,   0.0499,   0.0169
B42035,1990,   9,   3.5346,   0.3010,   0.1570,   0.5107,   0.0977,   0.0320,   0.0296,   0.0100
B42035,1990,  10,   7.2488,   0.3613,   0.2285,   0.5629,   0.0816,   0.0657,   0.0608,   0.0205
B42035,1990,  11,   2.5029,   0.1772,   0.0865,   0.5022,   0.0581,   0.0227,   0.0210,   0.0071
B42035,1990,  12,   5.6767,   0.3098,   0.1218,   0.4437,   0.0199,   0.0515,   0.0476,   0.0161
B42035,1991,   1,   2.1839,   0.2246,   0.0903,   0.5177,   0.0252,   0.0198,   0.0183,   0.0062
B42035,1991,   2,   1.8646,   0.1996,   0.0867,   0.4875,   0.0361,   0.0169,   0.0156,   0.0053
B42035,1991,   3,   4.1394,   0.4651,   0.2436,   0.6051,   0.0814,   0.0375,   0.0347,   0.0117
B42035,1991,   4,   3.3012,   0.3667,   0.2190,   0.5202,   0.0925,   0.0598,   0.0554,   0.0187
B42035,1991,   5,   1.7373,   0.2394,   0.1642,   0.5338,   0.1054,   0.0315,   0.0291,   0.0098
B42035,1991,   6,   1.1239,   0.1506,   0.0968,   0.6942,   0.1974,   0.0204,   0.0188,   0.0064
B42035,1991,   7,   2.4077,   0.3096,   0.1637,   0.5623,   0.1982,   0.0218,   0.0202,   0.0068
B42035,1991,   8,   3.4924,   0.3887,   0.1846,   0.5157,   0.1449,   0.0317,   0.0293,   0.0099
B42035,1991,   9,   4.5177,   0.3990,   0.2106,   0.5005,   0.0973,   0.0410,   0.0379,   0.0128
B42035,1991,  10,   1.6672,   0.1835,   0.0945,   0.5517,   0.0812,   0.0151,   0.0140,   0.0047
B42035,1991,  11,   3.3166,   0.1575,   0.0718,   0.4922,   0.0579,   0.0301,   0.0278,   0.0094
B42035,1991,  12,   3.2155,   0.2389,   0.0957,   0.4349,   0.0198,   0.0291,   0.0270,   0.0091
B42035,1992,   1,   2.1922,   0.1744,   0.0653,   0.5072,   0.0251,   0.0199,   0.0184,   0.0062
B42035,1992,   2,   1.8554,   0.1979,   0.0864,   0.4775,   0.0359,   0.0168,   0.0156,   0.0053
B42035,1992,   3,   4.3876,   0.4612,   0.2389,   0.5928,   0.0810,   0.0398,   0.0368,   0.0124
B42035,1992,   4,   2.7697,   0.3346,   0.2634,   0.5096,   0.0921,   0.0502,   0.0464,   0.0157
B42035,1992,   5,   3.4401,   0.3316,   0.2064,   0.5229,   0.1050,   0.0624,   0.0577,   0.0195
B42035,1992,   6,   2.0851,   0.1915,   0.1165,   0.6801,   0.1965,   0.0378,   0.0350,   0.0118
B42035,1992,   7,   7.6504,   0.6940,   0.3268,   0.5508,   0.1973,   0.0693,   0.0641,   0.0217
B42035,1992,   8,   3.3076,   0.3560,   0.1840,   0.5052,   0.1443,   0.0300,   0.0277,   0.0094
B42035,1992,   9,   4.1443,   0.2954,   0.1538,   0.4903,   0.0969,   0.0376,   0.0347,   0.0117
B42035,1992,  10,   1.5849,   0.1206,   0.0633,   0.5405,   0.0809,   0.0144,   0.0133,   0.0045
B42035,1992,  11,   4.7030,   0.3004,   0.1525,   0.4821,   0.0576,   0.0426,   0.0394,   0.0133
B42035,1992,  12,   3.7502,   0.2052,   0.0762,   0.4260,   0.0197,   0.0340,   0.0314,   0.0106
B42035,1993,   1,   2.3018,   0.1998,   0.0742,   0.4966,   0.0250,   0.0209,   0.0193,   0.0065
B42035,1993,   2,   2.1508,   0.1647,   0.0513,   0.4676,   0.0358,   0.0195,   0.0180,   0.0061
B42035,1993,   3,   6.2370,   0.5472,   0.1715,   0.5805,   0.0807,   0.0565,   0.0523,   0.0177
B42035,1993,   4,   9.2968,   0.6130,   0.3980,   0.4990,   0.0917,   0.1685,   0.1559,   0.0527
B42035,1993,   5,   1.5601,   0.1542,   0.1120,   0.5120,   0.1045,   0.0283,   0.0262,   0.0088
B42035,1993,   6,   3.4464,   0.4690,   0.2727,   0.6659,   0.1957,   0.0625,   0.0578,   0.0195
B42035,1993,   7,   3.1290,   0.3917,   0.1942,   0.5393,   0.1965,   0.0284,   0.0262,   0.0089
B42035,1993,   8,   4.3907,   0.4772,   0.2011,   0.4947,   0.1436,   0.0398,   0.0368,   0.0124
B42035,1993,   9,   5.4680,   0.5838,   0.2935,   0.4801,   0.0964,   0.0496,   0.0458,   0.0155
B42035,1993,  10,   2.8047,   0.2501,   0.1145,   0.5292,   0.0805,   0.0254,   0.0235,   0.0079
B42035,1993,  11,   5.2854,   0.2252,   0.1097,   0.4721,   0.0574,   0.0479,   0.0443,   0.0150
B42035,1993,  12,   2.8748,   0.2182,   0.0697,   0.4171,   0.0196,   0.0261,   0.0241,   0.0081
B42035,1994,   1,   4.7700,   0.3365,   0.1162,   0.4861,   0.0249,   0.0432,   0.0400,   0.0135
B42035,1994,   2,   2.8232,   0.2271,   0.1183,   0.4577,   0.0356,   0.0256,   0.0237,   0.0080
B42035,1994,   3,   6.2678,   0.5089,   0.1984,   0.5682,   0.0803,   0.0568,   0.0526,   0.0178
B42035,1994,   4,   4.0961,   0.4831,   0.4538,   0.4884,   0.0913,   0.0743,   0.0687,   0.0232
B42035,1994,   5,   3.3458,   0.3828,   0.2719,   0.5011,   0.1040,   0.0607,   0.0561,   0.0190
B42035,1994,   6,   4.4506,   0.4297,   0.3302,   0.6518,   0.1948,   0.0807,   0.0746,   0.0252
B42035,1994,   7,   4.6404,   0.4823,   0.2441,   0.5279,   0.1956,   0.0421,   0.0389,   0.0131
B42035,1994,   8,   7.7785,   0.6166,   0.3062,   0.4842,   0.1430,   0.0705,   0.0652,   0.0220
B42035,1994,   9,   3.9345,   0.2113,   0.1166,   0.4699,   0.0960,   0.0357,   0.0330,   0.0111
B42035,1994,  10,   0.8478,   0.0536,   0.0250,   0.5180,   0.0802,   0.0077,   0.0071,   0.0024
B42035,1994,  11,   4.9000,   0.2783,   0.1513,   0.4621,   0.0571,   0.0444,   0.0411,   0.0139
B42035,1994,  12,   2.8308,   0.1544,   0.0690,   0.4083,   0.0195,   0.0257,   0.0237,   0.0080
B42035,1995,   1,   4.2238,   0.2446,   0.1193,   0.4755,   0.0248,   0.0383,   0.0354,   0.0120
B42035,1995,   2,   1.9362,   0.1865,   0.0818,   0.4477,   0.0355,   0.0176,   0.0162,   0.0055
B42035,1995,   3,   1.6598,   0.1890,   0.1023,   0.5558,   0.0800,   0.0150,   0.0139,   0.0047
B42035,1995,   4,   2.4969,   0.2676,   0.1934,   0.4778,   0.0909,   0.0453,   0.0419,   0.0141
B42035,1995,   5,   3.4035,   0.3370,   0.2178,   0.4902,   0.1036,   0.0617,   0.0571,   0.0193
B42035,1995,   6,   3.4856,   0.3825,   0.2342,   0.6377,   0.1940,   0.0632,   0.0585,   0.0197
B42035,1995,   7,   2.9801,   0.3391,   0.1935,   0.5164,   0.1947,   0.0270,   0.0250,   0.0084
B42035,1995,   8,   1.0102,   0.1281,   0.0759,   0.4736,   0.1424,   0.0092,   0.0085,   0.0029
B42035,1995,   9,   1.7240,   0.1504,   0.0816,   0.4597,   0.0956,   0.0156,   0.0145,   0.0049
B42035,1995,  10,   8.0419,   0.3070,   0.1905,   0.5067,   0.0798,   0.0729,   0.0674,   0.0228
B42035,1995,  11,   4.7812,   0.2346,   0.1200,   0.4520,   0.0569,   0.0433,   0.0401,   0.0135
B42035,1995,  12,   1.8367,   0.1274,   0.0574,   0.3994,   0.0194,   0.0166,   0.0154,   0.0052
B42035,1996,   1,   7.0410,   0.4011,   0.1825,   0.4650,   0.0247,   0.0638,   0.0590,   0.0199
B42035,1996,   2,   2.3037,   0.1880,   0.1010,   0.4378,   0.0353,   0.0209,   0.0193,   0.0065
B42035,1996,   3,   3.8701,   0.3987,   0.1977,   0.5435,   0.0796,   0.0351,   0.0324,   0.0110
B42035,1996,   4,   4.2278,   0.5451,   0.4133,   0.4672,   0.0905,   0.0766,   0.0709,   0.0240
B42035,1996,   5,   3.7407,   0.3875,   0.2707,   0.4794,   0.1031,   0.0678,   0.0627,   0.0212
B42035,1996,   6,   5.3884,   0.5914,   0.4027,   0.6235,   0.1931,   0.0977,   0.0904,   0.0305
B42035,1996,   7,   4.8095,   0.4836,   0.2680,   0.5050,   0.1939,   0.0436,   0.0403,   0.0136
B42035,1996,   8,   3.3721,   0.3727,   0.1973,   0.4631,   0.1417,   0.0306,   0.0283,   0.0096
B42035,1996,   9,   9.2638,   0.5335,   0.2622,   0.4495,   0.0952,   0.0840,   0.0777,   0.0262
B42035,1996,  10,   5.3938,   0.3097,   0.2860,   0.4955,   0.0795,   0.0489,   0.0452,   0.0153
B42035,1996,  11,   3.6954,   0.2321,   0.1484,   0.4420,   0.0566,   0.0335,   0.0310,   0.0105
B42035,1996,  12,   6.0735,   0.3669,   0.1601,   0.3906,   0.0193,   0.0551,   0.0509,   0.0172
B42035,1997,   1,   1.9496,   0.1803,   0.0857,   0.4544,   0.0246,   0.0177,   0.0163,   0.0055
B42035,1997,   2,   1.6801,   0.1357,   0.0567,   0.4279,   0.0352,   0.0152,   0.0141,   0.0048
B42035,1997,   3,   3.4890,   0.3811,   0.1957,   0.5312,   0.0793,   0.0316,   0.0293,   0.0099
B42035,1997,   4,   1.0817,   0.1278,   0.0934,   0.4566,   0.0901,   0.0196,   0.0181,   0.0061
B42035,1997,   5,   3.1640,   0.2663,   0.1787,   0.4685,   0.1027,   0.0574,   0.0531,   0.0179
B42035,1997,   6,   3.5329,   0.3346,   0.1740,   0.6094,   0.1923,   0.0640,   0.0592,   0.0200
B42035,1997,   7,   2.2922,   0.2176,   0.1013,   0.4935,   0.1930,   0.0208,   0.0192,   0.0065
B42035,1997,   8,   5.7814,   0.4531,   0.2186,   0.4526,   0.1411,   0.0524,   0.0485,   0.0164
B42035,1997,   9,   5.2816,   0.2614,   0.1307,   0.4393,   0.0948,   0.0479,   0.0443,   0.0150
B42035,1997,  10,   0.7235,   0.0499,   0.0256,   0.4842,   0.0791,   0.0066,   0.0061,   0.0020
B42035,1997,  11,   6.2839,   0.3624,   0.1748,   0.4320,   0.0564,   0.0570,   0.0527,   0.0178
B42035,1997,  12,   2.5876,   0.2208,   0.0856,   0.3817,   0.0193,   0.0235,   0.0217,   0.0073
B42035,1998,   1,   4.9708,   0.4324,   0.2582,   0.4439,   0.0245,   0.0451,   0.0417,   0.0141
B42035,1998,   2,   4.8861,   0.2650,   0.0972,   0.4179,   0.0350,   0.0443,   0.0410,   0.0138
B42035,1998,   3,   3.4993,   0.3431,   0.1476,   0.5188,   0.0789,   0.0317,   0.0293,   0.0099
B42035,1998,   4,   6.3196,   0.5517,   0.3709,   0.4460,   0.0897,   0.1146,   0.1060,   0.0358
B42035,1998,   5,   4.3944,   0.3504,   0.2233,   0.4576,   0.1022,   0.0797,   0.0737,   0.0249
B42035,1998,   6,   4.5054,   0.5343,   0.2998,   0.5952,   0.1914,   0.0817,   0.0756,   0.0255
B42035,1998,   7,   2.3457,   0.3028,   0.1557,   0.4821,   0.1922,   0.0213,   0.0197,   0.0066
B42035,1998,   8,   3.6946,   0.3056,   0.1321,   0.4421,   0.1405,   0.0335,   0.0310,   0.0105
B42035,1998,   9,   1.6477,   0.1728,   0.0958,   0.4291,   0.0943,   0.0149,   0.0138,   0.0047
B42035,1998,  10,   2.5384,   0.1497,   0.0754,   0.4730,   0.0788,   0.0230,   0.0213,   0.0072
B42035,1998,  11,   1.3943,   0.1388,   0.0666,   0.4220,   0.0561,   0.0126,   0.0117,   0.0039
B42035,1998,  12,   1.0302,   0.1245,   0.0575,   0.3728,   0.0192,   0.0093,   0.0086,   0.0029
B42035,1999,   1,   6.2062,   0.3293,   0.1847,   0.4333,   0.0243,   0.0563,   0.0520,   0.0176
B42035,1999,   2,   1.8584,   0.1512,   0.0750,   0.4080,   0.0348,   0.0168,   0.0156,   0.0053
B42035,1999,   3,   3.1383,   0.1863,   0.0956,   0.5065,   0.0786,   0.0284,   0.0263,   0.0089
B42035,1999,   4,   3.6104,   0.3497,   0.2247,   0.4354,   0.0893,   0.0655,   0.0605,   0.0205
B42035,1999,   5,   2.1794,   0.2164,   0.1811,   0.4467,   0.1018,   0.0395,   0.0365,   0.0123
B42035,1999,   6,   3.2457,   0.3366,   0.2501,   0.5811,   0.1906,   0.0588,   0.0544,   0.0184
B42035,1999,   7,   2.3312,   0.2541,   0.1369,   0.4706,   0.1913,   0.0211,   0.0195,   0.0066
B42035,1999,   8,   4.4098,   0.3610,   0.1639,   0.4316,   0.1399,   0.0400,   0.0370,   0.0125
B42035,1999,   9,   8.0039,   0.4474,   0.2765,   0.4189,   0.0939,   0.0726,   0.0671,   0.0227
B42035,1999,  10,   2.0060,   0.1381,   0.0740,   0.4618,   0.0784,   0.0182,   0.0168,   0.0057
B42035,1999,  11,   3.4509,   0.2205,   0.1306,   0.4119,   0.0559,   0.0313,   0.0289,   0.0098
B42035,1999,  12,   2.7177,   0.1832,   0.0801,   0.3640,   0.0191,   0.0246,   0.0228,   0.0077
B42035,2000,   1,   1.8157,   0.1706,   0.0873,   0.4228,   0.0242,   0.0165,   0.0152,   0.0051
B42035,2000,   2,   2.9440,   0.2421,   0.1293,   0.3981,   0.0347,   0.0267,   0.0247,   0.0083
