seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42015,1984,  44.7561,   4.7367,   2.4090,   5.9700,   1.4616,   0.5423,   0.5017,   0.1695
A42015,1985,  33.3259,   3.7076,   1.8577,   5.8659,   1.4559,   0.3751,   0.3470,   0.1172
A42015,1986,  39.7777,   4.5448,   2.2528,   5.7618,   1.4502,   0.4670,   0.4320,   0.1459
A42015,1987,  35.4554,   3.8880,   1.9758,   5.6576,   1.4444,   0.4240,   0.3922,   0.1325
A42015,1988,  30.1584,   3.2603,   1.5382,   5.5535,   1.4387,   0.3411,   0.3156,   0.1066
A42015,1989,  38.8715,   3.7820,   2.1318,   5.4494,   1.4330,   0.4905,   0.4537,   0.1533
A42015,1990,  44.4259,   4.2045,   2.3613,   5.3453,   1.4273,   0.4937,   0.4567,   0.1543
A42015,1991,  29.9082,   3.1150,   1.5835,   5.2412,   1.4215,   0.3210,   0.2969,   0.1003
A42015,1992,  39.3130,   3.9272,   2.1930,   5.1370,   1.4158,   0.4383,   0.4054,   0.1370
A42015,1993,  41.6691,   4.1547,   2.0256,   5.0329,   1.4101,   0.4996,   0.4621,   0.1561
A42015,1994,  49.2262,   4.5235,   2.6280,   4.9288,   1.4044,   0.5611,   0.5190,   0.1753
A42015,1995,  35.1964,   3.1736,   1.8652,   4.8247,   1.3987,   0.3877,   0.3586,   0.1211
A42015,1996,  47.4567,   4.2189,   2.4870,   4.7206,   1.3929,   0.5524,   0.5110,   0.1726
A42015,1997,  31.7898,   3.0266,   1.6038,   4.6164,   1.3872,   0.3555,   0.3289,   0.1111
A42015,1998,  40.3287,   3.4422,   2.0492,   4.5123,   1.3815,   0.5063,   0.4684,   0.1582
A42015,1999,  35.7459,   2.9755,   1.6614,   4.4082,   1.3758,   0.3920,   0.3626,   0.1225
A42015,2000,  40.1159,   3.8300,   2.2538,   4.3041,   1.3700,   0.5103,   0.4721,   0.1595
A42015,2001,  36.0478,   3.3324,   2.1945,   4.2000,   1.3643,   0.4180,   0.3867,   0.1306
A42015,2002,  40.9533,   3.2456,   2.2083,   4.0958,   1.3586,   0.4931,   0.4561,   0.1541
A42015,2003,  47.3617,   3.3930,   2.5084,   3.9917,   1.3529,   0.5394,   0.4990,   0.1686
A42015,2004,  49.8000,   3.2856,   2.3582,   3.8876,   1.3472,   0.5571,   0.5153,   0.1741
A42015,2005,  42.5867,   2.4554,   1.8751,   3.7835,   1.3414,   0.4700,   0.4347,   0.1469
