seg,year,month,day,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42065,1984,   1,  30,   0.2374,   0.0271,   0.0082,   0.0205,   0.0006,   0.0022,   0.0020,   0.0007
A42065,1984,   1,  31,   0.3241,   0.0427,   0.0143,   0.0205,   0.0006,   0.0029,   0.0027,   0.0009
A42065,1984,   2,   1,   0.0237,   0.0012,   0.0003,   0.0201,   0.0010,   0.0002,   0.0002,   0.0001
A42065,1984,   2,   2,   0.0000,   0.0000,   0.0000,   0.0201,   0.0010,   0.0000,   0.0000,   0.0000
A42065,1984,   2,   3,   0.0670,   0.0052,   0.0018,   0.0201,   0.0010,   0.0006,   0.0006,   0.0002
A42065,1984,   2,   4,   0.1370,   0.0142,   0.0044,   0.0201,   0.0010,   0.0012,   0.0011,   0.0004
A42065,1984,   2,   5,   0.0537,   0.0056,   0.0014,   0.0201,   0.0010,   0.0005,   0.0005,   0.0002
A42065,1984,   2,   6,   0.0370,   0.0048,   0.0017,   0.0201,   0.0010,   0.0003,   0.0003,   0.0001
A42065,1984,   2,   7,   0.0170,   0.0006,   0.0001,   0.0201,   0.0010,   0.0002,   0.0001,   0.0000
A42065,1984,   2,   8,   0.0137,   0.0010,   0.0003,   0.0201,   0.0010,   0.0001,   0.0001,   0.0000
A42065,1984,   2,   9,   0.0000,   0.0000,   0.0000,   0.0201,   0.0010,   0.0000,   0.0000,   0.0000
A42065,1984,   2,  10,   0.0104,   0.0004,   0.0000,   0.0201,   0.0010,   0.0001,   0.0001,   0.0000
A42065,1984,   2,  11,   0.1037,   0.0181,   0.0102,   0.0201,   0.0010,   0.0009,   0.0009,   0.0003
A42065,1984,   2,  12,   0.1503,   0.0158,   0.0064,   0.0201,   0.0010,   0.0014,   0.0013,   0.0004
A42065,1984,   2,  13,   0.0104,   0.0007,   0.0002,   0.0201,   0.0010,   0.0001,   0.0001,   0.0000
A42065,1984,   2,  14,   0.5670,   0.0339,   0.0197,   0.0201,   0.0010,   0.0051,   0.0048,   0.0016
A42065,1984,   2,  15,   0.6103,   0.0340,   0.0151,   0.0201,   0.0010,   0.0055,   0.0051,   0.0017
A42065,1984,   2,  16,   0.0104,   0.0002,   0.0000,   0.0201,   0.0010,   0.0001,   0.0001,   0.0000
A42065,1984,   2,  17,   0.0370,   0.0021,   0.0006,   0.0201,   0.0010,   0.0003,   0.0003,   0.0001
A42065,1984,   2,  18,   0.1570,   0.0146,   0.0050,   0.0201,   0.0010,   0.0014,   0.0013,   0.0004
A42065,1984,   2,  19,   0.2470,   0.0212,   0.0073,   0.0201,   0.0010,   0.0022,   0.0021,   0.0007
A42065,1984,   2,  20,   0.2470,   0.0184,   0.0074,   0.0201,   0.0010,   0.0022,   0.0021,   0.0007
A42065,1984,   2,  21,   0.1103,   0.0113,   0.0059,   0.0201,   0.0010,   0.0010,   0.0009,   0.0003
A42065,1984,   2,  22,   0.0137,   0.0010,   0.0004,   0.0201,   0.0010,   0.0001,   0.0001,   0.0000
A42065,1984,   2,  23,   0.0000,   0.0000,   0.0000,   0.0201,   0.0010,   0.0000,   0.0000,   0.0000
A42065,1984,   2,  24,   0.0000,   0.0000,   0.0000,   0.0201,   0.0010,   0.0000,   0.0000,   0.0000
A42065,1984,   2,  25,   0.0603,   0.0118,   0.0044,   0.0201,   0.0010,   0.0005,   0.0005,   0.0002
A42065,1984,   2,  26,   0.0237,   0.0024,   0.0007,   0.0201,   0.0010,   0.0002,   0.0002,   0.0001
A42065,1984,   2,  27,   0.0437,   0.0029,   0.0007,   0.0201,   0.0010,   0.0004,   0.0004,   0.0001
A42065,1984,   2,  28,   0.2703,   0.0211,   0.0065,   0.0201,   0.0010,   0.0025,   0.0023,   0.0008
A42065,1984,   2,  29,   0.2270,   0.0159,   0.0039,   0.0201,   0.0010,   0.0021,   0.0019,   0.0006
A42065,1984,   3,   1,   0.0209,   0.0010,   0.0004,   0.0189,   0.0017,   0.0002,   0.0002,   0.0001
A42065,1984,   3,   2,   0.0076,   0.0004,   0.0002,   0.0189,   0.0017,   0.0001,   0.0001,   0.0000
A42065,1984,   3,   3,   0.0076,   0.0001,   0.0000,   0.0189,   0.0017,   0.0001,   0.0001,   0.0000
A42065,1984,   3,   4,   0.0076,   0.0002,   0.0000,   0.0189,   0.0017,   0.0001,   0.0001,   0.0000
A42065,1984,   3,   5,   0.2575,   0.0290,   0.0107,   0.0189,   0.0017,   0.0023,   0.0022,   0.0007
A42065,1984,   3,   6,   0.1308,   0.0162,   0.0075,   0.0189,   0.0017,   0.0012,   0.0011,   0.0004
A42065,1984,   3,   7,   0.1909,   0.0156,   0.0101,   0.0189,   0.0017,   0.0017,   0.0016,   0.0005
A42065,1984,   3,   8,   0.1442,   0.0118,   0.0057,   0.0189,   0.0017,   0.0013,   0.0012,   0.0004
A42065,1984,   3,   9,   0.1242,   0.0157,   0.0069,   0.0189,   0.0017,   0.0011,   0.0010,   0.0004
A42065,1984,   3,  10,   0.0076,   0.0002,   0.0000,   0.0189,   0.0017,   0.0001,   0.0001,   0.0000
A42065,1984,   3,  11,   0.0309,   0.0035,   0.0012,   0.0189,   0.0017,   0.0003,   0.0003,   0.0001
A42065,1984,   3,  12,   0.0176,   0.0016,   0.0010,   0.0189,   0.0017,   0.0002,   0.0001,   0.0000
A42065,1984,   3,  13,   0.2376,   0.0424,   0.0184,   0.0189,   0.0017,   0.0022,   0.0020,   0.0007
A42065,1984,   3,  14,   0.1509,   0.0239,   0.0110,   0.0189,   0.0017,   0.0014,   0.0013,   0.0004
A42065,1984,   3,  15,   0.0000,   0.0000,   0.0000,   0.0189,   0.0017,   0.0000,   0.0000,   0.0000
A42065,1984,   3,  16,   0.0076,   0.0013,   0.0005,   0.0189,   0.0017,   0.0001,   0.0001,   0.0000
A42065,1984,   3,  17,   0.0242,   0.0034,   0.0018,   0.0189,   0.0017,   0.0002,   0.0002,   0.0001
A42065,1984,   3,  18,   0.0076,   0.0005,   0.0003,   0.0189,   0.0017,   0.0001,   0.0001,   0.0000
A42065,1984,   3,  19,   0.0342,   0.0024,   0.0012,   0.0189,   0.0017,   0.0003,   0.0003,   0.0001
A42065,1984,   3,  20,   0.0000,   0.0000,   0.0000,   0.0189,   0.0017,   0.0000,   0.0000,   0.0000
A42065,1984,   3,  21,   0.1375,   0.0257,   0.0146,   0.0189,   0.0017,   0.0012,   0.0012,   0.0004
A42065,1984,   3,  22,   0.3342,   0.0552,   0.0365,   0.0189,   0.0017,   0.0030,   0.0028,   0.0009
A42065,1984,   3,  23,   0.1875,   0.0186,   0.0113,   0.0189,   0.0017,   0.0017,   0.0016,   0.0005
A42065,1984,   3,  24,   0.0076,   0.0005,   0.0002,   0.0189,   0.0017,   0.0001,   0.0001,   0.0000
A42065,1984,   3,  25,   0.0109,   0.0005,   0.0002,   0.0189,   0.0017,   0.0001,   0.0001,   0.0000
A42065,1984,   3,  26,   0.0000,   0.0000,   0.0000,   0.0189,   0.0017,   0.0000,   0.0000,   0.0000
A42065,1984,   3,  27,   0.0076,   0.0001,   0.0000,   0.0189,   0.0017,   0.0001,   0.0001,   0.0000
A42065,1984,   3,  28,   0.2609,   0.0272,   0.0120,   0.0189,   0.0017,   0.0024,   0.0022,   0.0007
A42065,1984,   3,  29,   0.9175,   0.1028,   0.0308,   0.0189,   0.0017,   0.0083,   0.0077,   0.0026
A42065,1984,   3,  30,   0.0975,   0.0062,   0.0029,   0.0189,   0.0017,   0.0009,   0.0008,   0.0003
A42065,1984,   3,  31,   0.0275,   0.0013,   0.0007,   0.0189,   0.0017,   0.0002,   0.0002,   0.0001
A42065,1984,   4,   1,   0.0000,   0.0000,   0.0000,   0.0187,   0.0018,   0.0000,   0.0000,   0.0000
A42065,1984,   4,   2,   0.0000,   0.0000,   0.0000,   0.0187,   0.0018,   0.0000,   0.0000,   0.0000
A42065,1984,   4,   3,   0.0058,   0.0002,   0.0001,   0.0187,   0.0018,   0.0001,   0.0001,   0.0000
A42065,1984,   4,   4,   0.5991,   0.0713,   0.0397,   0.0187,   0.0018,   0.0109,   0.0100,   0.0034
A42065,1984,   4,   5,   1.0025,   0.0906,   0.0488,   0.0187,   0.0018,   0.0182,   0.0168,   0.0057
A42065,1984,   4,   6,   0.0791,   0.0058,   0.0034,   0.0187,   0.0018,   0.0014,   0.0013,   0.0004
A42065,1984,   4,   7,   0.0524,   0.0032,   0.0017,   0.0187,   0.0018,   0.0010,   0.0009,   0.0003
A42065,1984,   4,   8,   0.0058,   0.0001,   0.0000,   0.0187,   0.0018,   0.0001,   0.0001,   0.0000
A42065,1984,   4,   9,   0.0000,   0.0000,   0.0000,   0.0187,   0.0018,   0.0000,   0.0000,   0.0000
A42065,1984,   4,  10,   0.0000,   0.0000,   0.0000,   0.0187,   0.0018,   0.0000,   0.0000,   0.0000
A42065,1984,   4,  11,   0.0000,   0.0000,   0.0000,   0.0187,   0.0018,   0.0000,   0.0000,   0.0000
A42065,1984,   4,  12,   0.0000,   0.0000,   0.0000,   0.0187,   0.0018,   0.0000,   0.0000,   0.0000
A42065,1984,   4,  13,   0.0391,   0.0070,   0.0058,   0.0187,   0.0018,   0.0007,   0.0007,   0.0002
A42065,1984,   4,  14,   0.2291,   0.0476,   0.0357,   0.0187,   0.0018,   0.0042,   0.0038,   0.0013
A42065,1984,   4,  15,   0.5291,   0.0469,   0.0339,   0.0187,   0.0018,   0.0096,   0.0089,   0.0030
A42065,1984,   4,  16,   0.0958,   0.0074,   0.0053,   0.0187,   0.0018,   0.0017,   0.0016,   0.0005
A42065,1984,   4,  17,   0.0358,   0.0032,   0.0022,   0.0187,   0.0018,   0.0006,   0.0006,   0.0002
A42065,1984,   4,  18,   0.0624,   0.0074,   0.0047,   0.0187,   0.0018,   0.0011,   0.0010,   0.0004
A42065,1984,   4,  19,   0.1091,   0.0144,   0.0081,   0.0187,   0.0018,   0.0020,   0.0018,   0.0006
A42065,1984,   4,  20,   0.0125,   0.0013,   0.0013,   0.0187,   0.0018,   0.0002,   0.0002,   0.0001
A42065,1984,   4,  21,   0.0000,   0.0000,   0.0000,   0.0187,   0.0018,   0.0000,   0.0000,   0.0000
A42065,1984,   4,  22,   0.0358,   0.0022,   0.0011,   0.0187,   0.0018,   0.0006,   0.0006,   0.0002
A42065,1984,   4,  23,   0.2324,   0.0250,   0.0152,   0.0187,   0.0018,   0.0042,   0.0039,   0.0013
A42065,1984,   4,  24,   0.2291,   0.0386,   0.0218,   0.0187,   0.0018,   0.0042,   0.0038,   0.0013
A42065,1984,   4,  25,   0.0924,   0.0166,   0.0102,   0.0187,   0.0018,   0.0017,   0.0016,   0.0005
A42065,1984,   4,  26,   0.0124,   0.0006,   0.0005,   0.0187,   0.0018,   0.0002,   0.0002,   0.0001
A42065,1984,   4,  27,   0.0000,   0.0000,   0.0000,   0.0187,   0.0018,   0.0000,   0.0000,   0.0000
A42065,1984,   4,  28,   0.0000,   0.0000,   0.0000,   0.0187,   0.0018,   0.0000,   0.0000,   0.0000
A42065,1984,   4,  29,   0.4958,   0.0779,   0.0508,   0.0187,   0.0018,   0.0090,   0.0083,   0.0028
A42065,1984,   4,  30,   0.0191,   0.0027,   0.0022,   0.0187,   0.0018,   0.0003,   0.0003,   0.0001
A42065,1984,   5,   1,   0.0000,   0.0000,   0.0000,   0.0201,   0.0017,   0.0000,   0.0000,   0.0000
A42065,1984,   5,   2,   0.0000,   0.0000,   0.0000,   0.0201,   0.0017,   0.0000,   0.0000,   0.0000
A42065,1984,   5,   3,   0.1313,   0.0154,   0.0126,   0.0201,   0.0017,   0.0024,   0.0022,   0.0007
A42065,1984,   5,   4,   0.5512,   0.0818,   0.0551,   0.0201,   0.0017,   0.0100,   0.0092,   0.0031
A42065,1984,   5,   5,   0.0446,   0.0048,   0.0023,   0.0201,   0.0017,   0.0008,   0.0007,   0.0003
A42065,1984,   5,   6,   0.0346,   0.0035,   0.0017,   0.0201,   0.0017,   0.0006,   0.0006,   0.0002
A42065,1984,   5,   7,   0.0380,   0.0029,   0.0014,   0.0201,   0.0017,   0.0007,   0.0006,   0.0002
A42065,1984,   5,   8,   0.4614,   0.0602,   0.0345,   0.0201,   0.0017,   0.0084,   0.0077,   0.0026
A42065,1984,   5,   9,   0.1546,   0.0211,   0.0154,   0.0201,   0.0017,   0.0028,   0.0026,   0.0009
A42065,1984,   5,  10,   0.0846,   0.0075,   0.0050,   0.0201,   0.0017,   0.0015,   0.0014,   0.0005
A42065,1984,   5,  11,   0.1213,   0.0135,   0.0067,   0.0201,   0.0017,   0.0022,   0.0020,   0.0007
A42065,1984,   5,  12,   0.2546,   0.0287,   0.0160,   0.0201,   0.0017,   0.0046,   0.0043,   0.0014
A42065,1984,   5,  13,   0.1446,   0.0120,   0.0074,   0.0201,   0.0017,   0.0026,   0.0024,   0.0008
A42065,1984,   5,  14,   0.1547,   0.0125,   0.0077,   0.0201,   0.0017,   0.0028,   0.0026,   0.0009
A42065,1984,   5,  15,   0.0113,   0.0004,   0.0002,   0.0201,   0.0017,   0.0002,   0.0002,   0.0001
A42065,1984,   5,  16,   0.0000,   0.0000,   0.0000,   0.0201,   0.0017,   0.0000,   0.0000,   0.0000
A42065,1984,   5,  17,   0.0000,   0.0000,   0.0000,   0.0201,   0.0017,   0.0000,   0.0000,   0.0000
A42065,1984,   5,  18,   0.1213,   0.0030,   0.0019,   0.0201,   0.0017,   0.0022,   0.0020,   0.0007
A42065,1984,   5,  19,   0.4246,   0.0434,   0.0273,   0.0201,   0.0017,   0.0077,   0.0071,   0.0024
A42065,1984,   5,  20,   0.1613,   0.0155,   0.0119,   0.0201,   0.0017,   0.0029,   0.0027,   0.0009
A42065,1984,   5,  21,   0.2747,   0.0259,   0.0182,   0.0201,   0.0017,   0.0050,   0.0046,   0.0016
A42065,1984,   5,  22,   0.0113,   0.0008,   0.0004,   0.0201,   0.0017,   0.0002,   0.0002,   0.0001
A42065,1984,   5,  23,   0.2414,   0.0188,   0.0116,   0.0201,   0.0017,   0.0044,   0.0040,   0.0014
A42065,1984,   5,  24,   0.2146,   0.0162,   0.0125,   0.0201,   0.0017,   0.0039,   0.0036,   0.0012
A42065,1984,   5,  25,   0.0000,   0.0000,   0.0000,   0.0201,   0.0017,   0.0000,   0.0000,   0.0000
A42065,1984,   5,  26,   0.0880,   0.0063,   0.0037,   0.0201,   0.0017,   0.0016,   0.0015,   0.0005
A42065,1984,   5,  27,   0.0880,   0.0090,   0.0057,   0.0201,   0.0017,   0.0016,   0.0015,   0.0005
A42065,1984,   5,  28,   1.1313,   0.1341,   0.0794,   0.0201,   0.0017,   0.0205,   0.0190,   0.0064
A42065,1984,   5,  29,   0.7947,   0.0866,   0.0597,   0.0201,   0.0017,   0.0144,   0.0133,   0.0045
A42065,1984,   5,  30,   0.0680,   0.0037,   0.0019,   0.0201,   0.0017,   0.0012,   0.0011,   0.0004
A42065,1984,   5,  31,   0.0000,   0.0000,   0.0000,   0.0201,   0.0017,   0.0000,   0.0000,   0.0000
A42065,1984,   6,   1,   0.0087,   0.0001,   0.0001,   0.0288,   0.0032,   0.0002,   0.0001,   0.0000
A42065,1984,   6,   2,   0.0000,   0.0000,   0.0000,   0.0288,   0.0032,   0.0000,   0.0000,   0.0000
A42065,1984,   6,   3,   0.1287,   0.0081,   0.0049,   0.0288,   0.0032,   0.0023,   0.0022,   0.0007
A42065,1984,   6,   4,   0.0000,   0.0000,   0.0000,   0.0288,   0.0032,   0.0000,   0.0000,   0.0000
A42065,1984,   6,   5,   0.0087,   0.0003,   0.0003,   0.0288,   0.0032,   0.0002,   0.0001,   0.0000
A42065,1984,   6,   6,   0.2453,   0.0384,   0.0233,   0.0288,   0.0032,   0.0044,   0.0041,   0.0014
A42065,1984,   6,   7,   0.0820,   0.0102,   0.0072,   0.0288,   0.0032,   0.0015,   0.0014,   0.0005
A42065,1984,   6,   8,   0.0000,   0.0000,   0.0000,   0.0288,   0.0032,   0.0000,   0.0000,   0.0000
A42065,1984,   6,   9,   0.0000,   0.0000,   0.0000,   0.0288,   0.0032,   0.0000,   0.0000,   0.0000
A42065,1984,   6,  10,   0.0000,   0.0000,   0.0000,   0.0288,   0.0032,   0.0000,   0.0000,   0.0000
A42065,1984,   6,  11,   0.0000,   0.0000,   0.0000,   0.0288,   0.0032,   0.0000,   0.0000,   0.0000
A42065,1984,   6,  12,   0.0000,   0.0000,   0.0000,   0.0288,   0.0032,   0.0000,   0.0000,   0.0000
A42065,1984,   6,  13,   0.2687,   0.0372,   0.0278,   0.0288,   0.0032,   0.0049,   0.0045,   0.0015
A42065,1984,   6,  14,   0.4086,   0.0694,   0.0524,   0.0288,   0.0032,   0.0074,   0.0069,   0.0023
A42065,1984,   6,  15,   0.0000,   0.0000,   0.0000,   0.0288,   0.0032,   0.0000,   0.0000,   0.0000
A42065,1984,   6,  16,   0.0000,   0.0000,   0.0000,   0.0288,   0.0032,   0.0000,   0.0000,   0.0000
A42065,1984,   6,  17,   0.5253,   0.0750,   0.0485,   0.0288,   0.0032,   0.0095,   0.0088,   0.0030
A42065,1984,   6,  18,   1.4254,   0.1382,   0.1027,   0.0288,   0.0032,   0.0258,   0.0239,   0.0081
A42065,1984,   6,  19,   0.7587,   0.0485,   0.0453,   0.0288,   0.0032,   0.0138,   0.0127,   0.0043
A42065,1984,   6,  20,   0.0000,   0.0000,   0.0000,   0.0288,   0.0032,   0.0000,   0.0000,   0.0000
A42065,1984,   6,  21,   0.0000,   0.0000,   0.0000,   0.0288,   0.0032,   0.0000,   0.0000,   0.0000
A42065,1984,   6,  22,   0.0000,   0.0000,   0.0000,   0.0288,   0.0032,   0.0000,   0.0000,   0.0000
A42065,1984,   6,  23,   0.1287,   0.0050,   0.0036,   0.0288,   0.0032,   0.0023,   0.0022,   0.0007
A42065,1984,   6,  24,   0.6987,   0.0525,   0.0346,   0.0288,   0.0032,   0.0127,   0.0117,   0.0040
A42065,1984,   6,  25,   0.3353,   0.0306,   0.0179,   0.0288,   0.0032,   0.0061,   0.0056,   0.0019
A42065,1984,   6,  26,   0.0254,   0.0016,   0.0010,   0.0288,   0.0032,   0.0005,   0.0004,   0.0001
A42065,1984,   6,  27,   0.1153,   0.0053,   0.0032,   0.0288,   0.0032,   0.0021,   0.0019,   0.0007
A42065,1984,   6,  28,   0.1487,   0.0134,   0.0100,   0.0288,   0.0032,   0.0027,   0.0025,   0.0008
A42065,1984,   6,  29,   0.0253,   0.0017,   0.0011,   0.0288,   0.0032,   0.0005,   0.0004,   0.0001
A42065,1984,   6,  30,   0.1820,   0.0172,   0.0085,   0.0288,   0.0032,   0.0033,   0.0031,   0.0010
A42065,1984,   7,   1,   0.9729,   0.1245,   0.0636,   0.0254,   0.0029,   0.0088,   0.0082,   0.0028
A42065,1984,   7,   2,   0.0632,   0.0059,   0.0024,   0.0254,   0.0029,   0.0006,   0.0005,   0.0002
A42065,1984,   7,   3,   0.0598,   0.0053,   0.0018,   0.0254,   0.0029,   0.0005,   0.0005,   0.0002
A42065,1984,   7,   4,   0.1965,   0.0211,   0.0071,   0.0254,   0.0029,   0.0018,   0.0016,   0.0006
A42065,1984,   7,   5,   0.3297,   0.0356,   0.0137,   0.0254,   0.0029,   0.0030,   0.0028,   0.0009
A42065,1984,   7,   6,   0.4364,   0.0419,   0.0170,   0.0254,   0.0029,   0.0040,   0.0037,   0.0012
A42065,1984,   7,   7,   0.3264,   0.0284,   0.0124,   0.0254,   0.0029,   0.0030,   0.0027,   0.0009
A42065,1984,   7,   8,   0.0000,   0.0000,   0.0000,   0.0254,   0.0029,   0.0000,   0.0000,   0.0000
A42065,1984,   7,   9,   0.0098,   0.0002,   0.0000,   0.0254,   0.0029,   0.0001,   0.0001,   0.0000
A42065,1984,   7,  10,   0.1065,   0.0103,   0.0027,   0.0254,   0.0029,   0.0010,   0.0009,   0.0003
A42065,1984,   7,  11,   0.3331,   0.0263,   0.0128,   0.0254,   0.0029,   0.0030,   0.0028,   0.0009
A42065,1984,   7,  12,   0.3198,   0.0265,   0.0129,   0.0254,   0.0029,   0.0029,   0.0027,   0.0009
A42065,1984,   7,  13,   0.0000,   0.0000,   0.0000,   0.0254,   0.0029,   0.0000,   0.0000,   0.0000
A42065,1984,   7,  14,   0.0000,   0.0000,   0.0000,   0.0254,   0.0029,   0.0000,   0.0000,   0.0000
A42065,1984,   7,  15,   0.0098,   0.0002,   0.0000,   0.0254,   0.0029,   0.0001,   0.0001,   0.0000
A42065,1984,   7,  16,   0.0731,   0.0060,   0.0021,   0.0254,   0.0029,   0.0007,   0.0006,   0.0002
A42065,1984,   7,  17,   0.0000,   0.0000,   0.0000,   0.0254,   0.0029,   0.0000,   0.0000,   0.0000
A42065,1984,   7,  18,   0.2964,   0.0382,   0.0210,   0.0254,   0.0029,   0.0027,   0.0025,   0.0008
A42065,1984,   7,  19,   0.0198,   0.0023,   0.0011,   0.0254,   0.0029,   0.0002,   0.0002,   0.0001
A42065,1984,   7,  20,   0.0000,   0.0000,   0.0000,   0.0254,   0.0029,   0.0000,   0.0000,   0.0000
A42065,1984,   7,  21,   0.0000,   0.0000,   0.0000,   0.0254,   0.0029,   0.0000,   0.0000,   0.0000
A42065,1984,   7,  22,   0.0000,   0.0000,   0.0000,   0.0254,   0.0029,   0.0000,   0.0000,   0.0000
A42065,1984,   7,  23,   0.0000,   0.0000,   0.0000,   0.0254,   0.0029,   0.0000,   0.0000,   0.0000
A42065,1984,   7,  24,   0.0000,   0.0000,   0.0000,   0.0254,   0.0029,   0.0000,   0.0000,   0.0000
A42065,1984,   7,  25,   0.0000,   0.0000,   0.0000,   0.0254,   0.0029,   0.0000,   0.0000,   0.0000
A42065,1984,   7,  26,   0.0365,   0.0001,   0.0000,   0.0254,   0.0029,   0.0003,   0.0003,   0.0001
A42065,1984,   7,  27,   0.6632,   0.0625,   0.0320,   0.0254,   0.0029,   0.0060,   0.0056,   0.0019
A42065,1984,   7,  28,   0.0000,   0.0000,   0.0000,   0.0254,   0.0029,   0.0000,   0.0000,   0.0000
A42065,1984,   7,  29,   0.0000,   0.0000,   0.0000,   0.0254,   0.0029,   0.0000,   0.0000,   0.0000
A42065,1984,   7,  30,   0.0000,   0.0000,   0.0000,   0.0254,   0.0029,   0.0000,   0.0000,   0.0000
A42065,1984,   7,  31,   0.0000,   0.0000,   0.0000,   0.0254,   0.0029,   0.0000,   0.0000,   0.0000
A42065,1984,   8,   1,   0.2765,   0.0059,   0.0010,   0.0236,   0.0019,   0.0025,   0.0023,   0.0008
A42065,1984,   8,   2,   0.0598,   0.0065,   0.0026,   0.0236,   0.0019,   0.0005,   0.0005,   0.0002
A42065,1984,   8,   3,   0.3732,   0.0612,   0.0341,   0.0236,   0.0019,   0.0034,   0.0031,   0.0011
A42065,1984,   8,   4,   0.6798,   0.0991,   0.0448,   0.0236,   0.0019,   0.0062,   0.0057,   0.0019
A42065,1984,   8,   5,   0.5998,   0.0692,   0.0304,   0.0236,   0.0019,   0.0054,   0.0050,   0.0017
A42065,1984,   8,   6,   0.0132,   0.0009,   0.0002,   0.0236,   0.0019,   0.0001,   0.0001,   0.0000
A42065,1984,   8,   7,   0.6331,   0.0514,   0.0228,   0.0236,   0.0019,   0.0057,   0.0053,   0.0018
A42065,1984,   8,   8,   0.1831,   0.0111,   0.0036,   0.0236,   0.0019,   0.0017,   0.0015,   0.0005
A42065,1984,   8,   9,   0.1331,   0.0095,   0.0031,   0.0236,   0.0019,   0.0012,   0.0011,   0.0004
A42065,1984,   8,  10,   0.6898,   0.0577,   0.0243,   0.0236,   0.0019,   0.0063,   0.0058,   0.0020
A42065,1984,   8,  11,   0.1065,   0.0100,   0.0039,   0.0236,   0.0019,   0.0010,   0.0009,   0.0003
A42065,1984,   8,  12,   0.4498,   0.0484,   0.0194,   0.0236,   0.0019,   0.0041,   0.0038,   0.0013
A42065,1984,   8,  13,   0.1899,   0.0144,   0.0041,   0.0236,   0.0019,   0.0017,   0.0016,   0.0005
A42065,1984,   8,  14,   0.1798,   0.0144,   0.0045,   0.0236,   0.0019,   0.0016,   0.0015,   0.0005
