seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42083,1984,  57.0643,   5.2548,   2.8257,   6.7985,   0.5332,   0.7143,   0.6607,   0.2232
A42083,1985,  50.1962,   4.7441,   2.4050,   6.6988,   0.5303,   0.5524,   0.5110,   0.1726
A42083,1986,  46.9490,   4.7535,   2.3393,   6.5990,   0.5275,   0.5404,   0.4998,   0.1689
A42083,1987,  47.5014,   4.3104,   2.2892,   6.4993,   0.5246,   0.5718,   0.5289,   0.1787
A42083,1988,  40.2599,   4.1830,   1.8758,   6.3995,   0.5218,   0.4471,   0.4136,   0.1397
A42083,1989,  50.0032,   4.3320,   2.3899,   6.2998,   0.5189,   0.6403,   0.5923,   0.2001
A42083,1990,  57.9340,   4.5979,   2.3670,   6.2000,   0.5161,   0.6480,   0.5994,   0.2025
A42083,1991,  38.5056,   4.0867,   2.0927,   6.1003,   0.5132,   0.4280,   0.3959,   0.1338
A42083,1992,  54.1188,   4.3262,   2.3639,   6.0005,   0.5104,   0.5759,   0.5327,   0.1800
A42083,1993,  51.0219,   4.3331,   1.8866,   5.9008,   0.5075,   0.5754,   0.5322,   0.1798
A42083,1994,  54.9906,   4.6027,   2.4510,   5.8010,   0.5046,   0.6279,   0.5808,   0.1962
A42083,1995,  42.1924,   3.6226,   1.9222,   5.7013,   0.5018,   0.4887,   0.4521,   0.1527
A42083,1996,  58.9967,   4.4986,   2.6377,   5.6015,   0.4989,   0.6764,   0.6257,   0.2114
A42083,1997,  51.5514,   4.3161,   2.1578,   5.5018,   0.4961,   0.5925,   0.5481,   0.1852
A42083,1998,  47.1540,   3.8457,   1.9431,   5.4021,   0.4932,   0.5697,   0.5269,   0.1780
A42083,1999,  45.1929,   3.5156,   1.7313,   5.3023,   0.4904,   0.5129,   0.4745,   0.1603
A42083,2000,  45.7952,   4.2133,   2.3420,   5.2026,   0.4875,   0.5734,   0.5304,   0.1792
A42083,2001,  39.1697,   3.1777,   1.7979,   5.1028,   0.4846,   0.4509,   0.4171,   0.1409
A42083,2002,  46.6625,   3.4809,   2.1883,   5.0031,   0.4818,   0.5829,   0.5392,   0.1822
A42083,2003,  58.2877,   4.1047,   2.7627,   4.9033,   0.4789,   0.6446,   0.5962,   0.2014
A42083,2004,  59.5904,   3.5309,   2.4309,   4.8036,   0.4761,   0.6743,   0.6237,   0.2107
A42083,2005,  44.2496,   2.4529,   1.7182,   4.7038,   0.4732,   0.4741,   0.4386,   0.1482
