seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51101,1984,  45.7829,   2.8240,   1.4342,   8.5529,   1.0480,   0.5308,   0.4910,   0.1659
A51101,1985,  46.5778,   3.0438,   1.4849,   8.4097,   1.0479,   0.4915,   0.4547,   0.1536
A51101,1986,  36.2529,   2.9329,   1.4549,   8.2665,   1.0479,   0.3807,   0.3522,   0.1190
A51101,1987,  43.3254,   3.3449,   1.7217,   8.1233,   1.0479,   0.5332,   0.4932,   0.1666
A51101,1988,  37.3866,   2.6881,   1.3646,   7.9801,   1.0479,   0.4261,   0.3941,   0.1332
A51101,1989,  53.4688,   3.5591,   2.1014,   7.8369,   1.0478,   0.6168,   0.5706,   0.1928
A51101,1990,  42.9266,   2.7032,   1.7418,   7.6937,   1.0478,   0.4965,   0.4593,   0.1552
A51101,1991,  34.5032,   2.2902,   1.2485,   7.5505,   1.0478,   0.3705,   0.3427,   0.1158
A51101,1992,  42.7690,   2.5367,   1.3673,   7.4073,   1.0478,   0.4662,   0.4313,   0.1457
A51101,1993,  43.0273,   2.8635,   1.7365,   7.2641,   1.0477,   0.4851,   0.4488,   0.1516
A51101,1994,  45.1780,   2.6682,   1.8238,   7.1209,   1.0477,   0.4821,   0.4459,   0.1507
A51101,1995,  39.4443,   2.4949,   1.6240,   6.9777,   1.0477,   0.4665,   0.4315,   0.1458
A51101,1996,  53.4480,   3.3511,   1.9935,   6.8345,   1.0477,   0.5792,   0.5358,   0.1810
A51101,1997,  35.9001,   2.3066,   1.4043,   6.6913,   1.0476,   0.3965,   0.3667,   0.1239
A51101,1998,  44.1543,   2.5961,   1.4926,   6.5481,   1.0476,   0.5108,   0.4725,   0.1596
A51101,1999,  45.8762,   2.1569,   1.3459,   6.4049,   1.0476,   0.4822,   0.4461,   0.1507
A51101,2000,  44.0467,   2.6433,   1.5248,   6.2617,   1.0476,   0.5256,   0.4862,   0.1642
A51101,2001,  34.6046,   2.0033,   1.4739,   6.1185,   1.0475,   0.4119,   0.3810,   0.1287
A51101,2002,  38.5704,   1.9662,   1.4089,   5.9753,   1.0475,   0.4246,   0.3928,   0.1327
A51101,2003,  63.6581,   2.9768,   2.3855,   5.8321,   1.0475,   0.7359,   0.6807,   0.2300
A51101,2004,  52.4830,   2.2995,   1.8277,   5.6889,   1.0475,   0.6009,   0.5559,   0.1878
A51101,2005,  40.7685,   1.8408,   1.4687,   5.5457,   1.0474,   0.4431,   0.4099,   0.1385
