seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36107,1984,  44.4612,   4.2211,   2.2724,   5.9706,   1.2922,   0.5448,   0.5039,   0.1703
A36107,1985,  32.4097,   3.4668,   1.7887,   5.8608,   1.2847,   0.3582,   0.3313,   0.1119
A36107,1986,  40.7150,   4.4177,   2.2656,   5.7510,   1.2772,   0.4682,   0.4330,   0.1463
A36107,1987,  36.3409,   3.7306,   1.9443,   5.6413,   1.2698,   0.4293,   0.3971,   0.1342
A36107,1988,  33.6977,   3.2684,   1.6277,   5.5315,   1.2623,   0.3759,   0.3477,   0.1175
A36107,1989,  39.3394,   3.5098,   1.9759,   5.4217,   1.2548,   0.4869,   0.4504,   0.1522
A36107,1990,  45.5284,   4.1458,   2.3164,   5.3119,   1.2474,   0.5101,   0.4719,   0.1594
A36107,1991,  31.2026,   3.0951,   1.5488,   5.2021,   1.2399,   0.3434,   0.3177,   0.1073
A36107,1992,  42.4689,   3.9511,   2.2203,   5.0923,   1.2324,   0.4758,   0.4401,   0.1487
A36107,1993,  42.4166,   3.8244,   1.9028,   4.9825,   1.2250,   0.5092,   0.4710,   0.1591
A36107,1994,  48.4093,   3.9018,   2.4083,   4.8728,   1.2175,   0.5605,   0.5185,   0.1752
A36107,1995,  33.2294,   2.8969,   1.7894,   4.7630,   1.2100,   0.3604,   0.3334,   0.1126
A36107,1996,  49.6558,   4.1290,   2.4593,   4.6532,   1.2026,   0.5965,   0.5517,   0.1864
A36107,1997,  32.9757,   2.9224,   1.6088,   4.5434,   1.1951,   0.3741,   0.3461,   0.1169
A36107,1998,  38.6447,   3.2354,   1.9145,   4.4336,   1.1876,   0.4791,   0.4432,   0.1497
A36107,1999,  33.6915,   2.6426,   1.4637,   4.3238,   1.1802,   0.3678,   0.3402,   0.1149
A36107,2000,  42.6254,   3.6790,   2.2408,   4.2140,   1.1727,   0.5446,   0.5037,   0.1702
A36107,2001,  33.2727,   2.6387,   1.7569,   4.1042,   1.1652,   0.3800,   0.3515,   0.1188
A36107,2002,  40.2254,   2.8840,   1.9657,   3.9945,   1.1578,   0.4963,   0.4591,   0.1551
A36107,2003,  45.2082,   3.0064,   2.2318,   3.8847,   1.1503,   0.5148,   0.4762,   0.1609
A36107,2004,  48.1389,   2.9009,   2.2489,   3.7749,   1.1428,   0.5363,   0.4960,   0.1676
A36107,2005,  42.8011,   2.2215,   1.7019,   3.6651,   1.1354,   0.4703,   0.4351,   0.1470
