seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51011,1984,  45.0848,   2.5133,   1.2140,   6.9244,   0.7141,   0.5019,   0.4643,   0.1569
A51011,1985,  47.4179,   2.6409,   1.1189,   6.8450,   0.7176,   0.5112,   0.4728,   0.1597
A51011,1986,  29.3556,   2.3383,   1.0575,   6.7656,   0.7210,   0.3009,   0.2784,   0.0940
A51011,1987,  48.0649,   2.4716,   1.0817,   6.6862,   0.7245,   0.5380,   0.4976,   0.1681
A51011,1988,  33.8707,   2.3752,   1.1377,   6.6069,   0.7279,   0.4128,   0.3818,   0.1290
A51011,1989,  56.7546,   3.3398,   1.9681,   6.5275,   0.7314,   0.6947,   0.6426,   0.2171
A51011,1990,  49.2193,   2.6133,   1.6310,   6.4482,   0.7348,   0.5654,   0.5230,   0.1767
A51011,1991,  36.2649,   2.1308,   1.1407,   6.3688,   0.7382,   0.3912,   0.3619,   0.1223
A51011,1992,  44.5907,   2.4434,   1.2348,   6.2894,   0.7417,   0.5148,   0.4761,   0.1609
A51011,1993,  48.8560,   2.7935,   1.6375,   6.2101,   0.7451,   0.5360,   0.4958,   0.1675
A51011,1994,  42.3187,   2.4066,   1.4770,   6.1307,   0.7486,   0.4507,   0.4169,   0.1408
A51011,1995,  49.2200,   2.7971,   1.6762,   6.0513,   0.7520,   0.5992,   0.5542,   0.1872
A51011,1996,  56.3997,   3.0703,   1.7544,   5.9719,   0.7554,   0.6097,   0.5640,   0.1905
A51011,1997,  41.8561,   2.5931,   1.4322,   5.8926,   0.7589,   0.4469,   0.4134,   0.1397
A51011,1998,  46.4639,   2.7590,   1.4079,   5.8132,   0.7623,   0.5560,   0.5143,   0.1738
A51011,1999,  40.6161,   2.0416,   1.1427,   5.7338,   0.7658,   0.4212,   0.3896,   0.1316
A51011,2000,  37.3203,   2.0902,   1.1124,   5.6545,   0.7692,   0.4496,   0.4159,   0.1405
A51011,2001,  33.0764,   2.1059,   1.2583,   5.5751,   0.7726,   0.3883,   0.3592,   0.1213
A51011,2002,  41.9652,   2.0590,   1.2398,   5.4957,   0.7761,   0.4446,   0.4113,   0.1389
A51011,2003,  69.3619,   2.9584,   2.0958,   5.4164,   0.7795,   0.8169,   0.7556,   0.2553
A51011,2004,  43.0375,   1.8836,   1.2961,   5.3370,   0.7830,   0.4913,   0.4545,   0.1535
A51011,2005,  38.9850,   1.6998,   1.2829,   5.2576,   0.7864,   0.4266,   0.3946,   0.1333
