seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36109,1984,  46.5091,   4.3540,   2.5390,   5.8226,   1.5673,   0.5661,   0.5237,   0.1769
A36109,1985,  35.2371,   3.9751,   2.1651,   5.7260,   1.5628,   0.3930,   0.3635,   0.1228
A36109,1986,  41.5014,   4.5073,   2.6087,   5.6292,   1.5584,   0.4814,   0.4453,   0.1504
A36109,1987,  38.6647,   3.8711,   2.1471,   5.5325,   1.5540,   0.4512,   0.4173,   0.1410
A36109,1988,  35.1208,   3.1884,   1.7881,   5.4358,   1.5496,   0.3938,   0.3642,   0.1231
A36109,1989,  41.2518,   3.5551,   2.1336,   5.3391,   1.5452,   0.5059,   0.4680,   0.1581
A36109,1990,  47.3969,   4.6257,   2.6422,   5.2424,   1.5408,   0.5349,   0.4948,   0.1672
A36109,1991,  34.0732,   3.4633,   1.8274,   5.1457,   1.5364,   0.3722,   0.3443,   0.1163
A36109,1992,  45.1645,   4.1372,   2.4988,   5.0489,   1.5319,   0.4996,   0.4621,   0.1561
A36109,1993,  43.8664,   4.0749,   2.1993,   4.9522,   1.5275,   0.5316,   0.4917,   0.1661
A36109,1994,  49.5615,   3.8768,   2.5889,   4.8555,   1.5231,   0.5724,   0.5295,   0.1789
A36109,1995,  35.8949,   3.0872,   1.9406,   4.7588,   1.5187,   0.3947,   0.3651,   0.1234
A36109,1996,  52.6362,   4.2217,   2.6238,   4.6621,   1.5143,   0.6258,   0.5789,   0.1956
A36109,1997,  35.4197,   3.0282,   1.8862,   4.5654,   1.5099,   0.4025,   0.3723,   0.1258
A36109,1998,  39.3428,   3.3762,   2.0701,   4.4687,   1.5054,   0.4826,   0.4464,   0.1508
A36109,1999,  34.7888,   2.9573,   1.7950,   4.3720,   1.5010,   0.3747,   0.3466,   0.1171
A36109,2000,  42.6837,   3.9024,   2.6145,   4.2752,   1.4966,   0.5393,   0.4989,   0.1685
A36109,2001,  36.3312,   2.9753,   2.1032,   4.1785,   1.4922,   0.4054,   0.3750,   0.1267
A36109,2002,  42.3883,   3.2322,   2.4268,   4.0818,   1.4878,   0.5248,   0.4855,   0.1640
A36109,2003,  48.2936,   3.3533,   2.6557,   3.9851,   1.4834,   0.5416,   0.5010,   0.1693
A36109,2004,  51.4085,   3.1973,   2.8119,   3.8884,   1.4789,   0.5873,   0.5432,   0.1835
A36109,2005,  45.0858,   2.3500,   2.0180,   3.7917,   1.4745,   0.5043,   0.4664,   0.1576
