seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51019,1984,  47.4572,   2.7076,   1.4749,   6.3051,   0.6261,   0.5314,   0.4916,   0.1661
A51019,1985,  48.0658,   2.7358,   1.2180,   6.2280,   0.6266,   0.5197,   0.4807,   0.1624
A51019,1986,  35.6397,   2.7369,   1.3379,   6.1508,   0.6270,   0.3733,   0.3453,   0.1167
A51019,1987,  54.0138,   2.7706,   1.3627,   6.0737,   0.6275,   0.6389,   0.5910,   0.1997
A51019,1988,  33.6093,   2.2781,   1.1101,   5.9965,   0.6279,   0.3925,   0.3631,   0.1227
A51019,1989,  55.5762,   3.3072,   1.9578,   5.9194,   0.6284,   0.6771,   0.6263,   0.2116
A51019,1990,  53.6431,   2.6368,   1.7235,   5.8422,   0.6289,   0.5999,   0.5549,   0.1875
A51019,1991,  39.7911,   2.3198,   1.1933,   5.7650,   0.6293,   0.4315,   0.3991,   0.1348
A51019,1992,  48.0760,   2.5457,   1.3566,   5.6879,   0.6298,   0.5727,   0.5298,   0.1790
A51019,1993,  48.3542,   2.9300,   1.6464,   5.6107,   0.6303,   0.5422,   0.5015,   0.1694
A51019,1994,  46.6531,   2.5992,   1.6661,   5.5335,   0.6307,   0.5018,   0.4642,   0.1568
A51019,1995,  52.0435,   2.8600,   1.7945,   5.4564,   0.6312,   0.6519,   0.6031,   0.2037
A51019,1996,  57.6877,   3.2417,   1.8964,   5.3792,   0.6317,   0.6420,   0.5938,   0.2006
A51019,1997,  38.2786,   2.5348,   1.4129,   5.3021,   0.6321,   0.4350,   0.4024,   0.1359
A51019,1998,  48.7698,   2.5855,   1.5400,   5.2249,   0.6326,   0.5770,   0.5338,   0.1803
A51019,1999,  40.5959,   2.0082,   1.1496,   5.1477,   0.6331,   0.4237,   0.3919,   0.1324
A51019,2000,  42.4428,   2.4289,   1.4685,   5.0706,   0.6335,   0.5002,   0.4627,   0.1563
A51019,2001,  31.7150,   1.9143,   1.1809,   4.9934,   0.6340,   0.3750,   0.3469,   0.1172
A51019,2002,  38.7356,   1.8769,   1.1754,   4.9163,   0.6344,   0.4129,   0.3819,   0.1290
A51019,2003,  67.2400,   3.0231,   2.1357,   4.8391,   0.6349,   0.8154,   0.7543,   0.2548
A51019,2004,  46.0708,   1.8366,   1.2578,   4.7619,   0.6354,   0.5314,   0.4916,   0.1661
A51019,2005,  41.1878,   1.6914,   1.2021,   4.6848,   0.6358,   0.4414,   0.4083,   0.1379
