seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51057,1984,  45.8416,   2.9426,   1.5119,   8.1390,   0.8909,   0.5303,   0.4906,   0.1657
A51057,1985,  44.5040,   2.8307,   1.3545,   8.0155,   0.8934,   0.4660,   0.4311,   0.1456
A51057,1986,  35.5410,   2.9027,   1.4761,   7.8920,   0.8959,   0.3735,   0.3455,   0.1167
A51057,1987,  42.3789,   3.3679,   1.7964,   7.7685,   0.8984,   0.5132,   0.4747,   0.1604
A51057,1988,  36.6437,   2.6429,   1.3611,   7.6451,   0.9010,   0.4221,   0.3904,   0.1319
A51057,1989,  52.7263,   3.5097,   2.1035,   7.5216,   0.9035,   0.6021,   0.5569,   0.1881
A51057,1990,  44.2380,   2.7613,   1.8242,   7.3981,   0.9060,   0.5213,   0.4822,   0.1629
A51057,1991,  34.1552,   2.3439,   1.3141,   7.2746,   0.9085,   0.3639,   0.3366,   0.1137
A51057,1992,  43.2321,   2.5786,   1.4089,   7.1511,   0.9111,   0.4639,   0.4291,   0.1450
A51057,1993,  44.3004,   3.1569,   1.9552,   7.0276,   0.9136,   0.4965,   0.4593,   0.1552
A51057,1994,  46.3935,   2.8101,   1.9031,   6.9041,   0.9161,   0.4935,   0.4565,   0.1542
A51057,1995,  41.6662,   2.5934,   1.6866,   6.7807,   0.9186,   0.4822,   0.4461,   0.1507
A51057,1996,  54.0946,   3.4636,   2.0935,   6.6572,   0.9212,   0.6023,   0.5571,   0.1882
A51057,1997,  38.3096,   2.5183,   1.5450,   6.5337,   0.9237,   0.4237,   0.3919,   0.1324
A51057,1998,  42.9195,   2.5488,   1.4943,   6.4102,   0.9262,   0.5066,   0.4686,   0.1583
A51057,1999,  43.6664,   2.3120,   1.4820,   6.2867,   0.9287,   0.4451,   0.4117,   0.1391
A51057,2000,  46.7825,   2.7629,   1.6404,   6.1633,   0.9313,   0.5524,   0.5109,   0.1726
A51057,2001,  37.9981,   2.3494,   1.7460,   6.0398,   0.9338,   0.4468,   0.4133,   0.1396
A51057,2002,  39.0222,   2.1067,   1.5750,   5.9163,   0.9363,   0.4376,   0.4048,   0.1367
A51057,2003,  62.6251,   2.9651,   2.4072,   5.7928,   0.9388,   0.7224,   0.6682,   0.2257
A51057,2004,  52.3327,   2.4698,   1.9886,   5.6693,   0.9413,   0.5931,   0.5486,   0.1853
A51057,2005,  42.0538,   1.9744,   1.6674,   5.5458,   0.9439,   0.4634,   0.4287,   0.1448
