seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51103,1984,  42.6599,   2.6317,   1.2843,   8.5353,   0.8025,   0.5006,   0.4630,   0.1564
A51103,1985,  44.6131,   2.7119,   1.2676,   8.4173,   0.8048,   0.4690,   0.4338,   0.1466
A51103,1986,  34.1961,   2.7111,   1.2741,   8.2993,   0.8072,   0.3510,   0.3247,   0.1097
A51103,1987,  40.0596,   2.9782,   1.5034,   8.1812,   0.8095,   0.4763,   0.4406,   0.1488
A51103,1988,  37.0245,   2.4738,   1.2098,   8.0632,   0.8118,   0.4247,   0.3929,   0.1327
A51103,1989,  55.2611,   3.4248,   1.8468,   7.9451,   0.8142,   0.6186,   0.5722,   0.1933
A51103,1990,  44.0669,   2.7671,   1.6563,   7.8271,   0.8165,   0.5039,   0.4661,   0.1575
A51103,1991,  36.4481,   2.3464,   1.1975,   7.7091,   0.8189,   0.3943,   0.3648,   0.1232
A51103,1992,  48.8315,   2.8297,   1.4456,   7.5910,   0.8212,   0.5249,   0.4856,   0.1640
A51103,1993,  44.2391,   3.0046,   1.7101,   7.4730,   0.8236,   0.5117,   0.4733,   0.1599
A51103,1994,  48.8665,   2.8749,   1.7414,   7.3549,   0.8259,   0.5195,   0.4805,   0.1623
A51103,1995,  40.9030,   2.5194,   1.4933,   7.2369,   0.8282,   0.4808,   0.4448,   0.1503
A51103,1996,  57.0450,   3.4664,   1.9190,   7.1189,   0.8306,   0.6195,   0.5730,   0.1936
A51103,1997,  40.2030,   2.3478,   1.2880,   7.0008,   0.8329,   0.4289,   0.3968,   0.1340
A51103,1998,  50.3126,   3.0244,   1.6040,   6.8828,   0.8353,   0.5816,   0.5380,   0.1817
A51103,1999,  50.0090,   2.2946,   1.3803,   6.7647,   0.8376,   0.5195,   0.4806,   0.1624
A51103,2000,  47.5907,   2.9591,   1.5688,   6.6467,   0.8399,   0.5547,   0.5131,   0.1734
A51103,2001,  36.3613,   2.2324,   1.4657,   6.5287,   0.8423,   0.4264,   0.3944,   0.1333
A51103,2002,  40.6240,   2.0938,   1.4303,   6.4106,   0.8446,   0.4532,   0.4192,   0.1416
A51103,2003,  64.5653,   3.1689,   2.3252,   6.2926,   0.8470,   0.7309,   0.6760,   0.2284
A51103,2004,  55.0701,   2.5438,   1.9010,   6.1745,   0.8493,   0.6274,   0.5804,   0.1961
A51103,2005,  42.7304,   2.0636,   1.5250,   6.0565,   0.8516,   0.4730,   0.4375,   0.1478
