seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A54027,1984,   1,   0.9875,   0.1021,   0.0371,   0.4348,   0.0244,   0.0090,   0.0083,   0.0028
A54027,1984,   2,   4.3155,   0.1777,   0.0771,   0.4730,   0.0373,   0.0391,   0.0362,   0.0122
A54027,1984,   3,   5.6431,   0.4114,   0.1802,   0.5887,   0.0563,   0.0512,   0.0473,   0.0160
A54027,1984,   4,   4.8153,   0.3824,   0.2408,   0.6896,   0.1068,   0.0873,   0.0808,   0.0273
A54027,1984,   5,   2.6412,   0.2504,   0.1643,   0.6310,   0.0997,   0.0479,   0.0443,   0.0150
A54027,1984,   6,   2.1296,   0.2337,   0.1619,   0.6063,   0.1463,   0.0386,   0.0357,   0.0121
A54027,1984,   7,   4.8286,   0.4261,   0.2133,   0.7144,   0.1571,   0.0438,   0.0405,   0.0137
A54027,1984,   8,   5.8210,   0.5765,   0.2362,   0.5749,   0.1040,   0.0528,   0.0488,   0.0165
A54027,1984,   9,   1.1967,   0.1087,   0.0507,   0.6602,   0.0873,   0.0108,   0.0100,   0.0034
A54027,1984,  10,   3.1270,   0.2354,   0.1027,   0.5817,   0.0594,   0.0283,   0.0262,   0.0089
A54027,1984,  11,   3.7113,   0.1495,   0.0595,   0.3606,   0.0591,   0.0336,   0.0311,   0.0105
A54027,1984,  12,   1.7201,   0.1337,   0.0497,   0.4176,   0.0099,   0.0156,   0.0144,   0.0049
A54027,1985,   1,   1.7456,   0.1840,   0.0715,   0.4278,   0.0243,   0.0158,   0.0146,   0.0049
A54027,1985,   2,   2.6780,   0.1557,   0.0487,   0.4654,   0.0372,   0.0243,   0.0225,   0.0076
A54027,1985,   3,   2.1621,   0.1949,   0.0760,   0.5792,   0.0562,   0.0196,   0.0181,   0.0061
A54027,1985,   4,   1.0037,   0.1313,   0.0844,   0.6785,   0.1066,   0.0182,   0.0168,   0.0057
A54027,1985,   5,   5.4050,   0.5676,   0.3229,   0.6208,   0.0995,   0.0980,   0.0906,   0.0306
A54027,1985,   6,   2.4506,   0.2371,   0.1288,   0.5966,   0.1460,   0.0444,   0.0411,   0.0139
A54027,1985,   7,   4.0117,   0.4093,   0.1750,   0.7029,   0.1568,   0.0364,   0.0336,   0.0114
A54027,1985,   8,   3.2562,   0.3799,   0.1421,   0.5657,   0.1038,   0.0295,   0.0273,   0.0092
A54027,1985,   9,   0.7541,   0.0701,   0.0282,   0.6495,   0.0871,   0.0068,   0.0063,   0.0021
A54027,1985,  10,   4.9698,   0.2701,   0.1079,   0.5723,   0.0592,   0.0450,   0.0417,   0.0141
A54027,1985,  11,   8.7323,   0.3340,   0.1209,   0.3548,   0.0589,   0.0792,   0.0732,   0.0247
A54027,1985,  12,   1.3330,   0.1191,   0.0407,   0.4109,   0.0099,   0.0121,   0.0112,   0.0038
A54027,1986,   1,   1.2452,   0.1157,   0.0455,   0.4208,   0.0243,   0.0113,   0.0104,   0.0035
A54027,1986,   2,   3.7928,   0.4087,   0.1712,   0.4578,   0.0371,   0.0344,   0.0318,   0.0107
A54027,1986,   3,   2.1960,   0.2118,   0.0929,   0.5698,   0.0561,   0.0199,   0.0184,   0.0062
A54027,1986,   4,   2.4989,   0.3817,   0.2753,   0.6675,   0.1064,   0.0453,   0.0419,   0.0142
A54027,1986,   5,   2.9346,   0.3430,   0.1900,   0.6107,   0.0993,   0.0532,   0.0492,   0.0166
A54027,1986,   6,   2.2723,   0.3140,   0.1817,   0.5869,   0.1457,   0.0412,   0.0381,   0.0129
A54027,1986,   7,   3.9336,   0.4572,   0.1982,   0.6914,   0.1565,   0.0357,   0.0330,   0.0111
A54027,1986,   8,   2.9084,   0.3897,   0.1726,   0.5564,   0.1036,   0.0264,   0.0244,   0.0082
A54027,1986,   9,   1.2003,   0.1132,   0.0512,   0.6389,   0.0869,   0.0109,   0.0101,   0.0034
A54027,1986,  10,   1.8329,   0.1961,   0.0891,   0.5630,   0.0591,   0.0166,   0.0154,   0.0052
A54027,1986,  11,   4.8984,   0.4217,   0.1408,   0.3490,   0.0588,   0.0444,   0.0411,   0.0139
A54027,1986,  12,   3.3530,   0.2141,   0.0619,   0.4042,   0.0098,   0.0304,   0.0281,   0.0095
A54027,1987,   1,   3.2337,   0.2093,   0.0673,   0.4138,   0.0242,   0.0293,   0.0271,   0.0092
A54027,1987,   2,   1.4416,   0.0754,   0.0263,   0.4502,   0.0370,   0.0131,   0.0121,   0.0041
A54027,1987,   3,   2.1142,   0.2291,   0.1179,   0.5603,   0.0560,   0.0192,   0.0177,   0.0060
A54027,1987,   4,   5.9306,   0.4301,   0.2416,   0.6564,   0.1062,   0.1075,   0.0995,   0.0336
A54027,1987,   5,   2.6947,   0.3483,   0.1930,   0.6005,   0.0991,   0.0489,   0.0452,   0.0153
A54027,1987,   6,   2.9469,   0.3578,   0.2300,   0.5771,   0.1454,   0.0534,   0.0494,   0.0167
