seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42131,1984,   1,   1.3581,   0.1694,   0.0725,   0.4758,   0.0206,   0.0123,   0.0114,   0.0038
A42131,1984,   2,   3.3654,   0.2415,   0.0935,   0.5007,   0.0345,   0.0305,   0.0282,   0.0095
A42131,1984,   3,   2.9340,   0.2916,   0.1206,   0.6537,   0.0663,   0.0266,   0.0246,   0.0083
A42131,1984,   4,   4.8463,   0.4909,   0.2595,   0.4825,   0.0743,   0.0879,   0.0813,   0.0275
A42131,1984,   5,   6.3674,   0.7410,   0.4524,   0.5547,   0.0750,   0.1154,   0.1068,   0.0361
A42131,1984,   6,   3.7738,   0.4497,   0.3153,   0.7168,   0.1758,   0.0684,   0.0633,   0.0214
A42131,1984,   7,   5.0738,   0.5560,   0.2166,   0.5997,   0.1916,   0.0460,   0.0425,   0.0144
A42131,1984,   8,   3.2840,   0.4448,   0.1621,   0.5344,   0.1487,   0.0298,   0.0275,   0.0093
A42131,1984,   9,   1.8109,   0.2275,   0.1311,   0.5789,   0.0933,   0.0164,   0.0152,   0.0051
A42131,1984,  10,   2.6131,   0.2937,   0.1711,   0.4907,   0.0686,   0.0237,   0.0219,   0.0074
A42131,1984,  11,   3.4049,   0.2138,   0.1000,   0.4194,   0.0476,   0.0309,   0.0285,   0.0096
A42131,1984,  12,   2.6834,   0.2329,   0.0871,   0.3894,   0.0192,   0.0243,   0.0225,   0.0076
A42131,1985,   1,   0.8611,   0.0962,   0.0385,   0.4664,   0.0205,   0.0078,   0.0072,   0.0024
A42131,1985,   2,   1.6290,   0.1532,   0.0424,   0.4909,   0.0343,   0.0148,   0.0137,   0.0046
A42131,1985,   3,   1.9794,   0.2825,   0.1440,   0.6409,   0.0660,   0.0179,   0.0166,   0.0056
A42131,1985,   4,   2.2497,   0.3371,   0.2389,   0.4731,   0.0739,   0.0408,   0.0377,   0.0127
A42131,1985,   5,   4.8036,   0.5146,   0.3510,   0.5439,   0.0745,   0.0871,   0.0806,   0.0272
A42131,1985,   6,   3.9570,   0.4631,   0.2982,   0.7027,   0.1748,   0.0717,   0.0664,   0.0224
A42131,1985,   7,   5.7221,   0.6402,   0.2451,   0.5879,   0.1905,   0.0519,   0.0480,   0.0162
A42131,1985,   8,   4.4766,   0.5686,   0.2294,   0.5239,   0.1479,   0.0406,   0.0375,   0.0127
A42131,1985,   9,   6.7999,   0.3649,   0.1397,   0.5676,   0.0927,   0.0616,   0.0570,   0.0193
A42131,1985,  10,   1.7307,   0.1702,   0.0783,   0.4811,   0.0682,   0.0157,   0.0145,   0.0049
A42131,1985,  11,   5.3894,   0.3752,   0.1595,   0.4112,   0.0473,   0.0489,   0.0452,   0.0153
