seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51077,1984,  41.6947,   2.1010,   1.3071,   5.4182,   0.8269,   0.5058,   0.4678,   0.1581
A51077,1985,  40.9558,   2.1286,   1.0813,   5.3738,   0.8309,   0.4495,   0.4158,   0.1405
A51077,1986,  36.4242,   2.2831,   1.2098,   5.3294,   0.8349,   0.3935,   0.3640,   0.1230
A51077,1987,  46.7475,   2.2544,   1.2207,   5.2850,   0.8388,   0.5485,   0.5074,   0.1714
A51077,1988,  31.0493,   1.8422,   0.9802,   5.2406,   0.8428,   0.3577,   0.3309,   0.1118
A51077,1989,  56.9870,   2.7771,   1.7648,   5.1962,   0.8467,   0.6464,   0.5979,   0.2020
A51077,1990,  46.8398,   2.0238,   1.4583,   5.1517,   0.8507,   0.5041,   0.4663,   0.1575
A51077,1991,  40.7935,   2.0522,   1.1495,   5.1073,   0.8547,   0.4762,   0.4405,   0.1488
A51077,1992,  51.1785,   2.4182,   1.4296,   5.0629,   0.8586,   0.6262,   0.5792,   0.1957
A51077,1993,  47.8092,   2.5473,   1.3376,   5.0185,   0.8626,   0.5186,   0.4797,   0.1621
A51077,1994,  45.7505,   2.0667,   1.4612,   4.9740,   0.8666,   0.4985,   0.4611,   0.1558
A51077,1995,  46.4347,   2.3939,   1.6100,   4.9296,   0.8705,   0.5447,   0.5038,   0.1702
A51077,1996,  54.8561,   2.8928,   1.8056,   4.8852,   0.8745,   0.6050,   0.5596,   0.1891
A51077,1997,  36.0213,   2.0419,   1.1801,   4.8408,   0.8785,   0.4267,   0.3947,   0.1333
A51077,1998,  49.3675,   2.4380,   1.5625,   4.7964,   0.8824,   0.6016,   0.5564,   0.1880
A51077,1999,  40.6034,   2.1909,   1.2783,   4.7519,   0.8864,   0.4517,   0.4178,   0.1412
A51077,2000,  36.5665,   2.1493,   1.3366,   4.7075,   0.8904,   0.4449,   0.4115,   0.1390
A51077,2001,  36.8652,   1.7939,   1.2851,   4.6631,   0.8943,   0.4485,   0.4148,   0.1401
A51077,2002,  45.5397,   1.9498,   1.2614,   4.6187,   0.8983,   0.4878,   0.4512,   0.1524
A51077,2003,  62.1685,   2.5925,   1.9251,   4.5743,   0.9023,   0.7318,   0.6769,   0.2287
A51077,2004,  51.3069,   1.8979,   1.4270,   4.5298,   0.9062,   0.5899,   0.5457,   0.1843
A51077,2005,  42.3905,   1.8922,   1.3913,   4.4854,   0.9102,   0.4800,   0.4440,   0.1500
