seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51141,1984,   1,   2.0957,   0.1007,   0.0407,   0.5351,   0.0283,   0.0190,   0.0176,   0.0059
B51141,1984,   2,   4.9229,   0.1299,   0.0948,   0.5900,   0.0398,   0.0446,   0.0413,   0.0139
B51141,1984,   3,   5.9630,   0.3861,   0.2626,   0.5719,   0.0613,   0.0541,   0.0500,   0.0169
B51141,1984,   4,   4.1031,   0.2455,   0.1685,   0.6215,   0.0904,   0.0744,   0.0688,   0.0232
B51141,1984,   5,   6.2017,   0.3277,   0.2572,   0.6239,   0.0981,   0.1124,   0.1040,   0.0351
B51141,1984,   6,   1.7854,   0.1539,   0.1095,   0.4853,   0.1119,   0.0324,   0.0299,   0.0101
B51141,1984,   7,   5.9290,   0.3981,   0.1777,   0.5664,   0.1414,   0.0537,   0.0497,   0.0168
B51141,1984,   8,   4.0628,   0.2640,   0.1209,   0.4841,   0.0708,   0.0368,   0.0341,   0.0115
B51141,1984,   9,   0.6744,   0.0319,   0.0164,   0.6682,   0.0594,   0.0061,   0.0057,   0.0019
B51141,1984,  10,   2.7362,   0.1058,   0.0559,   0.6153,   0.0407,   0.0248,   0.0229,   0.0078
B51141,1984,  11,   3.0168,   0.1138,   0.0557,   0.5585,   0.0657,   0.0273,   0.0253,   0.0085
B51141,1984,  12,   1.2868,   0.0669,   0.0314,   0.5607,   0.0161,   0.0117,   0.0108,   0.0036
B51141,1985,   1,   2.9744,   0.1203,   0.0668,   0.5291,   0.0283,   0.0270,   0.0249,   0.0084
B51141,1985,   2,   4.2000,   0.1193,   0.0497,   0.5833,   0.0399,   0.0381,   0.0352,   0.0119
B51141,1985,   3,   1.5422,   0.0970,   0.0453,   0.5655,   0.0614,   0.0140,   0.0129,   0.0044
B51141,1985,   4,   2.7422,   0.1923,   0.1280,   0.6145,   0.0905,   0.0497,   0.0460,   0.0155
B51141,1985,   5,   6.9312,   0.5206,   0.3206,   0.6169,   0.0983,   0.1257,   0.1162,   0.0393
B51141,1985,   6,   3.3584,   0.2682,   0.1570,   0.4798,   0.1121,   0.0609,   0.0563,   0.0190
B51141,1985,   7,   6.2511,   0.4453,   0.1827,   0.5600,   0.1416,   0.0567,   0.0524,   0.0177
B51141,1985,   8,  11.3304,   0.5560,   0.2147,   0.4787,   0.0709,   0.1027,   0.0950,   0.0321
B51141,1985,   9,   0.5203,   0.0260,   0.0181,   0.6607,   0.0595,   0.0047,   0.0044,   0.0015
B51141,1985,  10,   5.2447,   0.2759,   0.1239,   0.6083,   0.0408,   0.0475,   0.0440,   0.0149
B51141,1985,  11,  10.4314,   0.2398,   0.1039,   0.5522,   0.0658,   0.0946,   0.0875,   0.0295
B51141,1985,  12,   1.4480,   0.0734,   0.0289,   0.5544,   0.0161,   0.0131,   0.0121,   0.0041
B51141,1986,   1,   1.3790,   0.0815,   0.0355,   0.5231,   0.0284,   0.0125,   0.0116,   0.0039
B51141,1986,   2,   2.6969,   0.2293,   0.1373,   0.5767,   0.0399,   0.0244,   0.0226,   0.0076
B51141,1986,   3,   2.1794,   0.1296,   0.0745,   0.5590,   0.0615,   0.0198,   0.0183,   0.0062
B51141,1986,   4,   1.6648,   0.1897,   0.1814,   0.6075,   0.0907,   0.0302,   0.0279,   0.0094
B51141,1986,   5,   2.9569,   0.2789,   0.1610,   0.6098,   0.0984,   0.0536,   0.0496,   0.0168
B51141,1986,   6,   1.0317,   0.1198,   0.0936,   0.4743,   0.1122,   0.0187,   0.0173,   0.0058
B51141,1986,   7,   4.5483,   0.4870,   0.2563,   0.5537,   0.1418,   0.0412,   0.0381,   0.0129
B51141,1986,   8,   5.8644,   0.4558,   0.1691,   0.4732,   0.0710,   0.0532,   0.0492,   0.0166
B51141,1986,   9,   4.4418,   0.1626,   0.0713,   0.6532,   0.0596,   0.0403,   0.0372,   0.0126
B51141,1986,  10,   2.9263,   0.1672,   0.0794,   0.6014,   0.0408,   0.0265,   0.0245,   0.0083
B51141,1986,  11,   4.9549,   0.2639,   0.1069,   0.5459,   0.0659,   0.0449,   0.0415,   0.0140
B51141,1986,  12,   5.4184,   0.2022,   0.0636,   0.5480,   0.0161,   0.0491,   0.0454,   0.0153
B51141,1987,   1,   4.1811,   0.1652,   0.0588,   0.5170,   0.0284,   0.0379,   0.0351,   0.0118
B51141,1987,   2,   4.3004,   0.1289,   0.0439,   0.5700,   0.0400,   0.0390,   0.0361,   0.0122
B51141,1987,   3,   6.5980,   0.3010,   0.1574,   0.5526,   0.0616,   0.0598,   0.0553,   0.0187
B51141,1987,   4,  10.0323,   0.4402,   0.2931,   0.6005,   0.0908,   0.1819,   0.1682,   0.0568
B51141,1987,   5,   3.3854,   0.3136,   0.1875,   0.6028,   0.0986,   0.0614,   0.0568,   0.0192
B51141,1987,   6,   3.4561,   0.2617,   0.1596,   0.4689,   0.1124,   0.0627,   0.0580,   0.0196
B51141,1987,   7,   5.5654,   0.3184,   0.1238,   0.5473,   0.1420,   0.0504,   0.0467,   0.0158
B51141,1987,   8,   2.2804,   0.1996,   0.0847,   0.4677,   0.0711,   0.0207,   0.0191,   0.0065
B51141,1987,   9,   9.5691,   0.3061,   0.1388,   0.6457,   0.0597,   0.0867,   0.0802,   0.0271
B51141,1987,  10,   1.2987,   0.0730,   0.0352,   0.5945,   0.0409,   0.0118,   0.0109,   0.0037
B51141,1987,  11,   4.8031,   0.1630,   0.0734,   0.5396,   0.0660,   0.0435,   0.0403,   0.0136
B51141,1987,  12,   2.9550,   0.0959,   0.0410,   0.5417,   0.0162,   0.0268,   0.0248,   0.0084
B51141,1988,   1,   2.8156,   0.1085,   0.0406,   0.5110,   0.0284,   0.0255,   0.0236,   0.0080
B51141,1988,   2,   1.7076,   0.0951,   0.0615,   0.5634,   0.0401,   0.0155,   0.0143,   0.0048
B51141,1988,   3,   1.7047,   0.1105,   0.0798,   0.5462,   0.0617,   0.0155,   0.0143,   0.0048
B51141,1988,   4,   3.1817,   0.1907,   0.1279,   0.5935,   0.0909,   0.0577,   0.0534,   0.0180
B51141,1988,   5,   2.3178,   0.1864,   0.1167,   0.5958,   0.0987,   0.0420,   0.0389,   0.0131
B51141,1988,   6,   2.7699,   0.2561,   0.1495,   0.4634,   0.1126,   0.0502,   0.0465,   0.0157
B51141,1988,   7,   6.1687,   0.3690,   0.1555,   0.5409,   0.1422,   0.0559,   0.0517,   0.0175
B51141,1988,   8,   4.2327,   0.2755,   0.1219,   0.4623,   0.0712,   0.0384,   0.0355,   0.0120
B51141,1988,   9,   4.0907,   0.1887,   0.0850,   0.6381,   0.0598,   0.0371,   0.0343,   0.0116
B51141,1988,  10,   1.9071,   0.1087,   0.0582,   0.5876,   0.0410,   0.0173,   0.0160,   0.0054
B51141,1988,  11,   4.2829,   0.1676,   0.0782,   0.5333,   0.0661,   0.0388,   0.0359,   0.0121
B51141,1988,  12,   0.9347,   0.0550,   0.0241,   0.5354,   0.0162,   0.0085,   0.0078,   0.0026
B51141,1989,   1,   2.1006,   0.1196,   0.0669,   0.5050,   0.0285,   0.0190,   0.0176,   0.0060
B51141,1989,   2,   3.0975,   0.1651,   0.1051,   0.5568,   0.0401,   0.0281,   0.0260,   0.0088
B51141,1989,   3,   4.6812,   0.3748,   0.2100,   0.5397,   0.0618,   0.0424,   0.0393,   0.0133
B51141,1989,   4,   2.3926,   0.1933,   0.1765,   0.5865,   0.0911,   0.0434,   0.0401,   0.0136
B51141,1989,   5,   5.7447,   0.3476,   0.2730,   0.5888,   0.0989,   0.1041,   0.0963,   0.0325
B51141,1989,   6,   9.8976,   0.4475,   0.3256,   0.4579,   0.1128,   0.1794,   0.1660,   0.0561
B51141,1989,   7,   7.1342,   0.4438,   0.2376,   0.5345,   0.1425,   0.0647,   0.0598,   0.0202
B51141,1989,   8,   5.9510,   0.4584,   0.2241,   0.4568,   0.0713,   0.0539,   0.0499,   0.0169
B51141,1989,   9,  11.7956,   0.3518,   0.1921,   0.6306,   0.0598,   0.1069,   0.0989,   0.0334
B51141,1989,  10,   3.9088,   0.1039,   0.0577,   0.5806,   0.0410,   0.0354,   0.0328,   0.0111
B51141,1989,  11,   3.6858,   0.1604,   0.0946,   0.5270,   0.0662,   0.0334,   0.0309,   0.0104
B51141,1989,  12,   2.9476,   0.1425,   0.0596,   0.5291,   0.0162,   0.0267,   0.0247,   0.0083
B51141,1990,   1,   3.3820,   0.1170,   0.0799,   0.4990,   0.0285,   0.0307,   0.0284,   0.0096
B51141,1990,   2,   4.7042,   0.1533,   0.1352,   0.5501,   0.0402,   0.0426,   0.0394,   0.0133
B51141,1990,   3,   4.5986,   0.2271,   0.1460,   0.5333,   0.0619,   0.0417,   0.0386,   0.0130
B51141,1990,   4,   3.0437,   0.2028,   0.1733,   0.5795,   0.0912,   0.0552,   0.0510,   0.0172
B51141,1990,   5,   6.1576,   0.3372,   0.2633,   0.5817,   0.0990,   0.1116,   0.1033,   0.0349
B51141,1990,   6,   0.6247,   0.0494,   0.0467,   0.4525,   0.1129,   0.0113,   0.0105,   0.0035
B51141,1990,   7,   7.0296,   0.2634,   0.1429,   0.5281,   0.1427,   0.0637,   0.0589,   0.0199
B51141,1990,   8,   4.8856,   0.3869,   0.2233,   0.4514,   0.0714,   0.0443,   0.0410,   0.0138
