seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51093,1984,  44.5134,   2.3157,   1.2976,   7.6431,   1.0716,   0.5171,   0.4783,   0.1616
A51093,1985,  49.2774,   2.3280,   1.3643,   7.5286,   1.0746,   0.5300,   0.4903,   0.1656
A51093,1986,  32.9369,   2.2414,   1.3592,   7.4141,   1.0776,   0.3489,   0.3227,   0.1090
A51093,1987,  48.9878,   2.9457,   1.7118,   7.2996,   1.0806,   0.5549,   0.5133,   0.1734
A51093,1988,  42.4532,   2.5945,   1.4708,   7.1852,   1.0836,   0.5029,   0.4652,   0.1572
A51093,1989,  61.6140,   3.2842,   2.1043,   7.0707,   1.0865,   0.7213,   0.6672,   0.2254
A51093,1990,  38.9781,   2.0945,   1.6081,   6.9562,   1.0895,   0.4395,   0.4065,   0.1373
A51093,1991,  41.4397,   2.3285,   1.4154,   6.8418,   1.0925,   0.4523,   0.4184,   0.1413
A51093,1992,  51.3860,   2.5488,   1.6315,   6.7273,   1.0955,   0.5560,   0.5143,   0.1738
A51093,1993,  40.7144,   2.3263,   1.7993,   6.6128,   1.0985,   0.4751,   0.4395,   0.1485
A51093,1994,  47.6036,   2.3773,   1.7249,   6.4983,   1.1015,   0.4934,   0.4564,   0.1542
A51093,1995,  39.4794,   2.1173,   1.4851,   6.3839,   1.1044,   0.4587,   0.4243,   0.1433
A51093,1996,  62.2600,   3.2404,   2.4408,   6.2694,   1.1074,   0.6950,   0.6428,   0.2172
A51093,1997,  42.8530,   2.2927,   1.5931,   6.1550,   1.1104,   0.4629,   0.4282,   0.1447
A51093,1998,  53.6382,   2.6690,   1.7458,   6.0405,   1.1134,   0.5812,   0.5376,   0.1816
A51093,1999,  67.1909,   1.9989,   1.3275,   5.9260,   1.1164,   0.6849,   0.6336,   0.2140
A51093,2000,  49.2931,   2.3270,   1.5368,   5.8116,   1.1194,   0.5808,   0.5372,   0.1815
A51093,2001,  33.9769,   1.7788,   1.4504,   5.6971,   1.1223,   0.4175,   0.3862,   0.1305
A51093,2002,  48.9400,   2.1516,   1.7934,   5.5826,   1.1253,   0.5252,   0.4859,   0.1641
A51093,2003,  63.7752,   2.5237,   2.4035,   5.4682,   1.1283,   0.7334,   0.6784,   0.2292
A51093,2004,  55.4997,   2.0900,   2.0453,   5.3537,   1.1313,   0.6356,   0.5880,   0.1986
A51093,2005,  47.9013,   1.9129,   1.7443,   5.2392,   1.1343,   0.5298,   0.4900,   0.1655
