seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B42079,1984,   1,   1.7739,   0.1799,   0.0708,   0.6604,   0.0194,   0.0161,   0.0149,   0.0050
B42079,1984,   2,   3.6193,   0.2331,   0.0871,   0.6346,   0.0356,   0.0328,   0.0303,   0.0103
B42079,1984,   3,   3.2894,   0.3105,   0.1293,   0.7741,   0.0635,   0.0298,   0.0276,   0.0093
B42079,1984,   4,   4.6809,   0.4403,   0.2255,   0.5756,   0.0674,   0.0849,   0.0785,   0.0265
B42079,1984,   5,   7.0451,   0.7506,   0.4685,   0.6505,   0.0634,   0.1277,   0.1181,   0.0399
B42079,1984,   6,   4.4852,   0.4716,   0.3528,   0.8122,   0.1546,   0.0813,   0.0752,   0.0254
B42079,1984,   7,   5.9050,   0.5762,   0.2385,   0.6316,   0.1423,   0.0535,   0.0495,   0.0167
B42079,1984,   8,   4.0308,   0.4921,   0.1955,   0.5737,   0.1063,   0.0365,   0.0338,   0.0114
B42079,1984,   9,   1.2391,   0.1463,   0.0868,   0.6257,   0.0747,   0.0112,   0.0104,   0.0035
B42079,1984,  10,   2.7316,   0.2993,   0.1757,   0.6410,   0.0568,   0.0248,   0.0229,   0.0077
B42079,1984,  11,   3.7706,   0.2107,   0.0941,   0.5962,   0.0470,   0.0342,   0.0316,   0.0107
B42079,1984,  12,   3.2387,   0.2459,   0.0844,   0.5405,   0.0154,   0.0294,   0.0272,   0.0092
B42079,1985,   1,   1.3745,   0.1195,   0.0420,   0.6472,   0.0192,   0.0125,   0.0115,   0.0039
B42079,1985,   2,   2.1085,   0.1738,   0.0479,   0.6220,   0.0354,   0.0191,   0.0177,   0.0060
B42079,1985,   3,   2.3295,   0.2890,   0.1459,   0.7587,   0.0631,   0.0211,   0.0195,   0.0066
B42079,1985,   4,   2.5568,   0.3298,   0.2240,   0.5642,   0.0670,   0.0464,   0.0429,   0.0145
B42079,1985,   5,   5.6386,   0.5268,   0.3624,   0.6376,   0.0629,   0.1022,   0.0946,   0.0319
B42079,1985,   6,   4.9197,   0.4977,   0.3233,   0.7960,   0.1536,   0.0892,   0.0825,   0.0279
B42079,1985,   7,   5.9438,   0.6130,   0.2477,   0.6191,   0.1413,   0.0539,   0.0498,   0.0168
B42079,1985,   8,   4.8896,   0.5397,   0.2324,   0.5623,   0.1056,   0.0443,   0.0410,   0.0139
B42079,1985,   9,   7.5691,   0.3668,   0.1292,   0.6132,   0.0742,   0.0686,   0.0635,   0.0214
B42079,1985,  10,   1.7185,   0.1541,   0.0688,   0.6282,   0.0564,   0.0156,   0.0144,   0.0049
