seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51147,1984,  40.3168,   2.2331,   1.0500,   6.6283,   0.8965,   0.4378,   0.4050,   0.1368
A51147,1985,  41.8033,   2.3371,   0.9668,   6.5474,   0.9074,   0.4331,   0.4006,   0.1353
A51147,1986,  28.8844,   2.2659,   1.0449,   6.4665,   0.9184,   0.2917,   0.2699,   0.0912
A51147,1987,  41.6335,   2.2264,   0.9498,   6.3856,   0.9293,   0.4607,   0.4262,   0.1440
A51147,1988,  33.1251,   2.2692,   1.0514,   6.3047,   0.9403,   0.3925,   0.3630,   0.1226
A51147,1989,  48.5210,   2.8597,   1.6490,   6.2239,   0.9513,   0.5812,   0.5376,   0.1816
A51147,1990,  40.2951,   2.2027,   1.3613,   6.1430,   0.9622,   0.4659,   0.4310,   0.1456
A51147,1991,  34.6218,   1.9993,   1.0782,   6.0621,   0.9732,   0.3679,   0.3403,   0.1150
A51147,1992,  38.0603,   2.0170,   1.0258,   5.9812,   0.9841,   0.4353,   0.4026,   0.1360
A51147,1993,  51.9910,   2.7329,   1.6549,   5.9003,   0.9951,   0.5873,   0.5433,   0.1835
A51147,1994,  45.7944,   2.4810,   1.5005,   5.8194,   1.0061,   0.4959,   0.4587,   0.1550
A51147,1995,  48.1048,   2.6744,   1.5902,   5.7385,   1.0170,   0.5732,   0.5302,   0.1791
A51147,1996,  55.0729,   3.0796,   1.7753,   5.6577,   1.0280,   0.5915,   0.5472,   0.1849
A51147,1997,  39.7521,   2.4006,   1.3747,   5.5768,   1.0389,   0.4499,   0.4161,   0.1406
A51147,1998,  45.2487,   2.4040,   1.2883,   5.4959,   1.0499,   0.5282,   0.4886,   0.1651
A51147,1999,  41.6298,   2.3482,   1.3459,   5.4150,   1.0608,   0.4422,   0.4091,   0.1382
A51147,2000,  38.6644,   2.3636,   1.3522,   5.3341,   1.0718,   0.4747,   0.4391,   0.1483
A51147,2001,  33.3535,   2.0352,   1.3292,   5.2532,   1.0828,   0.3992,   0.3692,   0.1247
A51147,2002,  43.0467,   1.8694,   1.1775,   5.1724,   1.0937,   0.4625,   0.4278,   0.1445
A51147,2003,  63.3120,   2.9774,   2.2510,   5.0915,   1.1047,   0.7591,   0.7022,   0.2372
A51147,2004,  46.2710,   2.0644,   1.4616,   5.0106,   1.1156,   0.5300,   0.4903,   0.1656
A51147,2005,  38.5922,   1.6563,   1.2678,   4.9297,   1.1266,   0.4207,   0.3891,   0.1315
