seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36015,1984,  45.4755,   4.3028,   2.4574,   6.1060,   1.0482,   0.5544,   0.5128,   0.1732
A36015,1985,  31.5312,   3.2519,   1.7928,   6.0028,   1.0430,   0.3507,   0.3244,   0.1096
A36015,1986,  38.4243,   3.9800,   2.1635,   5.8997,   1.0377,   0.4435,   0.4103,   0.1386
A36015,1987,  34.3744,   3.3506,   1.8891,   5.7966,   1.0324,   0.4101,   0.3793,   0.1281
A36015,1988,  32.1678,   3.0802,   1.6100,   5.6935,   1.0271,   0.3606,   0.3336,   0.1127
A36015,1989,  36.8729,   3.1683,   1.9827,   5.5903,   1.0218,   0.4703,   0.4350,   0.1470
A36015,1990,  43.5426,   3.8273,   2.2955,   5.4872,   1.0165,   0.4928,   0.4558,   0.1540
A36015,1991,  27.9664,   2.6697,   1.4198,   5.3841,   1.0113,   0.3024,   0.2797,   0.0945
A36015,1992,  42.1413,   3.7788,   2.3161,   5.2810,   1.0060,   0.4722,   0.4368,   0.1476
A36015,1993,  40.8761,   3.7083,   1.9473,   5.1778,   1.0007,   0.4951,   0.4580,   0.1547
A36015,1994,  48.2269,   3.9043,   2.5549,   5.0747,   0.9954,   0.5575,   0.5157,   0.1742
A36015,1995,  33.3893,   2.7626,   1.7938,   4.9716,   0.9901,   0.3653,   0.3379,   0.1142
A36015,1996,  47.3888,   3.6730,   2.3668,   4.8685,   0.9848,   0.5612,   0.5191,   0.1754
A36015,1997,  31.9598,   2.6193,   1.5273,   4.7653,   0.9796,   0.3617,   0.3346,   0.1130
A36015,1998,  38.1222,   3.0211,   1.9327,   4.6622,   0.9743,   0.4723,   0.4368,   0.1476
A36015,1999,  33.6901,   2.5587,   1.4915,   4.5591,   0.9690,   0.3650,   0.3376,   0.1141
A36015,2000,  39.6187,   3.4807,   2.1593,   4.4560,   0.9637,   0.5113,   0.4729,   0.1598
A36015,2001,  31.1611,   2.5324,   1.7412,   4.3528,   0.9584,   0.3520,   0.3256,   0.1100
A36015,2002,  37.7565,   2.7914,   2.0124,   4.2497,   0.9531,   0.4755,   0.4398,   0.1486
A36015,2003,  44.8910,   2.9301,   2.2782,   4.1466,   0.9479,   0.4993,   0.4619,   0.1560
A36015,2004,  47.7966,   2.8487,   2.3518,   4.0435,   0.9426,   0.5447,   0.5039,   0.1702
A36015,2005,  42.8340,   2.2552,   1.8299,   3.9403,   0.9373,   0.4752,   0.4395,   0.1485
