seg,year,month,day,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A24037,1984,   1,  17,   0.3378,   0.0216,   0.0065,   0.0194,   0.0010,   0.0031,   0.0028,   0.0010
A24037,1984,   1,  18,   0.2570,   0.0316,   0.0122,   0.0194,   0.0010,   0.0023,   0.0022,   0.0007
A24037,1984,   1,  19,   0.0983,   0.0073,   0.0019,   0.0194,   0.0010,   0.0009,   0.0008,   0.0003
A24037,1984,   1,  20,   0.0000,   0.0000,   0.0000,   0.0194,   0.0010,   0.0000,   0.0000,   0.0000
A24037,1984,   1,  21,   0.0000,   0.0000,   0.0000,   0.0194,   0.0010,   0.0000,   0.0000,   0.0000
A24037,1984,   1,  22,   0.0019,   0.0000,   0.0000,   0.0194,   0.0010,   0.0000,   0.0000,   0.0000
A24037,1984,   1,  23,   0.0005,   0.0000,   0.0000,   0.0194,   0.0010,   0.0000,   0.0000,   0.0000
A24037,1984,   1,  24,   0.0140,   0.0006,   0.0002,   0.0194,   0.0010,   0.0001,   0.0001,   0.0000
A24037,1984,   1,  25,   0.2080,   0.0103,   0.0040,   0.0194,   0.0010,   0.0019,   0.0017,   0.0006
A24037,1984,   1,  26,   0.0000,   0.0000,   0.0000,   0.0194,   0.0010,   0.0000,   0.0000,   0.0000
A24037,1984,   1,  27,   0.0326,   0.0006,   0.0000,   0.0194,   0.0010,   0.0003,   0.0003,   0.0001
A24037,1984,   1,  28,   0.0038,   0.0001,   0.0000,   0.0194,   0.0010,   0.0000,   0.0000,   0.0000
A24037,1984,   1,  29,   0.0029,   0.0001,   0.0000,   0.0194,   0.0010,   0.0000,   0.0000,   0.0000
A24037,1984,   1,  30,   0.0025,   0.0002,   0.0001,   0.0194,   0.0010,   0.0000,   0.0000,   0.0000
A24037,1984,   1,  31,   0.1541,   0.0136,   0.0071,   0.0194,   0.0010,   0.0014,   0.0013,   0.0004
A24037,1984,   2,   1,   0.0000,   0.0000,   0.0000,   0.0200,   0.0012,   0.0000,   0.0000,   0.0000
A24037,1984,   2,   2,   0.0000,   0.0000,   0.0000,   0.0200,   0.0012,   0.0000,   0.0000,   0.0000
A24037,1984,   2,   3,   0.0207,   0.0017,   0.0009,   0.0200,   0.0012,   0.0002,   0.0002,   0.0001
A24037,1984,   2,   4,   0.2074,   0.0161,   0.0085,   0.0200,   0.0012,   0.0019,   0.0017,   0.0006
A24037,1984,   2,   5,   0.1386,   0.0127,   0.0038,   0.0200,   0.0012,   0.0013,   0.0012,   0.0004
A24037,1984,   2,   6,   0.0069,   0.0007,   0.0003,   0.0200,   0.0012,   0.0001,   0.0001,   0.0000
A24037,1984,   2,   7,   0.0010,   0.0001,   0.0000,   0.0200,   0.0012,   0.0000,   0.0000,   0.0000
A24037,1984,   2,   8,   0.0000,   0.0000,   0.0000,   0.0200,   0.0012,   0.0000,   0.0000,   0.0000
A24037,1984,   2,   9,   0.0000,   0.0000,   0.0000,   0.0200,   0.0012,   0.0000,   0.0000,   0.0000
A24037,1984,   2,  10,   0.0000,   0.0000,   0.0000,   0.0200,   0.0012,   0.0000,   0.0000,   0.0000
A24037,1984,   2,  11,   0.0607,   0.0040,   0.0029,   0.0200,   0.0012,   0.0005,   0.0005,   0.0002
A24037,1984,   2,  12,   0.1024,   0.0070,   0.0055,   0.0200,   0.0012,   0.0009,   0.0009,   0.0003
A24037,1984,   2,  13,   0.0161,   0.0009,   0.0005,   0.0200,   0.0012,   0.0001,   0.0001,   0.0000
A24037,1984,   2,  14,   0.4961,   0.0088,   0.0024,   0.0200,   0.0012,   0.0045,   0.0042,   0.0014
A24037,1984,   2,  15,   0.5703,   0.0179,   0.0069,   0.0200,   0.0012,   0.0052,   0.0048,   0.0016
A24037,1984,   2,  16,   0.3565,   0.0202,   0.0073,   0.0200,   0.0012,   0.0032,   0.0030,   0.0010
A24037,1984,   2,  17,   0.1301,   0.0076,   0.0020,   0.0200,   0.0012,   0.0012,   0.0011,   0.0004
A24037,1984,   2,  18,   0.0958,   0.0052,   0.0021,   0.0200,   0.0012,   0.0009,   0.0008,   0.0003
A24037,1984,   2,  19,   0.0000,   0.0000,   0.0000,   0.0200,   0.0012,   0.0000,   0.0000,   0.0000
A24037,1984,   2,  20,   0.0000,   0.0000,   0.0000,   0.0200,   0.0012,   0.0000,   0.0000,   0.0000
A24037,1984,   2,  21,   0.0000,   0.0000,   0.0000,   0.0200,   0.0012,   0.0000,   0.0000,   0.0000
A24037,1984,   2,  22,   0.0000,   0.0000,   0.0000,   0.0200,   0.0012,   0.0000,   0.0000,   0.0000
A24037,1984,   2,  23,   0.1302,   0.0114,   0.0043,   0.0200,   0.0012,   0.0012,   0.0011,   0.0004
A24037,1984,   2,  24,   0.6069,   0.0353,   0.0110,   0.0200,   0.0012,   0.0055,   0.0051,   0.0017
A24037,1984,   2,  25,   0.0975,   0.0054,   0.0025,   0.0200,   0.0012,   0.0009,   0.0008,   0.0003
A24037,1984,   2,  26,   0.0825,   0.0049,   0.0027,   0.0200,   0.0012,   0.0007,   0.0007,   0.0002
A24037,1984,   2,  27,   0.0366,   0.0020,   0.0005,   0.0200,   0.0012,   0.0003,   0.0003,   0.0001
A24037,1984,   2,  28,   0.1407,   0.0078,   0.0024,   0.0200,   0.0012,   0.0013,   0.0012,   0.0004
A24037,1984,   2,  29,   0.0295,   0.0018,   0.0008,   0.0200,   0.0012,   0.0003,   0.0002,   0.0001
A24037,1984,   3,   1,   0.3533,   0.0249,   0.0082,   0.0227,   0.0021,   0.0032,   0.0030,   0.0010
A24037,1984,   3,   2,   0.0006,   0.0000,   0.0000,   0.0227,   0.0021,   0.0000,   0.0000,   0.0000
A24037,1984,   3,   3,   0.0000,   0.0000,   0.0000,   0.0227,   0.0021,   0.0000,   0.0000,   0.0000
A24037,1984,   3,   4,   0.0000,   0.0000,   0.0000,   0.0227,   0.0021,   0.0000,   0.0000,   0.0000
A24037,1984,   3,   5,   0.2725,   0.0223,   0.0093,   0.0227,   0.0021,   0.0025,   0.0023,   0.0008
A24037,1984,   3,   6,   0.4548,   0.0344,   0.0170,   0.0227,   0.0021,   0.0041,   0.0038,   0.0013
A24037,1984,   3,   7,   0.0229,   0.0017,   0.0007,   0.0227,   0.0021,   0.0002,   0.0002,   0.0001
A24037,1984,   3,   8,   0.0388,   0.0029,   0.0011,   0.0227,   0.0021,   0.0004,   0.0003,   0.0001
A24037,1984,   3,   9,   0.2131,   0.0189,   0.0083,   0.0227,   0.0021,   0.0019,   0.0018,   0.0006
A24037,1984,   3,  10,   0.0000,   0.0000,   0.0000,   0.0227,   0.0021,   0.0000,   0.0000,   0.0000
A24037,1984,   3,  11,   0.0000,   0.0000,   0.0000,   0.0227,   0.0021,   0.0000,   0.0000,   0.0000
A24037,1984,   3,  12,   0.0058,   0.0001,   0.0001,   0.0227,   0.0021,   0.0001,   0.0000,   0.0000
A24037,1984,   3,  13,   1.0050,   0.1070,   0.0357,   0.0227,   0.0021,   0.0091,   0.0084,   0.0028
A24037,1984,   3,  14,   0.3018,   0.0230,   0.0085,   0.0227,   0.0021,   0.0027,   0.0025,   0.0009
A24037,1984,   3,  15,   0.0083,   0.0001,   0.0000,   0.0227,   0.0021,   0.0001,   0.0001,   0.0000
A24037,1984,   3,  16,   0.0003,   0.0000,   0.0000,   0.0227,   0.0021,   0.0000,   0.0000,   0.0000
A24037,1984,   3,  17,   0.0000,   0.0000,   0.0000,   0.0227,   0.0021,   0.0000,   0.0000,   0.0000
A24037,1984,   3,  18,   0.0000,   0.0000,   0.0000,   0.0227,   0.0021,   0.0000,   0.0000,   0.0000
A24037,1984,   3,  19,   0.0000,   0.0000,   0.0000,   0.0227,   0.0021,   0.0000,   0.0000,   0.0000
A24037,1984,   3,  20,   0.0000,   0.0000,   0.0000,   0.0227,   0.0021,   0.0000,   0.0000,   0.0000
A24037,1984,   3,  21,   0.6110,   0.0577,   0.0275,   0.0227,   0.0021,   0.0055,   0.0051,   0.0017
A24037,1984,   3,  22,   0.4798,   0.0317,   0.0255,   0.0227,   0.0021,   0.0043,   0.0040,   0.0014
A24037,1984,   3,  23,   0.0000,   0.0000,   0.0000,   0.0227,   0.0021,   0.0000,   0.0000,   0.0000
A24037,1984,   3,  24,   0.0000,   0.0000,   0.0000,   0.0227,   0.0021,   0.0000,   0.0000,   0.0000
A24037,1984,   3,  25,   1.0992,   0.0709,   0.0380,   0.0227,   0.0021,   0.0100,   0.0092,   0.0031
A24037,1984,   3,  26,   1.2276,   0.0478,   0.0262,   0.0227,   0.0021,   0.0111,   0.0103,   0.0035
A24037,1984,   3,  27,   0.0006,   0.0000,   0.0000,   0.0227,   0.0021,   0.0000,   0.0000,   0.0000
A24037,1984,   3,  28,   0.9084,   0.0337,   0.0135,   0.0227,   0.0021,   0.0082,   0.0076,   0.0026
A24037,1984,   3,  29,   1.7310,   0.0454,   0.0174,   0.0227,   0.0021,   0.0157,   0.0145,   0.0049
A24037,1984,   3,  30,   0.3897,   0.0075,   0.0023,   0.0227,   0.0021,   0.0035,   0.0033,   0.0011
A24037,1984,   3,  31,   0.0000,   0.0000,   0.0000,   0.0227,   0.0021,   0.0000,   0.0000,   0.0000
A24037,1984,   4,   1,   0.0000,   0.0000,   0.0000,   0.0229,   0.0038,   0.0000,   0.0000,   0.0000
A24037,1984,   4,   2,   0.0000,   0.0000,   0.0000,   0.0229,   0.0038,   0.0000,   0.0000,   0.0000
A24037,1984,   4,   3,   0.0000,   0.0000,   0.0000,   0.0229,   0.0038,   0.0000,   0.0000,   0.0000
A24037,1984,   4,   4,   0.7582,   0.0332,   0.0176,   0.0229,   0.0038,   0.0137,   0.0127,   0.0043
A24037,1984,   4,   5,   0.6436,   0.0291,   0.0193,   0.0229,   0.0038,   0.0117,   0.0108,   0.0036
A24037,1984,   4,   6,   0.0369,   0.0021,   0.0014,   0.0229,   0.0038,   0.0007,   0.0006,   0.0002
A24037,1984,   4,   7,   0.0000,   0.0000,   0.0000,   0.0229,   0.0038,   0.0000,   0.0000,   0.0000
A24037,1984,   4,   8,   0.0000,   0.0000,   0.0000,   0.0229,   0.0038,   0.0000,   0.0000,   0.0000
A24037,1984,   4,   9,   0.0057,   0.0001,   0.0000,   0.0229,   0.0038,   0.0001,   0.0001,   0.0000
A24037,1984,   4,  10,   0.0000,   0.0000,   0.0000,   0.0229,   0.0038,   0.0000,   0.0000,   0.0000
A24037,1984,   4,  11,   0.0029,   0.0000,   0.0000,   0.0229,   0.0038,   0.0001,   0.0000,   0.0000
A24037,1984,   4,  12,   0.0000,   0.0000,   0.0000,   0.0229,   0.0038,   0.0000,   0.0000,   0.0000
A24037,1984,   4,  13,   0.0507,   0.0035,   0.0039,   0.0229,   0.0038,   0.0009,   0.0009,   0.0003
A24037,1984,   4,  14,   0.2738,   0.0182,   0.0158,   0.0229,   0.0038,   0.0050,   0.0046,   0.0016
A24037,1984,   4,  15,   0.3659,   0.0220,   0.0186,   0.0229,   0.0038,   0.0066,   0.0061,   0.0021
A24037,1984,   4,  16,   0.8000,   0.0369,   0.0348,   0.0229,   0.0038,   0.0145,   0.0134,   0.0045
A24037,1984,   4,  17,   0.1268,   0.0064,   0.0053,   0.0229,   0.0038,   0.0023,   0.0021,   0.0007
A24037,1984,   4,  18,   0.0440,   0.0026,   0.0027,   0.0229,   0.0038,   0.0008,   0.0007,   0.0002
A24037,1984,   4,  19,   0.0288,   0.0013,   0.0012,   0.0229,   0.0038,   0.0005,   0.0005,   0.0002
A24037,1984,   4,  20,   0.0237,   0.0009,   0.0007,   0.0229,   0.0038,   0.0004,   0.0004,   0.0001
A24037,1984,   4,  21,   0.0000,   0.0000,   0.0000,   0.0229,   0.0038,   0.0000,   0.0000,   0.0000
A24037,1984,   4,  22,   0.2498,   0.0146,   0.0109,   0.0229,   0.0038,   0.0045,   0.0042,   0.0014
A24037,1984,   4,  23,   0.7311,   0.0533,   0.0300,   0.0229,   0.0038,   0.0133,   0.0123,   0.0041
A24037,1984,   4,  24,   0.0047,   0.0003,   0.0002,   0.0229,   0.0038,   0.0001,   0.0001,   0.0000
A24037,1984,   4,  25,   0.0000,   0.0000,   0.0000,   0.0229,   0.0038,   0.0000,   0.0000,   0.0000
A24037,1984,   4,  26,   0.0000,   0.0000,   0.0000,   0.0229,   0.0038,   0.0000,   0.0000,   0.0000
A24037,1984,   4,  27,   0.0000,   0.0000,   0.0000,   0.0229,   0.0038,   0.0000,   0.0000,   0.0000
A24037,1984,   4,  28,   0.0000,   0.0000,   0.0000,   0.0229,   0.0038,   0.0000,   0.0000,   0.0000
A24037,1984,   4,  29,   0.0423,   0.0017,   0.0013,   0.0229,   0.0038,   0.0008,   0.0007,   0.0002
A24037,1984,   4,  30,   0.0283,   0.0008,   0.0004,   0.0229,   0.0038,   0.0005,   0.0005,   0.0002
A24037,1984,   5,   1,   0.0017,   0.0001,   0.0002,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,   2,   0.0000,   0.0000,   0.0000,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,   3,   0.1334,   0.0142,   0.0117,   0.0234,   0.0032,   0.0024,   0.0022,   0.0008
A24037,1984,   5,   4,   0.1802,   0.0162,   0.0141,   0.0234,   0.0032,   0.0033,   0.0030,   0.0010
A24037,1984,   5,   5,   0.0020,   0.0002,   0.0001,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,   6,   0.4107,   0.0429,   0.0242,   0.0234,   0.0032,   0.0074,   0.0069,   0.0023
A24037,1984,   5,   7,   0.0246,   0.0026,   0.0016,   0.0234,   0.0032,   0.0004,   0.0004,   0.0001
A24037,1984,   5,   8,   0.1227,   0.0108,   0.0070,   0.0234,   0.0032,   0.0022,   0.0021,   0.0007
A24037,1984,   5,   9,   0.2114,   0.0209,   0.0132,   0.0234,   0.0032,   0.0038,   0.0035,   0.0012
A24037,1984,   5,  10,   0.0000,   0.0000,   0.0000,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,  11,   0.0000,   0.0000,   0.0000,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,  12,   0.0010,   0.0000,   0.0000,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,  13,   0.0000,   0.0000,   0.0000,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,  14,   0.0000,   0.0000,   0.0000,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,  15,   0.0000,   0.0000,   0.0000,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,  16,   0.0080,   0.0004,   0.0004,   0.0234,   0.0032,   0.0001,   0.0001,   0.0000
A24037,1984,   5,  17,   0.0000,   0.0000,   0.0000,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,  18,   0.0000,   0.0000,   0.0000,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,  19,   0.0037,   0.0003,   0.0003,   0.0234,   0.0032,   0.0001,   0.0001,   0.0000
A24037,1984,   5,  20,   0.0000,   0.0000,   0.0000,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,  21,   0.0004,   0.0000,   0.0000,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,  22,   0.0000,   0.0000,   0.0000,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,  23,   0.6255,   0.0450,   0.0473,   0.0234,   0.0032,   0.0113,   0.0105,   0.0035
A24037,1984,   5,  24,   0.1756,   0.0140,   0.0108,   0.0234,   0.0032,   0.0032,   0.0029,   0.0010
A24037,1984,   5,  25,   0.0000,   0.0000,   0.0000,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,  26,   0.0000,   0.0000,   0.0000,   0.0234,   0.0032,   0.0000,   0.0000,   0.0000
A24037,1984,   5,  27,   1.1164,   0.0930,   0.0682,   0.0234,   0.0032,   0.0202,   0.0187,   0.0063
A24037,1984,   5,  28,   0.1670,   0.0105,   0.0068,   0.0234,   0.0032,   0.0030,   0.0028,   0.0009
A24037,1984,   5,  29,   0.6312,   0.0233,   0.0215,   0.0234,   0.0032,   0.0114,   0.0106,   0.0036
A24037,1984,   5,  30,   1.4224,   0.0978,   0.0635,   0.0234,   0.0032,   0.0258,   0.0239,   0.0081
A24037,1984,   5,  31,   0.7679,   0.0507,   0.0229,   0.0234,   0.0032,   0.0139,   0.0129,   0.0044
A24037,1984,   6,   1,   0.0078,   0.0001,   0.0000,   0.0232,   0.0037,   0.0001,   0.0001,   0.0000
A24037,1984,   6,   2,   0.0261,   0.0008,   0.0003,   0.0232,   0.0037,   0.0005,   0.0004,   0.0001
A24037,1984,   6,   3,   0.0628,   0.0023,   0.0009,   0.0232,   0.0037,   0.0011,   0.0011,   0.0004
A24037,1984,   6,   4,   0.0021,   0.0000,   0.0000,   0.0232,   0.0037,   0.0000,   0.0000,   0.0000
A24037,1984,   6,   5,   0.0000,   0.0000,   0.0000,   0.0232,   0.0037,   0.0000,   0.0000,   0.0000
A24037,1984,   6,   6,   0.0231,   0.0021,   0.0015,   0.0232,   0.0037,   0.0004,   0.0004,   0.0001
A24037,1984,   6,   7,   0.0197,   0.0024,   0.0025,   0.0232,   0.0037,   0.0004,   0.0003,   0.0001
A24037,1984,   6,   8,   0.0000,   0.0000,   0.0000,   0.0232,   0.0037,   0.0000,   0.0000,   0.0000
A24037,1984,   6,   9,   0.0000,   0.0000,   0.0000,   0.0232,   0.0037,   0.0000,   0.0000,   0.0000
A24037,1984,   6,  10,   0.0000,   0.0000,   0.0000,   0.0232,   0.0037,   0.0000,   0.0000,   0.0000
A24037,1984,   6,  11,   0.0000,   0.0000,   0.0000,   0.0232,   0.0037,   0.0000,   0.0000,   0.0000
A24037,1984,   6,  12,   0.0000,   0.0000,   0.0000,   0.0232,   0.0037,   0.0000,   0.0000,   0.0000
A24037,1984,   6,  13,   0.0000,   0.0000,   0.0000,   0.0232,   0.0037,   0.0000,   0.0000,   0.0000
A24037,1984,   6,  14,   0.1958,   0.0219,   0.0185,   0.0232,   0.0037,   0.0035,   0.0033,   0.0011
A24037,1984,   6,  15,   0.0455,   0.0055,   0.0039,   0.0232,   0.0037,   0.0008,   0.0008,   0.0003
A24037,1984,   6,  16,   0.0371,   0.0050,   0.0033,   0.0232,   0.0037,   0.0007,   0.0006,   0.0002
A24037,1984,   6,  17,   0.0595,   0.0062,   0.0045,   0.0232,   0.0037,   0.0011,   0.0010,   0.0003
A24037,1984,   6,  18,   0.0292,   0.0029,   0.0022,   0.0232,   0.0037,   0.0005,   0.0005,   0.0002
A24037,1984,   6,  19,   0.0451,   0.0055,   0.0037,   0.0232,   0.0037,   0.0008,   0.0008,   0.0003
A24037,1984,   6,  20,   0.0000,   0.0000,   0.0000,   0.0232,   0.0037,   0.0000,   0.0000,   0.0000
A24037,1984,   6,  21,   0.0000,   0.0000,   0.0000,   0.0232,   0.0037,   0.0000,   0.0000,   0.0000
A24037,1984,   6,  22,   0.0000,   0.0000,   0.0000,   0.0232,   0.0037,   0.0000,   0.0000,   0.0000
A24037,1984,   6,  23,   0.0000,   0.0000,   0.0000,   0.0232,   0.0037,   0.0000,   0.0000,   0.0000
A24037,1984,   6,  24,   0.3786,   0.0407,   0.0236,   0.0232,   0.0037,   0.0069,   0.0063,   0.0021
A24037,1984,   6,  25,   0.0778,   0.0073,   0.0045,   0.0232,   0.0037,   0.0014,   0.0013,   0.0004
A24037,1984,   6,  26,   0.0599,   0.0056,   0.0034,   0.0232,   0.0037,   0.0011,   0.0010,   0.0003
A24037,1984,   6,  27,   0.0000,   0.0000,   0.0000,   0.0232,   0.0037,   0.0000,   0.0000,   0.0000
A24037,1984,   6,  28,   0.0957,   0.0092,   0.0065,   0.0232,   0.0037,   0.0017,   0.0016,   0.0005
A24037,1984,   6,  29,   0.1035,   0.0095,   0.0074,   0.0232,   0.0037,   0.0019,   0.0017,   0.0006
A24037,1984,   6,  30,   0.9465,   0.0527,   0.0396,   0.0232,   0.0037,   0.0172,   0.0159,   0.0054
A24037,1984,   7,   1,   0.5760,   0.0356,   0.0142,   0.0248,   0.0036,   0.0052,   0.0048,   0.0016
A24037,1984,   7,   2,   0.3862,   0.0333,   0.0121,   0.0248,   0.0036,   0.0035,   0.0032,   0.0011
A24037,1984,   7,   3,   0.5960,   0.0530,   0.0201,   0.0248,   0.0036,   0.0054,   0.0050,   0.0017
A24037,1984,   7,   4,   0.0000,   0.0000,   0.0000,   0.0248,   0.0036,   0.0000,   0.0000,   0.0000
A24037,1984,   7,   5,   0.0000,   0.0000,   0.0000,   0.0248,   0.0036,   0.0000,   0.0000,   0.0000
A24037,1984,   7,   6,   0.2136,   0.0114,   0.0039,   0.0248,   0.0036,   0.0019,   0.0018,   0.0006
A24037,1984,   7,   7,   0.1526,   0.0080,   0.0029,   0.0248,   0.0036,   0.0014,   0.0013,   0.0004
A24037,1984,   7,   8,   0.0844,   0.0070,   0.0023,   0.0248,   0.0036,   0.0008,   0.0007,   0.0002
A24037,1984,   7,   9,   0.0549,   0.0012,   0.0002,   0.0248,   0.0036,   0.0005,   0.0005,   0.0002
A24037,1984,   7,  10,   0.2718,   0.0282,   0.0102,   0.0248,   0.0036,   0.0025,   0.0023,   0.0008
A24037,1984,   7,  11,   0.0029,   0.0003,   0.0001,   0.0248,   0.0036,   0.0000,   0.0000,   0.0000
A24037,1984,   7,  12,   0.1048,   0.0090,   0.0031,   0.0248,   0.0036,   0.0009,   0.0009,   0.0003
A24037,1984,   7,  13,   0.0048,   0.0003,   0.0001,   0.0248,   0.0036,   0.0000,   0.0000,   0.0000
A24037,1984,   7,  14,   0.0000,   0.0000,   0.0000,   0.0248,   0.0036,   0.0000,   0.0000,   0.0000
A24037,1984,   7,  15,   0.0000,   0.0000,   0.0000,   0.0248,   0.0036,   0.0000,   0.0000,   0.0000
A24037,1984,   7,  16,   0.0622,   0.0069,   0.0030,   0.0248,   0.0036,   0.0006,   0.0005,   0.0002
A24037,1984,   7,  17,   0.0192,   0.0024,   0.0011,   0.0248,   0.0036,   0.0002,   0.0002,   0.0001
A24037,1984,   7,  18,   0.7624,   0.0769,   0.0395,   0.0248,   0.0036,   0.0069,   0.0064,   0.0022
A24037,1984,   7,  19,   0.7024,   0.0680,   0.0320,   0.0248,   0.0036,   0.0064,   0.0059,   0.0020
A24037,1984,   7,  20,   0.0141,   0.0007,   0.0002,   0.0248,   0.0036,   0.0001,   0.0001,   0.0000
A24037,1984,   7,  21,   1.1736,   0.0595,   0.0216,   0.0248,   0.0036,   0.0106,   0.0098,   0.0033
A24037,1984,   7,  22,   0.1572,   0.0053,   0.0014,   0.0248,   0.0036,   0.0014,   0.0013,   0.0004
A24037,1984,   7,  23,   0.0312,   0.0006,   0.0001,   0.0248,   0.0036,   0.0003,   0.0003,   0.0001
A24037,1984,   7,  24,   0.0019,   0.0001,   0.0000,   0.0248,   0.0036,   0.0000,   0.0000,   0.0000
A24037,1984,   7,  25,   0.0307,   0.0020,   0.0006,   0.0248,   0.0036,   0.0003,   0.0003,   0.0001
A24037,1984,   7,  26,   0.0652,   0.0053,   0.0015,   0.0248,   0.0036,   0.0006,   0.0005,   0.0002
A24037,1984,   7,  27,   0.2707,   0.0248,   0.0095,   0.0248,   0.0036,   0.0025,   0.0023,   0.0008
A24037,1984,   7,  28,   0.0027,   0.0002,   0.0001,   0.0248,   0.0036,   0.0000,   0.0000,   0.0000
A24037,1984,   7,  29,   0.1052,   0.0137,   0.0042,   0.0248,   0.0036,   0.0010,   0.0009,   0.0003
A24037,1984,   7,  30,   0.2768,   0.0340,   0.0108,   0.0248,   0.0036,   0.0025,   0.0023,   0.0008
A24037,1984,   7,  31,   0.0015,   0.0001,   0.0000,   0.0248,   0.0036,   0.0000,   0.0000,   0.0000
A24037,1984,   8,   1,   0.0000,   0.0000,   0.0000,   0.0285,   0.0027,   0.0000,   0.0000,   0.0000
A24037,1984,   8,   2,   0.0026,   0.0002,   0.0001,   0.0285,   0.0027,   0.0000,   0.0000,   0.0000
A24037,1984,   8,   3,   1.0588,   0.1231,   0.0500,   0.0285,   0.0027,   0.0096,   0.0089,   0.0030
A24037,1984,   8,   4,   0.1999,   0.0172,   0.0063,   0.0285,   0.0027,   0.0018,   0.0017,   0.0006
A24037,1984,   8,   5,   0.0382,   0.0031,   0.0008,   0.0285,   0.0027,   0.0003,   0.0003,   0.0001
A24037,1984,   8,   6,   0.0053,   0.0002,   0.0000,   0.0285,   0.0027,   0.0000,   0.0000,   0.0000
A24037,1984,   8,   7,   0.0000,   0.0000,   0.0000,   0.0285,   0.0027,   0.0000,   0.0000,   0.0000
A24037,1984,   8,   8,   0.0121,   0.0006,   0.0002,   0.0285,   0.0027,   0.0001,   0.0001,   0.0000
A24037,1984,   8,   9,   0.0050,   0.0003,   0.0001,   0.0285,   0.0027,   0.0000,   0.0000,   0.0000
A24037,1984,   8,  10,   0.0772,   0.0091,   0.0038,   0.0285,   0.0027,   0.0007,   0.0006,   0.0002
A24037,1984,   8,  11,   0.3206,   0.0403,   0.0152,   0.0285,   0.0027,   0.0029,   0.0027,   0.0009
A24037,1984,   8,  12,   0.8703,   0.0777,   0.0290,   0.0285,   0.0027,   0.0079,   0.0073,   0.0025
A24037,1984,   8,  13,   0.8470,   0.0617,   0.0197,   0.0285,   0.0027,   0.0077,   0.0071,   0.0024
A24037,1984,   8,  14,   0.1705,   0.0105,   0.0035,   0.0285,   0.0027,   0.0015,   0.0014,   0.0005
