seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51109,1984,  49.6444,   3.0637,   1.4454,   7.0755,   0.7940,   0.5667,   0.5242,   0.1771
A51109,1985,  46.6556,   3.1179,   1.2790,   6.9773,   0.7964,   0.4997,   0.4622,   0.1562
A51109,1986,  34.0631,   3.0906,   1.4011,   6.8791,   0.7988,   0.3619,   0.3348,   0.1131
A51109,1987,  47.5657,   3.2885,   1.3625,   6.7809,   0.8012,   0.5620,   0.5199,   0.1756
A51109,1988,  33.4391,   2.6970,   1.2492,   6.6827,   0.8036,   0.3851,   0.3562,   0.1203
A51109,1989,  49.1450,   3.1912,   1.9997,   6.5844,   0.8060,   0.5939,   0.5493,   0.1856
A51109,1990,  45.7877,   2.7153,   1.7214,   6.4863,   0.8084,   0.5422,   0.5015,   0.1694
A51109,1991,  38.1393,   2.5655,   1.3420,   6.3881,   0.8108,   0.4102,   0.3795,   0.1282
A51109,1992,  41.4735,   2.5396,   1.2663,   6.2899,   0.8132,   0.4650,   0.4301,   0.1453
A51109,1993,  48.0975,   3.0687,   1.8287,   6.1917,   0.8155,   0.5442,   0.5034,   0.1701
A51109,1994,  47.0628,   2.6654,   1.5867,   6.0934,   0.8179,   0.4890,   0.4523,   0.1528
A51109,1995,  47.6202,   3.1377,   1.8499,   5.9953,   0.8203,   0.5883,   0.5442,   0.1838
A51109,1996,  55.2700,   3.6144,   1.9016,   5.8970,   0.8227,   0.6096,   0.5639,   0.1905
A51109,1997,  38.6926,   2.5868,   1.4785,   5.7988,   0.8251,   0.4096,   0.3788,   0.1280
A51109,1998,  44.4694,   2.6372,   1.3956,   5.7006,   0.8275,   0.5226,   0.4834,   0.1633
A51109,1999,  39.6485,   2.3039,   1.2965,   5.6024,   0.8299,   0.4019,   0.3717,   0.1256
A51109,2000,  37.4713,   2.2272,   1.2132,   5.5042,   0.8323,   0.4728,   0.4373,   0.1478
A51109,2001,  32.1252,   2.0305,   1.3433,   5.4060,   0.8347,   0.3995,   0.3696,   0.1249
A51109,2002,  39.3955,   2.3403,   1.5139,   5.3078,   0.8371,   0.4367,   0.4040,   0.1365
A51109,2003,  65.1254,   2.8924,   2.0902,   5.2096,   0.8394,   0.7503,   0.6940,   0.2345
A51109,2004,  45.0628,   2.1663,   1.5501,   5.1114,   0.8418,   0.5370,   0.4967,   0.1678
A51109,2005,  39.9769,   1.8099,   1.4302,   5.0132,   0.8442,   0.4377,   0.4049,   0.1368
