seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51125,1984,   1,   1.4750,   0.0789,   0.0262,   0.4348,   0.0181,   0.0134,   0.0124,   0.0042
A51125,1984,   2,   5.3672,   0.1185,   0.0590,   0.4712,   0.0262,   0.0487,   0.0450,   0.0152
A51125,1984,   3,   6.3850,   0.3797,   0.1735,   0.5456,   0.0453,   0.0579,   0.0535,   0.0181
A51125,1984,   4,   5.5819,   0.3645,   0.2222,   0.5385,   0.0596,   0.1012,   0.0936,   0.0316
A51125,1984,   5,   4.4767,   0.3042,   0.2006,   0.5779,   0.0697,   0.0812,   0.0751,   0.0254
A51125,1984,   6,   1.5103,   0.1503,   0.0922,   0.4815,   0.0739,   0.0274,   0.0253,   0.0086
A51125,1984,   7,   6.3447,   0.4014,   0.1580,   0.5818,   0.1169,   0.0575,   0.0532,   0.0180
A51125,1984,   8,   7.5356,   0.4520,   0.1685,   0.5657,   0.0834,   0.0683,   0.0632,   0.0213
A51125,1984,   9,   0.8832,   0.0556,   0.0251,   0.6207,   0.0657,   0.0080,   0.0074,   0.0025
A51125,1984,  10,   3.3702,   0.1430,   0.0588,   0.5930,   0.0391,   0.0305,   0.0283,   0.0095
A51125,1984,  11,   3.3332,   0.1237,   0.0514,   0.3700,   0.0373,   0.0302,   0.0279,   0.0094
A51125,1984,  12,   2.0388,   0.1176,   0.0468,   0.3710,   0.0090,   0.0185,   0.0171,   0.0058
A51125,1985,   1,   2.4059,   0.1354,   0.0463,   0.4297,   0.0182,   0.0218,   0.0202,   0.0068
A51125,1985,   2,   3.5707,   0.1324,   0.0411,   0.4656,   0.0263,   0.0324,   0.0299,   0.0101
A51125,1985,   3,   1.4126,   0.1259,   0.0516,   0.5391,   0.0454,   0.0128,   0.0118,   0.0040
A51125,1985,   4,   1.4831,   0.1785,   0.1287,   0.5321,   0.0597,   0.0269,   0.0249,   0.0084
A51125,1985,   5,   5.7075,   0.5121,   0.2571,   0.5711,   0.0698,   0.1035,   0.0957,   0.0323
A51125,1985,   6,   1.6623,   0.1626,   0.0969,   0.4758,   0.0740,   0.0301,   0.0279,   0.0094
A51125,1985,   7,   5.0046,   0.4723,   0.1665,   0.5748,   0.1171,   0.0454,   0.0420,   0.0142
A51125,1985,   8,   9.8848,   0.6655,   0.2181,   0.5590,   0.0835,   0.0896,   0.0829,   0.0280
A51125,1985,   9,   0.3648,   0.0300,   0.0137,   0.6134,   0.0659,   0.0033,   0.0031,   0.0010
A51125,1985,  10,   4.1614,   0.2530,   0.0996,   0.5859,   0.0392,   0.0377,   0.0349,   0.0118
A51125,1985,  11,  10.6050,   0.2522,   0.0829,   0.3656,   0.0374,   0.0961,   0.0889,   0.0300
A51125,1985,  12,   1.1304,   0.0738,   0.0269,   0.3666,   0.0091,   0.0102,   0.0095,   0.0032
A51125,1986,   1,   1.1239,   0.0882,   0.0335,   0.4245,   0.0182,   0.0102,   0.0094,   0.0032
A51125,1986,   2,   3.1360,   0.2985,   0.1236,   0.4600,   0.0263,   0.0284,   0.0263,   0.0089
A51125,1986,   3,   1.3672,   0.1099,   0.0618,   0.5326,   0.0454,   0.0124,   0.0115,   0.0039
A51125,1986,   4,   1.6931,   0.2505,   0.2384,   0.5257,   0.0598,   0.0307,   0.0284,   0.0096
A51125,1986,   5,   2.1486,   0.2200,   0.1134,   0.5642,   0.0699,   0.0390,   0.0360,   0.0122
A51125,1986,   6,   0.9268,   0.1010,   0.0594,   0.4700,   0.0741,   0.0168,   0.0155,   0.0053
A51125,1986,   7,   3.1265,   0.3459,   0.1329,   0.5679,   0.1173,   0.0283,   0.0262,   0.0089
A51125,1986,   8,   4.5414,   0.4275,   0.1460,   0.5523,   0.0837,   0.0412,   0.0381,   0.0129
A51125,1986,   9,   2.2013,   0.1311,   0.0506,   0.6060,   0.0660,   0.0200,   0.0185,   0.0062
