seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51141,1984,  41.7335,   2.3011,   1.3677,   5.7936,   0.6961,   0.4823,   0.4462,   0.1507
A51141,1985,  55.2163,   2.8334,   1.4079,   5.7349,   0.6988,   0.6166,   0.5704,   0.1927
A51141,1986,  38.6843,   2.6872,   1.4042,   5.6763,   0.7016,   0.3991,   0.3692,   0.1247
A51141,1987,  57.3245,   2.7051,   1.3627,   5.6177,   0.7043,   0.6673,   0.6173,   0.2085
A51141,1988,  34.9105,   2.0558,   1.0730,   5.5591,   0.7070,   0.3894,   0.3602,   0.1217
A51141,1989,  61.0917,   3.2892,   2.0285,   5.5005,   0.7097,   0.7181,   0.6642,   0.2244
A51141,1990,  52.4276,   2.2387,   1.5218,   5.4419,   0.7124,   0.5714,   0.5285,   0.1786
A51141,1991,  46.2572,   2.5079,   1.3990,   5.3833,   0.7152,   0.5358,   0.4957,   0.1675
A51141,1992,  56.1158,   2.6096,   1.4680,   5.3247,   0.7179,   0.6889,   0.6373,   0.2153
A51141,1993,  50.4740,   2.6343,   1.3832,   5.2661,   0.7206,   0.5482,   0.5071,   0.1713
A51141,1994,  53.3325,   2.5684,   1.7558,   5.2074,   0.7233,   0.5651,   0.5227,   0.1766
A51141,1995,  44.0350,   2.2795,   1.4411,   5.1488,   0.7261,   0.5161,   0.4774,   0.1613
A51141,1996,  60.8109,   3.2784,   1.9765,   5.0902,   0.7288,   0.6845,   0.6332,   0.2139
A51141,1997,  37.6520,   2.1388,   1.2182,   5.0316,   0.7315,   0.4452,   0.4118,   0.1391
A51141,1998,  50.2320,   2.6289,   1.6433,   4.9730,   0.7342,   0.5942,   0.5497,   0.1857
A51141,1999,  42.8633,   2.1866,   1.3224,   4.9144,   0.7369,   0.4750,   0.4393,   0.1484
A51141,2000,  36.1095,   2.0901,   1.3197,   4.8558,   0.7397,   0.4309,   0.3986,   0.1347
A51141,2001,  38.0872,   2.1068,   1.4572,   4.7971,   0.7424,   0.4510,   0.4171,   0.1409
A51141,2002,  43.3096,   1.8836,   1.2046,   4.7385,   0.7451,   0.4521,   0.4182,   0.1413
A51141,2003,  66.4989,   2.8307,   2.1151,   4.6799,   0.7478,   0.8085,   0.7478,   0.2527
A51141,2004,  51.0331,   1.8997,   1.3944,   4.6213,   0.7506,   0.5960,   0.5513,   0.1863
A51141,2005,  45.3329,   1.8687,   1.3705,   4.5627,   0.7533,   0.4914,   0.4545,   0.1536
