seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51590,1984,   1,   3.6689,   0.1285,   0.0790,   0.3992,   0.0192,   0.0333,   0.0308,   0.0104
A51590,1984,   2,   5.8344,   0.1627,   0.1732,   0.4180,   0.0223,   0.0529,   0.0489,   0.0165
A51590,1984,   3,   7.7510,   0.4330,   0.4180,   0.4797,   0.0547,   0.0703,   0.0650,   0.0220
A51590,1984,   4,   3.3161,   0.1932,   0.2065,   0.5515,   0.0639,   0.0601,   0.0556,   0.0188
A51590,1984,   5,   4.4134,   0.3249,   0.3679,   0.6821,   0.0702,   0.0800,   0.0740,   0.0250
A51590,1984,   6,   1.8669,   0.1752,   0.2097,   0.5329,   0.0771,   0.0338,   0.0313,   0.0106
A51590,1984,   7,   8.2637,   0.4931,   0.2933,   0.5806,   0.1038,   0.0749,   0.0693,   0.0234
A51590,1984,   8,   6.0161,   0.4499,   0.2967,   0.5535,   0.0549,   0.0545,   0.0504,   0.0170
A51590,1984,   9,   0.4563,   0.0247,   0.0198,   0.5919,   0.0524,   0.0041,   0.0038,   0.0013
A51590,1984,  10,   2.9313,   0.1278,   0.1058,   0.5222,   0.0346,   0.0266,   0.0246,   0.0083
A51590,1984,  11,   2.2126,   0.0857,   0.0767,   0.3465,   0.0297,   0.0201,   0.0186,   0.0063
A51590,1984,  12,   1.5516,   0.0709,   0.0470,   0.3192,   0.0126,   0.0141,   0.0130,   0.0044
A51590,1985,   1,   3.6293,   0.1277,   0.0878,   0.3959,   0.0194,   0.0329,   0.0304,   0.0103
A51590,1985,   2,   4.0208,   0.1108,   0.0724,   0.4145,   0.0225,   0.0364,   0.0337,   0.0114
A51590,1985,   3,   0.9623,   0.0816,   0.0610,   0.4757,   0.0553,   0.0087,   0.0081,   0.0027
A51590,1985,   4,   0.5316,   0.0502,   0.0616,   0.5468,   0.0646,   0.0096,   0.0089,   0.0030
A51590,1985,   5,   2.8388,   0.2115,   0.2326,   0.6763,   0.0709,   0.0515,   0.0476,   0.0161
A51590,1985,   6,   1.2324,   0.1399,   0.1288,   0.5284,   0.0780,   0.0223,   0.0207,   0.0070
A51590,1985,   7,   6.6389,   0.4605,   0.2631,   0.5757,   0.1049,   0.0602,   0.0557,   0.0188
A51590,1985,   8,   8.1103,   0.4367,   0.2381,   0.5489,   0.0555,   0.0735,   0.0680,   0.0230
A51590,1985,   9,   0.1985,   0.0097,   0.0099,   0.5869,   0.0530,   0.0018,   0.0017,   0.0006
A51590,1985,  10,   2.8397,   0.1741,   0.1251,   0.5178,   0.0350,   0.0257,   0.0238,   0.0080
A51590,1985,  11,   7.6988,   0.2288,   0.1612,   0.3436,   0.0300,   0.0698,   0.0646,   0.0218
A51590,1985,  12,   1.5391,   0.0661,   0.0410,   0.3165,   0.0128,   0.0140,   0.0129,   0.0044
A51590,1986,   1,   0.9081,   0.0694,   0.0566,   0.3925,   0.0196,   0.0082,   0.0076,   0.0026
A51590,1986,   2,   2.5378,   0.2470,   0.2386,   0.4110,   0.0227,   0.0230,   0.0213,   0.0072
A51590,1986,   3,   1.9920,   0.1002,   0.1112,   0.4717,   0.0559,   0.0181,   0.0167,   0.0056
A51590,1986,   4,   0.8802,   0.1103,   0.1752,   0.5422,   0.0653,   0.0160,   0.0148,   0.0050
A51590,1986,   5,   3.0381,   0.2805,   0.2762,   0.6706,   0.0717,   0.0551,   0.0509,   0.0172
A51590,1986,   6,   1.8247,   0.1857,   0.2070,   0.5239,   0.0788,   0.0331,   0.0306,   0.0103
A51590,1986,   7,   3.5898,   0.3897,   0.3386,   0.5708,   0.1061,   0.0325,   0.0301,   0.0102
A51590,1986,   8,   5.9679,   0.5701,   0.3985,   0.5442,   0.0561,   0.0541,   0.0500,   0.0169
A51590,1986,   9,   1.9666,   0.1956,   0.1655,   0.5819,   0.0535,   0.0178,   0.0165,   0.0056
A51590,1986,  10,   3.5170,   0.1413,   0.1147,   0.5134,   0.0354,   0.0319,   0.0295,   0.0100
A51590,1986,  11,   3.4945,   0.2342,   0.1714,   0.3407,   0.0304,   0.0317,   0.0293,   0.0099
A51590,1986,  12,   4.6970,   0.1885,   0.1063,   0.3138,   0.0129,   0.0426,   0.0394,   0.0133
A51590,1987,   1,   4.8835,   0.1675,   0.0862,   0.3892,   0.0198,   0.0443,   0.0409,   0.0138
A51590,1987,   2,   2.8403,   0.1080,   0.0656,   0.4075,   0.0230,   0.0257,   0.0238,   0.0080
A51590,1987,   3,   5.0705,   0.2800,   0.2171,   0.4676,   0.0565,   0.0460,   0.0425,   0.0144
A51590,1987,   4,   9.0573,   0.3468,   0.3729,   0.5376,   0.0660,   0.1642,   0.1519,   0.0513
A51590,1987,   5,   1.9776,   0.2085,   0.2196,   0.6649,   0.0725,   0.0359,   0.0332,   0.0112
A51590,1987,   6,   3.4205,   0.2990,   0.2561,   0.5195,   0.0797,   0.0620,   0.0574,   0.0194
A51590,1987,   7,   5.7105,   0.2892,   0.1821,   0.5660,   0.1072,   0.0518,   0.0479,   0.0162
A51590,1987,   8,   1.1285,   0.1301,   0.0946,   0.5396,   0.0567,   0.0102,   0.0095,   0.0032
A51590,1987,   9,   7.3797,   0.2372,   0.1859,   0.5769,   0.0541,   0.0669,   0.0619,   0.0209
A51590,1987,  10,   0.8938,   0.0592,   0.0463,   0.5090,   0.0357,   0.0081,   0.0075,   0.0025
A51590,1987,  11,   3.2818,   0.1295,   0.1057,   0.3378,   0.0307,   0.0297,   0.0275,   0.0093
A51590,1987,  12,   3.6236,   0.1763,   0.0987,   0.3112,   0.0130,   0.0328,   0.0304,   0.0103
A51590,1988,   1,   2.7970,   0.1350,   0.0795,   0.3858,   0.0201,   0.0254,   0.0235,   0.0079
A51590,1988,   2,   1.7349,   0.1185,   0.0953,   0.4039,   0.0232,   0.0157,   0.0145,   0.0049
A51590,1988,   3,   1.9335,   0.1757,   0.1730,   0.4636,   0.0571,   0.0175,   0.0162,   0.0055
A51590,1988,   4,   3.6243,   0.2753,   0.2953,   0.5329,   0.0667,   0.0657,   0.0608,   0.0205
A51590,1988,   5,   3.3443,   0.2863,   0.2892,   0.6592,   0.0732,   0.0606,   0.0561,   0.0189
A51590,1988,   6,   2.3681,   0.2449,   0.2340,   0.5150,   0.0805,   0.0429,   0.0397,   0.0134
A51590,1988,   7,   6.1807,   0.4091,   0.2663,   0.5611,   0.1083,   0.0560,   0.0518,   0.0175
A51590,1988,   8,   3.1479,   0.1764,   0.1196,   0.5349,   0.0573,   0.0285,   0.0264,   0.0089
A51590,1988,   9,   3.3822,   0.1649,   0.1193,   0.5720,   0.0547,   0.0307,   0.0284,   0.0096
A51590,1988,  10,   2.3455,   0.1260,   0.0920,   0.5046,   0.0361,   0.0213,   0.0197,   0.0066
A51590,1988,  11,   5.2108,   0.2164,   0.1644,   0.3349,   0.0310,   0.0472,   0.0437,   0.0148
A51590,1988,  12,   1.0568,   0.0862,   0.0534,   0.3085,   0.0132,   0.0096,   0.0089,   0.0030
A51590,1989,   1,   1.6388,   0.1087,   0.1102,   0.3824,   0.0203,   0.0149,   0.0137,   0.0046
A51590,1989,   2,   4.5357,   0.2545,   0.2616,   0.4004,   0.0235,   0.0411,   0.0380,   0.0128
A51590,1989,   3,   5.5818,   0.4417,   0.4121,   0.4596,   0.0577,   0.0506,   0.0468,   0.0158
A51590,1989,   4,   4.1525,   0.3901,   0.5763,   0.5283,   0.0674,   0.0753,   0.0696,   0.0235
A51590,1989,   5,   7.4597,   0.4951,   0.7325,   0.6534,   0.0740,   0.1352,   0.1251,   0.0423
A51590,1989,   6,   9.1721,   0.5175,   0.6154,   0.5105,   0.0813,   0.1663,   0.1538,   0.0520
A51590,1989,   7,   5.8313,   0.4740,   0.4390,   0.5562,   0.1095,   0.0529,   0.0489,   0.0165
A51590,1989,   8,   3.4172,   0.2942,   0.2142,   0.5303,   0.0579,   0.0310,   0.0287,   0.0097
A51590,1989,   9,   4.8330,   0.1799,   0.1586,   0.5670,   0.0553,   0.0438,   0.0405,   0.0137
A51590,1989,  10,   5.3435,   0.1278,   0.1192,   0.5002,   0.0365,   0.0484,   0.0448,   0.0151
A51590,1989,  11,   3.1411,   0.1665,   0.1748,   0.3320,   0.0313,   0.0285,   0.0263,   0.0089
A51590,1989,  12,   2.7451,   0.1322,   0.0767,   0.3058,   0.0133,   0.0249,   0.0230,   0.0078
A51590,1990,   1,   5.4383,   0.2323,   0.2556,   0.3791,   0.0205,   0.0493,   0.0456,   0.0154
A51590,1990,   2,   5.2008,   0.2259,   0.2919,   0.3969,   0.0237,   0.0471,   0.0436,   0.0147
A51590,1990,   3,   3.2121,   0.1951,   0.2328,   0.4555,   0.0583,   0.0291,   0.0269,   0.0091
A51590,1990,   4,   3.6108,   0.2702,   0.3456,   0.5237,   0.0681,   0.0655,   0.0606,   0.0205
A51590,1990,   5,   7.8785,   0.4690,   0.5591,   0.6477,   0.0748,   0.1428,   0.1321,   0.0446
A51590,1990,   6,   1.2666,   0.1099,   0.1523,   0.5060,   0.0822,   0.0230,   0.0212,   0.0072
A51590,1990,   7,   3.6429,   0.1852,   0.1646,   0.5513,   0.1106,   0.0330,   0.0305,   0.0103
A51590,1990,   8,   3.2179,   0.3021,   0.2683,   0.5256,   0.0585,   0.0292,   0.0270,   0.0091
A51590,1990,   9,   0.9330,   0.1008,   0.1016,   0.5620,   0.0558,   0.0085,   0.0078,   0.0026
A51590,1990,  10,  11.2838,   0.1566,   0.1864,   0.4958,   0.0369,   0.1023,   0.0946,   0.0320
A51590,1990,  11,   1.8860,   0.0663,   0.0574,   0.3290,   0.0317,   0.0171,   0.0158,   0.0053
A51590,1990,  12,   5.0363,   0.1774,   0.1640,   0.3031,   0.0134,   0.0457,   0.0422,   0.0143
A51590,1991,   1,   4.6470,   0.1797,   0.1201,   0.3757,   0.0207,   0.0421,   0.0390,   0.0132
A51590,1991,   2,   1.8333,   0.1152,   0.1288,   0.3934,   0.0240,   0.0166,   0.0154,   0.0052
A51590,1991,   3,   8.5479,   0.3201,   0.3034,   0.4515,   0.0589,   0.0775,   0.0717,   0.0242
A51590,1991,   4,   3.4715,   0.2400,   0.3310,   0.5190,   0.0688,   0.0629,   0.0582,   0.0197
A51590,1991,   5,   3.5148,   0.2665,   0.2783,   0.6420,   0.0756,   0.0637,   0.0589,   0.0199
A51590,1991,   6,   1.8845,   0.1593,   0.1790,   0.5015,   0.0830,   0.0342,   0.0316,   0.0107
A51590,1991,   7,   3.6434,   0.3057,   0.2481,   0.5464,   0.1118,   0.0330,   0.0305,   0.0103
A51590,1991,   8,   1.9225,   0.1577,   0.1200,   0.5210,   0.0591,   0.0174,   0.0161,   0.0054
A51590,1991,   9,   1.3640,   0.0900,   0.0801,   0.5570,   0.0564,   0.0124,   0.0114,   0.0039
A51590,1991,  10,   0.6052,   0.0361,   0.0394,   0.4915,   0.0373,   0.0055,   0.0051,   0.0017
A51590,1991,  11,   1.6455,   0.0685,   0.0460,   0.3261,   0.0320,   0.0149,   0.0138,   0.0047
A51590,1991,  12,   3.9909,   0.1555,   0.1313,   0.3004,   0.0136,   0.0362,   0.0335,   0.0113
A51590,1992,   1,   4.2945,   0.0748,   0.0611,   0.3724,   0.0209,   0.0389,   0.0360,   0.0122
A51590,1992,   2,   3.0771,   0.1127,   0.1364,   0.3899,   0.0242,   0.0279,   0.0258,   0.0087
A51590,1992,   3,   2.2288,   0.1686,   0.1906,   0.4475,   0.0595,   0.0202,   0.0187,   0.0063
A51590,1992,   4,   5.4456,   0.1607,   0.2671,   0.5144,   0.0695,   0.0987,   0.0913,   0.0309
A51590,1992,   5,   4.3361,   0.3692,   0.3795,   0.6362,   0.0763,   0.0786,   0.0727,   0.0246
A51590,1992,   6,   3.6045,   0.2556,   0.2393,   0.4971,   0.0839,   0.0653,   0.0604,   0.0204
A51590,1992,   7,   3.2519,   0.2238,   0.1631,   0.5416,   0.1129,   0.0295,   0.0273,   0.0092
A51590,1992,   8,   4.4066,   0.3120,   0.2503,   0.5163,   0.0597,   0.0399,   0.0369,   0.0125
A51590,1992,   9,   3.4275,   0.1967,   0.1618,   0.5521,   0.0570,   0.0311,   0.0287,   0.0097
A51590,1992,  10,   3.1238,   0.1355,   0.1212,   0.4871,   0.0376,   0.0283,   0.0262,   0.0088
A51590,1992,  11,   5.0890,   0.1649,   0.1613,   0.3232,   0.0323,   0.0461,   0.0427,   0.0144
A51590,1992,  12,   3.1859,   0.1333,   0.0782,   0.2977,   0.0137,   0.0289,   0.0267,   0.0090
A51590,1993,   1,   5.5563,   0.1629,   0.1429,   0.3690,   0.0211,   0.0504,   0.0466,   0.0157
A51590,1993,   2,   3.2721,   0.1175,   0.0866,   0.3864,   0.0245,   0.0297,   0.0274,   0.0093
A51590,1993,   3,   8.6273,   0.4333,   0.3681,   0.4434,   0.0601,   0.0782,   0.0723,   0.0244
A51590,1993,   4,   6.9067,   0.2799,   0.3555,   0.5098,   0.0702,   0.1252,   0.1158,   0.0391
A51590,1993,   5,   2.4398,   0.2243,   0.2567,   0.6305,   0.0771,   0.0442,   0.0409,   0.0138
A51590,1993,   6,   2.8982,   0.2962,   0.3501,   0.4926,   0.0847,   0.0525,   0.0486,   0.0164
A51590,1993,   7,   4.5277,   0.3695,   0.3677,   0.5367,   0.1140,   0.0410,   0.0380,   0.0128
A51590,1993,   8,   2.0768,   0.2159,   0.1948,   0.5117,   0.0603,   0.0188,   0.0174,   0.0059
A51590,1993,   9,   3.5003,   0.2052,   0.1930,   0.5471,   0.0576,   0.0317,   0.0293,   0.0099
A51590,1993,  10,   1.9870,   0.1350,   0.1413,   0.4827,   0.0380,   0.0180,   0.0167,   0.0056
A51590,1993,  11,   3.5760,   0.0771,   0.0744,   0.3203,   0.0326,   0.0324,   0.0300,   0.0101
A51590,1993,  12,   5.0630,   0.2064,   0.1359,   0.2951,   0.0139,   0.0459,   0.0425,   0.0143
A51590,1994,   1,   4.2206,   0.1746,   0.1394,   0.3657,   0.0213,   0.0383,   0.0354,   0.0120
A51590,1994,   2,   3.9816,   0.1594,   0.1702,   0.3829,   0.0247,   0.0361,   0.0334,   0.0113
A51590,1994,   3,   8.0831,   0.4419,   0.5153,   0.4394,   0.0607,   0.0733,   0.0678,   0.0229
A51590,1994,   4,   1.5908,   0.1177,   0.1843,   0.5051,   0.0709,   0.0288,   0.0267,   0.0090
A51590,1994,   5,   2.1115,   0.1701,   0.2008,   0.6248,   0.0779,   0.0383,   0.0354,   0.0120
A51590,1994,   6,   3.2509,   0.2744,   0.3234,   0.4881,   0.0856,   0.0589,   0.0545,   0.0184
A51590,1994,   7,   5.5429,   0.3157,   0.2765,   0.5318,   0.1152,   0.0502,   0.0465,   0.0157
A51590,1994,   8,   3.3771,   0.1835,   0.1487,   0.5070,   0.0609,   0.0306,   0.0283,   0.0096
A51590,1994,   9,   2.7973,   0.1777,   0.2292,   0.5421,   0.0581,   0.0254,   0.0235,   0.0079
A51590,1994,  10,   1.7183,   0.0855,   0.0949,   0.4783,   0.0384,   0.0156,   0.0144,   0.0049
A51590,1994,  11,   3.5158,   0.1116,   0.1043,   0.3174,   0.0330,   0.0319,   0.0295,   0.0100
A51590,1994,  12,   0.6737,   0.0475,   0.0500,   0.2924,   0.0140,   0.0061,   0.0056,   0.0019
