seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A54023,1984,  52.2233,   3.9472,   1.8908,   8.7622,   1.1218,   0.5946,   0.5500,   0.1858
A54023,1985,  58.9196,   4.9041,   2.3009,   8.5942,   1.1133,   0.6653,   0.6154,   0.2079
A54023,1986,  46.7089,   5.1606,   2.4874,   8.4262,   1.1048,   0.5311,   0.4913,   0.1660
A54023,1987,  42.0550,   3.9271,   1.9862,   8.2582,   1.0963,   0.5092,   0.4710,   0.1591
A54023,1988,  39.7751,   3.5363,   1.6269,   8.0901,   1.0879,   0.4738,   0.4383,   0.1481
A54023,1989,  55.0156,   4.6388,   2.4611,   7.9222,   1.0794,   0.6441,   0.5958,   0.2013
A54023,1990,  49.0932,   3.6673,   1.9973,   7.7541,   1.0709,   0.5715,   0.5287,   0.1786
A54023,1991,  41.0386,   3.4287,   1.5574,   7.5861,   1.0624,   0.4498,   0.4161,   0.1406
A54023,1992,  45.1705,   3.9592,   1.8448,   7.4181,   1.0539,   0.5011,   0.4635,   0.1566
A54023,1993,  48.2569,   3.9838,   1.7984,   7.2501,   1.0454,   0.5440,   0.5032,   0.1700
A54023,1994,  57.8089,   4.2455,   2.3650,   7.0821,   1.0369,   0.6652,   0.6153,   0.2079
A54023,1995,  46.8535,   3.9226,   2.2553,   6.9141,   1.0284,   0.5401,   0.4996,   0.1688
A54023,1996,  70.6773,   5.0077,   2.5508,   6.7461,   1.0200,   0.7955,   0.7359,   0.2486
A54023,1997,  45.8915,   3.3951,   1.5392,   6.5781,   1.0115,   0.5163,   0.4776,   0.1613
A54023,1998,  45.2748,   3.6085,   1.8686,   6.4100,   1.0030,   0.5664,   0.5240,   0.1770
A54023,1999,  40.1679,   2.8200,   1.4572,   6.2421,   0.9945,   0.4363,   0.4036,   0.1364
A54023,2000,  43.5399,   2.8657,   1.5428,   6.0740,   0.9860,   0.5108,   0.4725,   0.1596
A54023,2001,  42.2804,   3.0829,   1.7911,   5.9060,   0.9775,   0.5069,   0.4689,   0.1584
A54023,2002,  53.2872,   3.1456,   2.0297,   5.7380,   0.9690,   0.6345,   0.5869,   0.1983
A54023,2003,  65.5135,   3.4053,   2.2226,   5.5700,   0.9605,   0.7565,   0.6998,   0.2364
A54023,2004,  53.2818,   2.9100,   1.9473,   5.4020,   0.9521,   0.6307,   0.5834,   0.1971
A54023,2005,  44.7250,   2.4526,   1.7363,   5.2340,   0.9436,   0.4876,   0.4510,   0.1524
