seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51115,1984,   1,   3.8666,   0.2054,   0.0704,   0.4695,   0.0265,   0.0350,   0.0324,   0.0110
A51115,1984,   2,   3.7560,   0.1244,   0.0478,   0.4353,   0.0351,   0.0340,   0.0315,   0.0106
A51115,1984,   3,   6.5228,   0.3512,   0.1346,   0.5313,   0.0663,   0.0591,   0.0547,   0.0185
A51115,1984,   4,   4.7901,   0.2291,   0.1439,   0.5127,   0.0739,   0.0868,   0.0803,   0.0271
A51115,1984,   5,   5.1891,   0.3152,   0.2180,   0.5076,   0.0736,   0.0941,   0.0870,   0.0294
A51115,1984,   6,   2.7393,   0.2017,   0.1249,   0.4553,   0.1073,   0.0497,   0.0459,   0.0155
A51115,1984,   7,   6.5041,   0.4812,   0.1654,   0.4852,   0.0862,   0.0590,   0.0545,   0.0184
A51115,1984,   8,   1.0423,   0.0984,   0.0327,   0.5861,   0.0764,   0.0094,   0.0087,   0.0030
A51115,1984,   9,   1.5175,   0.0967,   0.0516,   0.4904,   0.0464,   0.0138,   0.0127,   0.0043
A51115,1984,  10,   0.9359,   0.0458,   0.0226,   0.5735,   0.0469,   0.0085,   0.0078,   0.0027
A51115,1984,  11,   2.5298,   0.1215,   0.0521,   0.4503,   0.0611,   0.0229,   0.0212,   0.0072
A51115,1984,  12,   2.1582,   0.0884,   0.0304,   0.4281,   0.0148,   0.0196,   0.0181,   0.0061
A51115,1985,   1,   4.4537,   0.2141,   0.0838,   0.4631,   0.0266,   0.0404,   0.0373,   0.0126
A51115,1985,   2,   3.3916,   0.1180,   0.0387,   0.4294,   0.0352,   0.0307,   0.0284,   0.0096
A51115,1985,   3,   3.2216,   0.2202,   0.0980,   0.5240,   0.0664,   0.0292,   0.0270,   0.0091
A51115,1985,   4,   0.5463,   0.0378,   0.0289,   0.5057,   0.0740,   0.0099,   0.0092,   0.0031
A51115,1985,   5,   3.2515,   0.2398,   0.1427,   0.5006,   0.0738,   0.0589,   0.0545,   0.0184
A51115,1985,   6,   3.4898,   0.3225,   0.2023,   0.4491,   0.1075,   0.0633,   0.0585,   0.0198
A51115,1985,   7,   5.5072,   0.4702,   0.1994,   0.4785,   0.0864,   0.0499,   0.0462,   0.0156
A51115,1985,   8,   3.1510,   0.1916,   0.0669,   0.5781,   0.0766,   0.0286,   0.0264,   0.0089
A51115,1985,   9,   7.1636,   0.1987,   0.0585,   0.4837,   0.0465,   0.0649,   0.0601,   0.0203
