seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A37009,1984,  45.7477,   2.1745,   1.2706,   5.5581,   0.5677,   0.5498,   0.5085,   0.1718
A37009,1985,  44.7797,   2.1726,   1.0619,   5.5197,   0.5719,   0.4921,   0.4552,   0.1538
A37009,1986,  39.4152,   2.2284,   1.1199,   5.4812,   0.5760,   0.4224,   0.3907,   0.1320
A37009,1987,  47.5118,   2.2724,   1.2395,   5.4428,   0.5802,   0.5725,   0.5296,   0.1789
A37009,1988,  33.9997,   1.8801,   0.9734,   5.4043,   0.5844,   0.3856,   0.3567,   0.1205
A37009,1989,  57.9983,   2.5649,   1.6627,   5.3658,   0.5885,   0.6500,   0.6012,   0.2031
A37009,1990,  54.0403,   2.1549,   1.4764,   5.3274,   0.5927,   0.5834,   0.5397,   0.1823
A37009,1991,  45.6393,   2.2924,   1.2013,   5.2889,   0.5969,   0.5298,   0.4900,   0.1655
A37009,1992,  61.4226,   2.6309,   1.4927,   5.2504,   0.6010,   0.7448,   0.6889,   0.2328
A37009,1993,  47.0592,   2.3654,   1.1814,   5.2120,   0.6052,   0.5239,   0.4846,   0.1637
A37009,1994,  52.3044,   2.0717,   1.4273,   5.1735,   0.6094,   0.5772,   0.5339,   0.1804
A37009,1995,  55.8850,   2.5853,   1.7222,   5.1351,   0.6135,   0.6645,   0.6146,   0.2076
A37009,1996,  59.3020,   2.9494,   1.8286,   5.0966,   0.6177,   0.6471,   0.5986,   0.2022
A37009,1997,  45.3412,   2.2686,   1.3583,   5.0581,   0.6219,   0.5302,   0.4904,   0.1657
A37009,1998,  58.2029,   2.7395,   1.7025,   5.0196,   0.6260,   0.7210,   0.6670,   0.2253
A37009,1999,  44.3578,   2.3658,   1.2704,   4.9812,   0.6302,   0.4913,   0.4544,   0.1535
A37009,2000,  39.4566,   2.1871,   1.3121,   4.9427,   0.6343,   0.4747,   0.4391,   0.1483
A37009,2001,  40.7564,   1.8417,   1.2882,   4.9043,   0.6385,   0.4781,   0.4422,   0.1494
A37009,2002,  46.6223,   1.8618,   1.1933,   4.8658,   0.6427,   0.5010,   0.4634,   0.1566
A37009,2003,  64.1122,   2.6804,   1.8648,   4.8273,   0.6468,   0.7501,   0.6938,   0.2344
A37009,2004,  54.4467,   2.0682,   1.4981,   4.7889,   0.6510,   0.6355,   0.5879,   0.1986
A37009,2005,  47.3441,   1.9751,   1.4208,   4.7504,   0.6552,   0.5341,   0.4940,   0.1669
