seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51600,1984,  45.4607,   3.2758,   2.8201,  11.8313,   2.0671,   0.5187,   0.4798,   0.1621
A51600,1985,  36.6699,   2.5514,   2.0955,  11.6059,   2.0549,   0.4060,   0.3756,   0.1269
A51600,1986,  36.5696,   3.1044,   2.5292,  11.3805,   2.0426,   0.3864,   0.3575,   0.1208
A51600,1987,  40.4243,   2.9060,   2.4856,  11.1551,   2.0304,   0.4689,   0.4337,   0.1465
A51600,1988,  37.2010,   2.7901,   2.4102,  10.9297,   2.0182,   0.4368,   0.4040,   0.1365
A51600,1989,  48.1761,   3.4788,   3.8446,  10.7043,   2.0059,   0.6006,   0.5555,   0.1877
A51600,1990,  50.1254,   3.1274,   3.3538,  10.4789,   1.9937,   0.5678,   0.5252,   0.1774
A51600,1991,  37.3796,   2.7316,   2.7890,  10.2535,   1.9815,   0.4112,   0.3804,   0.1285
A51600,1992,  46.3711,   2.9972,   2.8190,  10.0281,   1.9692,   0.5090,   0.4708,   0.1591
A51600,1993,  50.7365,   3.5466,   3.5288,   9.8027,   1.9570,   0.5649,   0.5225,   0.1765
A51600,1994,  46.8076,   3.2937,   3.4466,   9.5773,   1.9448,   0.5121,   0.4737,   0.1600
A51600,1995,  40.5256,   2.4885,   2.6475,   9.3518,   1.9325,   0.4658,   0.4309,   0.1456
A51600,1996,  60.9723,   3.7902,   3.6986,   9.1264,   1.9203,   0.6923,   0.6403,   0.2163
A51600,1997,  39.2786,   2.5858,   2.4563,   8.9010,   1.9081,   0.4402,   0.4071,   0.1375
A51600,1998,  41.9838,   2.7057,   2.4910,   8.6756,   1.8958,   0.5098,   0.4716,   0.1593
A51600,1999,  45.9291,   2.2903,   2.2212,   8.4502,   1.8836,   0.4821,   0.4459,   0.1507
A51600,2000,  37.7891,   2.0578,   1.9900,   8.2248,   1.8714,   0.4506,   0.4168,   0.1408
A51600,2001,  42.4469,   2.3575,   3.0210,   7.9994,   1.8591,   0.5055,   0.4676,   0.1580
A51600,2002,  40.0515,   2.0469,   2.4639,   7.7740,   1.8469,   0.4697,   0.4345,   0.1468
A51600,2003,  67.2826,   2.8119,   3.9201,   7.5486,   1.8347,   0.7822,   0.7235,   0.2444
A51600,2004,  42.9183,   2.2519,   2.9988,   7.3232,   1.8224,   0.5048,   0.4669,   0.1577
A51600,2005,  47.1375,   2.0336,   2.3342,   7.0978,   1.8102,   0.5388,   0.4984,   0.1684
