seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36017,1984,  43.4639,   4.1075,   2.2135,   5.4962,   1.2473,   0.5285,   0.4889,   0.1652
A36017,1985,  39.3311,   3.9305,   1.9846,   5.4014,   1.2406,   0.4311,   0.3987,   0.1347
A36017,1986,  44.6261,   4.6645,   2.3681,   5.3065,   1.2339,   0.5072,   0.4691,   0.1585
A36017,1987,  38.0422,   4.0052,   2.0284,   5.2117,   1.2271,   0.4388,   0.4059,   0.1371
A36017,1988,  37.3692,   3.7238,   1.7774,   5.1168,   1.2204,   0.4030,   0.3728,   0.1259
A36017,1989,  42.0690,   3.9199,   2.1088,   5.0220,   1.2137,   0.5092,   0.4710,   0.1591
A36017,1990,  49.7570,   4.3899,   2.4854,   4.9271,   1.2069,   0.5736,   0.5306,   0.1793
A36017,1991,  38.8043,   3.8584,   1.8755,   4.8323,   1.2002,   0.4383,   0.4054,   0.1370
A36017,1992,  44.9772,   4.1170,   2.2520,   4.7374,   1.1935,   0.5088,   0.4706,   0.1590
A36017,1993,  44.8656,   4.1507,   2.0769,   4.6425,   1.1868,   0.5286,   0.4889,   0.1652
A36017,1994,  46.6738,   4.0477,   2.4743,   4.5477,   1.1800,   0.5480,   0.5069,   0.1712
A36017,1995,  36.6007,   3.3233,   2.0697,   4.4528,   1.1733,   0.4084,   0.3778,   0.1276
A36017,1996,  52.3886,   4.4292,   2.5966,   4.3580,   1.1666,   0.6204,   0.5739,   0.1939
A36017,1997,  35.6881,   3.3975,   1.8292,   4.2631,   1.1598,   0.4057,   0.3752,   0.1268
A36017,1998,  41.9229,   3.4962,   2.0288,   4.1683,   1.1531,   0.5044,   0.4666,   0.1576
A36017,1999,  38.4645,   2.8625,   1.5224,   4.0734,   1.1464,   0.4140,   0.3830,   0.1294
A36017,2000,  51.6737,   4.4802,   2.6813,   3.9786,   1.1397,   0.6481,   0.5995,   0.2025
A36017,2001,  36.9500,   3.0111,   1.8590,   3.8837,   1.1329,   0.4168,   0.3855,   0.1302
A36017,2002,  48.5611,   3.6129,   2.4304,   3.7889,   1.1262,   0.5913,   0.5469,   0.1848
A36017,2003,  53.1352,   3.4616,   2.4655,   3.6940,   1.1195,   0.6014,   0.5563,   0.1879
A36017,2004,  50.4396,   3.1652,   2.3482,   3.5992,   1.1127,   0.5705,   0.5277,   0.1783
A36017,2005,  51.8949,   2.6453,   1.9647,   3.5043,   1.1060,   0.5670,   0.5245,   0.1772
