seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A54027,1984,  40.9368,   3.1876,   1.5735,   6.7328,   0.9474,   0.4580,   0.4236,   0.1431
A54027,1985,  38.5020,   3.0532,   1.3471,   6.6245,   0.9455,   0.4293,   0.3971,   0.1342
A54027,1986,  33.0663,   3.5668,   1.6704,   6.5163,   0.9436,   0.3696,   0.3419,   0.1155
A54027,1987,  36.6200,   3.0239,   1.4619,   6.4080,   0.9418,   0.4368,   0.4041,   0.1365
A54027,1988,  32.7836,   2.8382,   1.3880,   6.2997,   0.9399,   0.4027,   0.3725,   0.1258
A54027,1989,  39.5470,   3.2305,   1.9085,   6.1915,   0.9380,   0.4740,   0.4384,   0.1481
A54027,1990,  38.3616,   2.6493,   1.5520,   6.0832,   0.9361,   0.4237,   0.3919,   0.1324
A54027,1991,  29.2402,   2.3109,   1.2322,   5.9750,   0.9342,   0.3218,   0.2977,   0.1006
A54027,1992,  35.7309,   2.6898,   1.4414,   5.8667,   0.9323,   0.4095,   0.3788,   0.1280
A54027,1993,  41.9408,   3.1448,   1.6256,   5.7584,   0.9304,   0.4827,   0.4465,   0.1508
A54027,1994,  42.2965,   3.0661,   1.7533,   5.6502,   0.9285,   0.4653,   0.4304,   0.1454
A54027,1995,  36.6543,   2.6601,   1.5388,   5.5420,   0.9266,   0.4357,   0.4030,   0.1362
A54027,1996,  55.8433,   4.0275,   2.1310,   5.4337,   0.9247,   0.6154,   0.5692,   0.1923
A54027,1997,  33.6023,   2.4683,   1.2096,   5.3254,   0.9228,   0.3667,   0.3392,   0.1146
A54027,1998,  36.9532,   2.7920,   1.6022,   5.2172,   0.9209,   0.4640,   0.4292,   0.1450
A54027,1999,  32.7118,   2.2629,   1.3081,   5.1089,   0.9190,   0.3567,   0.3299,   0.1115
A54027,2000,  35.8530,   2.5052,   1.4257,   5.0007,   0.9171,   0.4171,   0.3858,   0.1303
A54027,2001,  31.3405,   2.3554,   1.4981,   4.8924,   0.9152,   0.3760,   0.3478,   0.1175
A54027,2002,  42.3654,   2.7483,   1.7528,   4.7841,   0.9133,   0.5024,   0.4647,   0.1570
A54027,2003,  55.4507,   2.7886,   1.9812,   4.6759,   0.9114,   0.6484,   0.5998,   0.2026
A54027,2004,  44.6592,   2.3535,   1.7970,   4.5676,   0.9095,   0.5321,   0.4922,   0.1663
A54027,2005,  32.9951,   1.7355,   1.2975,   4.4594,   0.9076,   0.3680,   0.3404,   0.1150
