seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51175,1984,   1,   3.5653,   0.1305,   0.0564,   0.4558,   0.0319,   0.0323,   0.0299,   0.0101
A51175,1984,   2,   4.1435,   0.1317,   0.0828,   0.5246,   0.0556,   0.0376,   0.0347,   0.0117
A51175,1984,   3,   5.9690,   0.2652,   0.1477,   0.5562,   0.1093,   0.0541,   0.0500,   0.0169
A51175,1984,   4,   5.5613,   0.2704,   0.2164,   0.5944,   0.1446,   0.1008,   0.0933,   0.0315
A51175,1984,   5,   5.1162,   0.2964,   0.2412,   0.6182,   0.1430,   0.0928,   0.0858,   0.0290
A51175,1984,   6,   2.0548,   0.1085,   0.0983,   0.4919,   0.1959,   0.0373,   0.0345,   0.0116
A51175,1984,   7,   7.9160,   0.5020,   0.2029,   0.5862,   0.1800,   0.0718,   0.0664,   0.0224
A51175,1984,   8,   3.3438,   0.3069,   0.1282,   0.5839,   0.1260,   0.0303,   0.0280,   0.0095
A51175,1984,   9,   2.2340,   0.0663,   0.0389,   0.5766,   0.0759,   0.0203,   0.0187,   0.0063
A51175,1984,  10,   0.7359,   0.0368,   0.0242,   0.5663,   0.0611,   0.0067,   0.0062,   0.0021
A51175,1984,  11,   2.0719,   0.0909,   0.0564,   0.4031,   0.0736,   0.0188,   0.0174,   0.0059
A51175,1984,  12,   2.4769,   0.0750,   0.0339,   0.4166,   0.0118,   0.0225,   0.0208,   0.0070
A51175,1985,   1,   4.3244,   0.1624,   0.0755,   0.4503,   0.0321,   0.0392,   0.0363,   0.0122
A51175,1985,   2,   4.1619,   0.1175,   0.0623,   0.5182,   0.0561,   0.0377,   0.0349,   0.0118
A51175,1985,   3,   2.2322,   0.1545,   0.0861,   0.5495,   0.1102,   0.0202,   0.0187,   0.0063
A51175,1985,   4,   0.7169,   0.0669,   0.0657,   0.5872,   0.1458,   0.0130,   0.0120,   0.0041
A51175,1985,   5,   3.2994,   0.2377,   0.2067,   0.6107,   0.1442,   0.0598,   0.0553,   0.0187
A51175,1985,   6,   4.6654,   0.3933,   0.3384,   0.4860,   0.1975,   0.0846,   0.0782,   0.0264
A51175,1985,   7,   5.8046,   0.3583,   0.1530,   0.5791,   0.1815,   0.0526,   0.0487,   0.0164
