seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A37081,1984,   1,   3.4734,   0.1259,   0.0790,   0.4626,   0.0386,   0.0315,   0.0291,   0.0098
A37081,1984,   2,   5.5589,   0.1373,   0.1416,   0.4705,   0.0463,   0.0504,   0.0466,   0.0157
A37081,1984,   3,   6.2649,   0.3188,   0.3204,   0.5343,   0.0949,   0.0568,   0.0525,   0.0177
A37081,1984,   4,   2.9019,   0.1888,   0.1814,   0.6508,   0.1330,   0.0526,   0.0487,   0.0164
A37081,1984,   5,   6.2697,   0.3432,   0.3522,   0.7241,   0.1302,   0.1137,   0.1051,   0.0355
A37081,1984,   6,   2.1452,   0.1401,   0.1393,   0.6055,   0.1611,   0.0389,   0.0360,   0.0122
A37081,1984,   7,   9.8806,   0.6851,   0.4258,   0.7278,   0.2025,   0.0896,   0.0828,   0.0280
A37081,1984,   8,   4.9680,   0.4223,   0.2766,   0.6467,   0.1274,   0.0450,   0.0417,   0.0141
A37081,1984,   9,   0.5246,   0.0324,   0.0193,   0.7097,   0.0981,   0.0048,   0.0044,   0.0015
A37081,1984,  10,   2.0680,   0.0919,   0.0827,   0.6006,   0.0686,   0.0187,   0.0173,   0.0059
A37081,1984,  11,   2.2349,   0.0876,   0.0788,   0.3598,   0.0652,   0.0203,   0.0187,   0.0063
A37081,1984,  12,   1.6602,   0.0527,   0.0337,   0.4007,   0.0213,   0.0150,   0.0139,   0.0047
A37081,1985,   1,   3.8816,   0.1168,   0.0820,   0.4572,   0.0387,   0.0352,   0.0325,   0.0110
A37081,1985,   2,   4.2680,   0.1156,   0.0983,   0.4651,   0.0465,   0.0387,   0.0358,   0.0121
A37081,1985,   3,   0.8450,   0.0630,   0.0485,   0.5282,   0.0952,   0.0077,   0.0071,   0.0024
A37081,1985,   4,   1.2250,   0.1078,   0.1319,   0.6433,   0.1335,   0.0222,   0.0205,   0.0069
A37081,1985,   5,   3.8558,   0.2591,   0.2758,   0.7157,   0.1307,   0.0699,   0.0647,   0.0218
A37081,1985,   6,   2.6284,   0.2312,   0.2158,   0.5986,   0.1617,   0.0477,   0.0441,   0.0149
A37081,1985,   7,   5.3438,   0.3242,   0.1694,   0.7194,   0.2032,   0.0484,   0.0448,   0.0151
