seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51830,1984,  42.2516,   2.2089,   1.3438,   8.1301,   0.7952,   0.5008,   0.4632,   0.1565
A51830,1985,  48.9551,   2.3014,   1.3740,   8.0198,   0.7977,   0.5111,   0.4728,   0.1597
A51830,1986,  34.7185,   2.2836,   1.3756,   7.9096,   0.8002,   0.3581,   0.3313,   0.1119
A51830,1987,  44.3410,   2.7528,   1.7922,   7.7993,   0.8026,   0.5325,   0.4926,   0.1664
A51830,1988,  38.6863,   2.2588,   1.3691,   7.6890,   0.8051,   0.4552,   0.4211,   0.1423
A51830,1989,  62.0077,   3.1980,   2.1701,   7.5787,   0.8075,   0.7040,   0.6512,   0.2200
A51830,1990,  40.5050,   2.0377,   1.6076,   7.4684,   0.8100,   0.4558,   0.4216,   0.1424
A51830,1991,  37.5260,   2.1051,   1.3931,   7.3582,   0.8125,   0.4055,   0.3751,   0.1267
A51830,1992,  47.6820,   2.3943,   1.5709,   7.2479,   0.8149,   0.5224,   0.4832,   0.1632
A51830,1993,  43.2438,   2.3562,   1.7879,   7.1376,   0.8174,   0.5017,   0.4641,   0.1568
A51830,1994,  47.5417,   2.2869,   1.7748,   7.0274,   0.8199,   0.5001,   0.4626,   0.1563
A51830,1995,  38.3900,   2.0267,   1.5147,   6.9171,   0.8223,   0.4472,   0.4136,   0.1397
A51830,1996,  59.2262,   3.1032,   2.2418,   6.8068,   0.8248,   0.6378,   0.5900,   0.1993
A51830,1997,  42.6873,   2.1802,   1.5522,   6.6965,   0.8273,   0.4597,   0.4252,   0.1437
A51830,1998,  52.1300,   2.7105,   1.8574,   6.5863,   0.8297,   0.5919,   0.5475,   0.1850
A51830,1999,  58.7656,   1.9318,   1.4624,   6.4760,   0.8322,   0.6109,   0.5651,   0.1909
A51830,2000,  51.4220,   2.5587,   1.7449,   6.3657,   0.8347,   0.5881,   0.5440,   0.1838
A51830,2001,  34.8127,   1.8111,   1.4742,   6.2554,   0.8371,   0.4152,   0.3840,   0.1297
A51830,2002,  44.9139,   1.9808,   1.7102,   6.1452,   0.8396,   0.4930,   0.4560,   0.1541
A51830,2003,  69.1639,   2.7088,   2.6008,   6.0349,   0.8421,   0.7791,   0.7206,   0.2435
A51830,2004,  59.5043,   2.2679,   2.1861,   5.9246,   0.8445,   0.6814,   0.6302,   0.2129
A51830,2005,  46.6126,   1.9375,   1.8353,   5.8143,   0.8470,   0.5234,   0.4842,   0.1636
