seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A24041,1984,  43.9748,   3.3910,   1.9298,   8.0801,   2.3166,   0.5245,   0.4852,   0.1639
A24041,1985,  41.3441,   2.9594,   1.5491,   7.9154,   2.3048,   0.4468,   0.4133,   0.1396
A24041,1986,  38.5716,   3.1744,   1.6993,   7.7507,   2.2930,   0.3960,   0.3663,   0.1238
A24041,1987,  34.6938,   2.9117,   1.6082,   7.5860,   2.2812,   0.3979,   0.3681,   0.1243
A24041,1988,  37.6095,   2.4121,   1.3670,   7.4214,   2.2695,   0.4032,   0.3730,   0.1260
A24041,1989,  56.7593,   4.4826,   2.8239,   7.2567,   2.2577,   0.7037,   0.6509,   0.2199
A24041,1990,  47.3044,   3.5766,   2.2067,   7.0921,   2.2459,   0.5674,   0.5249,   0.1773
A24041,1991,  37.2768,   2.8943,   1.7615,   6.9274,   2.2341,   0.3978,   0.3680,   0.1243
A24041,1992,  40.4876,   2.7916,   1.6822,   6.7627,   2.2223,   0.4274,   0.3954,   0.1336
A24041,1993,  41.6064,   3.3353,   2.0959,   6.5981,   2.2105,   0.4695,   0.4343,   0.1467
A24041,1994,  49.5273,   3.8739,   2.3869,   6.4334,   2.1988,   0.5250,   0.4857,   0.1641
A24041,1995,  41.6855,   2.5752,   1.9075,   6.2687,   2.1870,   0.4771,   0.4413,   0.1491
A24041,1996,  55.1260,   3.4993,   2.1714,   6.1041,   2.1752,   0.6249,   0.5780,   0.1953
A24041,1997,  42.8579,   2.9086,   1.5832,   5.9394,   2.1634,   0.4750,   0.4394,   0.1484
A24041,1998,  43.1478,   2.7553,   1.6525,   5.7747,   2.1516,   0.5021,   0.4644,   0.1569
A24041,1999,  49.9025,   2.5366,   1.5537,   5.6101,   2.1399,   0.5088,   0.4706,   0.1590
A24041,2000,  49.0317,   3.1035,   1.7823,   5.4454,   2.1281,   0.5617,   0.5195,   0.1755
A24041,2001,  41.1096,   2.6076,   1.8255,   5.2807,   2.1163,   0.4839,   0.4476,   0.1512
A24041,2002,  45.0338,   1.9852,   1.4999,   5.1160,   2.1045,   0.4933,   0.4563,   0.1542
A24041,2003,  67.0560,   3.3951,   2.6486,   4.9514,   2.0927,   0.7591,   0.7021,   0.2372
A24041,2004,  47.6933,   2.7278,   2.3153,   4.7867,   2.0809,   0.5606,   0.5186,   0.1752
A24041,2005,  46.2360,   2.3976,   2.1081,   4.6220,   2.0692,   0.5257,   0.4863,   0.1643
