seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51735,1984,  41.5080,   2.2385,   1.2554,   3.2053,   0.5620,   0.4949,   0.4577,   0.1546
A51735,1985,  45.3324,   2.3381,   1.2589,   3.1571,   0.5612,   0.4851,   0.4487,   0.1516
A51735,1986,  29.4068,   2.0034,   1.1092,   3.1089,   0.5605,   0.3052,   0.2823,   0.0954
A51735,1987,  44.2603,   2.9090,   1.6278,   3.0607,   0.5597,   0.5111,   0.4727,   0.1597
A51735,1988,  40.4660,   2.4898,   1.4378,   3.0125,   0.5589,   0.4814,   0.4453,   0.1505
A51735,1989,  59.1689,   3.2737,   1.9511,   2.9643,   0.5581,   0.6585,   0.6091,   0.2058
A51735,1990,  42.2017,   2.3461,   1.6669,   2.9161,   0.5573,   0.4667,   0.4317,   0.1458
A51735,1991,  39.3222,   2.2798,   1.3364,   2.8679,   0.5565,   0.4408,   0.4077,   0.1377
A51735,1992,  50.1861,   2.5560,   1.4989,   2.8197,   0.5557,   0.5332,   0.4933,   0.1666
A51735,1993,  40.1119,   2.2114,   1.4921,   2.7715,   0.5550,   0.4671,   0.4321,   0.1460
A51735,1994,  49.3900,   2.4679,   1.6203,   2.7233,   0.5542,   0.5062,   0.4682,   0.1582
A51735,1995,  37.3901,   1.9685,   1.2524,   2.6751,   0.5534,   0.4304,   0.3981,   0.1345
A51735,1996,  55.4594,   3.1436,   2.0381,   2.6269,   0.5526,   0.6103,   0.5645,   0.1907
A51735,1997,  42.5811,   2.2373,   1.3521,   2.5787,   0.5518,   0.4500,   0.4162,   0.1406
A51735,1998,  57.7150,   2.9696,   1.7794,   2.5305,   0.5510,   0.6503,   0.6015,   0.2032
A51735,1999,  57.2072,   2.1629,   1.3136,   2.4823,   0.5503,   0.6007,   0.5557,   0.1877
A51735,2000,  51.0826,   2.6578,   1.5622,   2.4341,   0.5495,   0.5801,   0.5366,   0.1813
A51735,2001,  34.5406,   1.8332,   1.3257,   2.3859,   0.5487,   0.4167,   0.3855,   0.1302
A51735,2002,  48.3081,   2.1683,   1.6759,   2.3377,   0.5479,   0.5257,   0.4863,   0.1643
A51735,2003,  65.1036,   2.6670,   2.2328,   2.2895,   0.5471,   0.7303,   0.6756,   0.2282
A51735,2004,  56.1304,   2.3336,   1.9475,   2.2413,   0.5463,   0.6384,   0.5905,   0.1995
A51735,2005,  50.4928,   1.9103,   1.5784,   2.1931,   0.5456,   0.5730,   0.5300,   0.1791
