seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A24005,1984,  45.2005,   3.6274,   2.3738,  10.5748,   1.6476,   0.5308,   0.4910,   0.1659
A24005,1985,  39.1910,   2.9935,   1.7635,  10.3786,   1.6449,   0.4343,   0.4018,   0.1357
A24005,1986,  38.5209,   3.4155,   2.1108,  10.1824,   1.6422,   0.4007,   0.3706,   0.1252
A24005,1987,  42.1297,   3.3256,   2.1763,   9.9862,   1.6395,   0.4717,   0.4363,   0.1474
A24005,1988,  41.2966,   3.4661,   1.9871,   9.7899,   1.6368,   0.4675,   0.4324,   0.1461
A24005,1989,  56.3038,   4.5765,   3.4639,   9.5937,   1.6341,   0.6998,   0.6473,   0.2187
A24005,1990,  53.8333,   3.8869,   2.8890,   9.3975,   1.6314,   0.6314,   0.5840,   0.1973
A24005,1991,  36.2240,   2.9331,   2.0729,   9.2012,   1.6287,   0.3851,   0.3562,   0.1203
A24005,1992,  41.1805,   3.3087,   2.2803,   9.0050,   1.6260,   0.4456,   0.4122,   0.1393
A24005,1993,  49.9684,   3.9673,   2.8778,   8.8088,   1.6233,   0.5606,   0.5186,   0.1752
A24005,1994,  45.7548,   3.4088,   2.4915,   8.6126,   1.6206,   0.4921,   0.4552,   0.1538
A24005,1995,  42.1546,   2.6205,   2.1154,   8.4163,   1.6179,   0.4588,   0.4244,   0.1434
A24005,1996,  60.2340,   4.0820,   3.1804,   8.2201,   1.6152,   0.6839,   0.6326,   0.2137
A24005,1997,  34.9466,   2.6206,   1.6755,   8.0239,   1.6125,   0.3800,   0.3515,   0.1188
A24005,1998,  43.0596,   3.4438,   2.1722,   7.8276,   1.6097,   0.5187,   0.4798,   0.1621
A24005,1999,  45.6805,   2.7442,   1.9637,   7.6314,   1.6070,   0.4768,   0.4410,   0.1490
A24005,2000,  42.0582,   2.6584,   1.8754,   7.4352,   1.6043,   0.4890,   0.4523,   0.1528
A24005,2001,  34.4968,   2.2053,   1.9973,   7.2390,   1.6016,   0.4106,   0.3798,   0.1283
A24005,2002,  42.9534,   2.3392,   2.0428,   7.0428,   1.5989,   0.4773,   0.4415,   0.1492
A24005,2003,  62.1726,   3.1378,   3.2926,   6.8465,   1.5962,   0.7129,   0.6594,   0.2228
A24005,2004,  48.8142,   2.7237,   3.0328,   6.6503,   1.5935,   0.5814,   0.5378,   0.1817
A24005,2005,  48.5050,   2.4364,   2.2772,   6.4541,   1.5908,   0.5309,   0.4911,   0.1659
