seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51061,1984,   1,   1.5976,   0.1304,   0.0424,   0.4984,   0.0320,   0.0145,   0.0134,   0.0045
B51061,1984,   2,   6.4884,   0.2244,   0.0915,   0.5358,   0.0334,   0.0588,   0.0544,   0.0184
B51061,1984,   3,   6.5256,   0.3953,   0.1649,   0.6588,   0.0752,   0.0592,   0.0547,   0.0185
B51061,1984,   4,   5.1405,   0.3352,   0.1976,   0.7856,   0.1124,   0.0932,   0.0862,   0.0291
B51061,1984,   5,   4.4856,   0.3781,   0.2477,   0.7504,   0.1113,   0.0813,   0.0752,   0.0254
B51061,1984,   6,   1.5413,   0.1567,   0.1090,   0.6922,   0.1582,   0.0279,   0.0258,   0.0087
B51061,1984,   7,   3.5637,   0.2776,   0.1182,   0.8077,   0.1896,   0.0323,   0.0299,   0.0101
B51061,1984,   8,  10.2661,   0.6908,   0.2684,   0.7782,   0.1441,   0.0931,   0.0861,   0.0291
B51061,1984,   9,   1.6328,   0.1095,   0.0514,   0.8949,   0.0939,   0.0148,   0.0137,   0.0046
B51061,1984,  10,   3.2705,   0.1880,   0.0893,   0.7699,   0.0677,   0.0296,   0.0274,   0.0093
B51061,1984,  11,   3.9623,   0.1619,   0.0651,   0.3882,   0.0657,   0.0359,   0.0332,   0.0112
B51061,1984,  12,   1.2481,   0.0983,   0.0305,   0.4938,   0.0171,   0.0113,   0.0105,   0.0035
B51061,1985,   1,   1.8796,   0.1375,   0.0504,   0.4902,   0.0320,   0.0170,   0.0158,   0.0053
B51061,1985,   2,   3.3229,   0.1366,   0.0390,   0.5270,   0.0334,   0.0301,   0.0279,   0.0094
B51061,1985,   3,   1.8191,   0.1438,   0.0600,   0.6480,   0.0753,   0.0165,   0.0153,   0.0052
B51061,1985,   4,   0.7666,   0.0961,   0.0680,   0.7728,   0.1125,   0.0139,   0.0129,   0.0043
B51061,1985,   5,   4.4866,   0.4156,   0.2376,   0.7382,   0.1115,   0.0813,   0.0752,   0.0254
B51061,1985,   6,   2.4101,   0.2266,   0.1325,   0.6809,   0.1584,   0.0437,   0.0404,   0.0137
B51061,1985,   7,   3.9046,   0.3374,   0.1351,   0.7945,   0.1898,   0.0354,   0.0327,   0.0111
B51061,1985,   8,   2.8266,   0.2926,   0.1145,   0.7656,   0.1442,   0.0256,   0.0237,   0.0080
B51061,1985,   9,   2.2259,   0.1557,   0.0614,   0.8803,   0.0940,   0.0202,   0.0187,   0.0063
B51061,1985,  10,   5.4633,   0.3093,   0.1283,   0.7573,   0.0678,   0.0495,   0.0458,   0.0155
B51061,1985,  11,   6.7771,   0.2459,   0.0790,   0.3819,   0.0658,   0.0614,   0.0568,   0.0192
B51061,1985,  12,   1.2013,   0.0932,   0.0287,   0.4857,   0.0172,   0.0109,   0.0101,   0.0034
B51061,1986,   1,   1.5849,   0.1375,   0.0626,   0.4821,   0.0320,   0.0144,   0.0133,   0.0045
B51061,1986,   2,   3.4979,   0.3784,   0.1539,   0.5183,   0.0335,   0.0317,   0.0293,   0.0099
B51061,1986,   3,   1.8856,   0.1977,   0.0925,   0.6373,   0.0754,   0.0171,   0.0158,   0.0053
B51061,1986,   4,   3.5963,   0.3789,   0.2741,   0.7600,   0.1127,   0.0652,   0.0603,   0.0204
B51061,1986,   5,   1.9502,   0.2133,   0.1214,   0.7260,   0.1116,   0.0354,   0.0327,   0.0110
B51061,1986,   6,   1.8573,   0.2270,   0.1366,   0.6696,   0.1586,   0.0337,   0.0311,   0.0105
B51061,1986,   7,   3.0025,   0.3180,   0.1412,   0.7814,   0.1900,   0.0272,   0.0252,   0.0085
B51061,1986,   8,   4.8554,   0.5009,   0.2045,   0.7529,   0.1444,   0.0440,   0.0407,   0.0138
B51061,1986,   9,   1.1839,   0.0779,   0.0338,   0.8657,   0.0941,   0.0107,   0.0099,   0.0034
B51061,1986,  10,   1.5511,   0.1434,   0.0705,   0.7448,   0.0679,   0.0141,   0.0130,   0.0044
B51061,1986,  11,   5.4654,   0.4061,   0.1356,   0.3755,   0.0659,   0.0495,   0.0458,   0.0155
B51061,1986,  12,   4.5956,   0.2313,   0.0602,   0.4777,   0.0172,   0.0417,   0.0385,   0.0130
B51061,1987,   1,   4.0012,   0.2145,   0.0641,   0.4740,   0.0321,   0.0363,   0.0335,   0.0113
B51061,1987,   2,   1.2518,   0.0628,   0.0158,   0.5096,   0.0335,   0.0113,   0.0105,   0.0035
B51061,1987,   3,   2.3793,   0.2306,   0.1053,   0.6265,   0.0755,   0.0216,   0.0200,   0.0067
B51061,1987,   4,   6.4950,   0.4063,   0.2104,   0.7472,   0.1128,   0.1177,   0.1089,   0.0368
B51061,1987,   5,   2.7500,   0.3651,   0.1939,   0.7137,   0.1117,   0.0499,   0.0461,   0.0156
B51061,1987,   6,   3.9324,   0.4599,   0.3029,   0.6583,   0.1588,   0.0713,   0.0659,   0.0223
B51061,1987,   7,   1.7525,   0.1965,   0.1015,   0.7682,   0.1902,   0.0159,   0.0147,   0.0050
B51061,1987,   8,   1.4207,   0.1478,   0.0677,   0.7402,   0.1446,   0.0129,   0.0119,   0.0040
B51061,1987,   9,   7.9940,   0.3474,   0.1302,   0.8511,   0.0943,   0.0725,   0.0670,   0.0226
B51061,1987,  10,   2.1711,   0.1924,   0.0858,   0.7322,   0.0680,   0.0197,   0.0182,   0.0061
B51061,1987,  11,   4.8591,   0.1861,   0.0671,   0.3692,   0.0659,   0.0440,   0.0407,   0.0138
B51061,1987,  12,   2.1222,   0.1365,   0.0436,   0.4696,   0.0172,   0.0192,   0.0178,   0.0060
B51061,1988,   1,   2.2547,   0.1124,   0.0282,   0.4659,   0.0321,   0.0204,   0.0189,   0.0064
B51061,1988,   2,   1.5510,   0.1222,   0.0460,   0.5008,   0.0336,   0.0141,   0.0130,   0.0044
B51061,1988,   3,   2.2198,   0.2119,   0.1101,   0.6158,   0.0756,   0.0201,   0.0186,   0.0063
B51061,1988,   4,   2.8053,   0.3047,   0.2053,   0.7344,   0.1129,   0.0509,   0.0470,   0.0159
B51061,1988,   5,   8.3572,   0.5502,   0.3219,   0.7015,   0.1119,   0.1515,   0.1401,   0.0473
B51061,1988,   6,   1.4470,   0.1769,   0.0967,   0.6470,   0.1590,   0.0262,   0.0243,   0.0082
B51061,1988,   7,   3.9317,   0.3098,   0.1348,   0.7550,   0.1905,   0.0356,   0.0330,   0.0111
B51061,1988,   8,   3.4017,   0.3038,   0.1309,   0.7275,   0.1447,   0.0308,   0.0285,   0.0096
B51061,1988,   9,   2.4353,   0.1800,   0.0730,   0.8365,   0.0944,   0.0221,   0.0204,   0.0069
B51061,1988,  10,   1.5181,   0.1381,   0.0532,   0.7197,   0.0680,   0.0138,   0.0127,   0.0043
B51061,1988,  11,   4.2336,   0.2239,   0.0846,   0.3629,   0.0660,   0.0384,   0.0355,   0.0120
B51061,1988,  12,   0.9943,   0.0838,   0.0286,   0.4615,   0.0172,   0.0090,   0.0083,   0.0028
B51061,1989,   1,   2.0611,   0.1311,   0.0647,   0.4577,   0.0321,   0.0187,   0.0173,   0.0058
B51061,1989,   2,   2.1408,   0.1412,   0.0842,   0.4921,   0.0336,   0.0194,   0.0180,   0.0061
B51061,1989,   3,   4.5470,   0.3106,   0.1926,   0.6051,   0.0757,   0.0412,   0.0381,   0.0129
B51061,1989,   4,   2.2660,   0.2749,   0.2199,   0.7216,   0.1131,   0.0411,   0.0380,   0.0128
B51061,1989,   5,   9.8291,   0.6333,   0.4830,   0.6893,   0.1120,   0.1782,   0.1648,   0.0557
B51061,1989,   6,   5.1549,   0.3391,   0.3099,   0.6358,   0.1592,   0.0935,   0.0864,   0.0292
B51061,1989,   7,   4.8450,   0.3604,   0.2059,   0.7418,   0.1907,   0.0439,   0.0406,   0.0137
B51061,1989,   8,   1.6060,   0.1531,   0.0850,   0.7148,   0.1449,   0.0146,   0.0135,   0.0045
