seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51095,1984,  43.5000,   2.3286,   1.2515,   7.3429,   0.7084,   0.5109,   0.4726,   0.1597
A51095,1985,  48.8016,   2.3824,   1.2557,   7.2450,   0.7114,   0.5109,   0.4725,   0.1596
A51095,1986,  35.9276,   2.3941,   1.2729,   7.1471,   0.7145,   0.3707,   0.3429,   0.1158
A51095,1987,  43.8978,   2.7584,   1.5755,   7.0493,   0.7176,   0.5294,   0.4897,   0.1654
A51095,1988,  38.1975,   2.2727,   1.2015,   6.9514,   0.7207,   0.4450,   0.4117,   0.1391
A51095,1989,  59.9602,   3.1688,   1.9106,   6.8535,   0.7237,   0.6857,   0.6343,   0.2143
A51095,1990,  40.9634,   2.0901,   1.4519,   6.7557,   0.7268,   0.4624,   0.4277,   0.1445
A51095,1991,  38.1358,   2.1876,   1.2706,   6.6578,   0.7299,   0.4100,   0.3792,   0.1281
A51095,1992,  48.1734,   2.4804,   1.4567,   6.5600,   0.7330,   0.5333,   0.4933,   0.1667
A51095,1993,  44.0502,   2.5073,   1.6783,   6.4621,   0.7360,   0.5127,   0.4742,   0.1602
A51095,1994,  47.1091,   2.3384,   1.6229,   6.3642,   0.7391,   0.4965,   0.4593,   0.1552
A51095,1995,  39.4668,   2.1517,   1.4243,   6.2664,   0.7422,   0.4604,   0.4258,   0.1439
A51095,1996,  59.6309,   3.1836,   2.0536,   6.1685,   0.7453,   0.6457,   0.5972,   0.2018
A51095,1997,  41.9444,   2.1994,   1.4095,   6.0706,   0.7483,   0.4535,   0.4195,   0.1417
A51095,1998,  49.8958,   2.6431,   1.6276,   5.9728,   0.7514,   0.5670,   0.5244,   0.1772
A51095,1999,  57.9232,   1.9986,   1.3536,   5.8749,   0.7545,   0.5996,   0.5547,   0.1874
A51095,2000,  49.6190,   2.5625,   1.5761,   5.7771,   0.7576,   0.5718,   0.5289,   0.1787
A51095,2001,  35.2534,   1.8764,   1.3609,   5.6792,   0.7606,   0.4155,   0.3843,   0.1298
A51095,2002,  43.8627,   1.9610,   1.4653,   5.5813,   0.7637,   0.4789,   0.4430,   0.1497
A51095,2003,  68.5657,   2.8034,   2.4043,   5.4835,   0.7668,   0.7723,   0.7144,   0.2414
A51095,2004,  57.6710,   2.2736,   1.9437,   5.3856,   0.7699,   0.6626,   0.6129,   0.2071
A51095,2005,  43.1802,   1.8490,   1.5393,   5.2877,   0.7729,   0.4770,   0.4412,   0.1491
