seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36025,1984,  39.5438,   3.4651,   1.6475,   6.2926,   0.9235,   0.4830,   0.4468,   0.1509
A36025,1985,  35.0560,   3.1334,   1.4784,   6.1829,   0.9191,   0.3889,   0.3597,   0.1215
A36025,1986,  41.5901,   4.0316,   2.0847,   6.0733,   0.9147,   0.4813,   0.4452,   0.1504
A36025,1987,  40.0324,   3.5891,   1.6660,   5.9637,   0.9104,   0.4683,   0.4331,   0.1463
A36025,1988,  33.8721,   3.0640,   1.2737,   5.8540,   0.9060,   0.3699,   0.3422,   0.1156
A36025,1989,  40.1656,   3.6858,   1.7652,   5.7444,   0.9016,   0.4959,   0.4587,   0.1550
A36025,1990,  47.4980,   3.7307,   2.0899,   5.6348,   0.8973,   0.5515,   0.5101,   0.1723
A36025,1991,  38.3910,   3.5548,   1.5724,   5.5252,   0.8929,   0.4299,   0.3977,   0.1343
A36025,1992,  37.6320,   3.4023,   1.7023,   5.4155,   0.8885,   0.4278,   0.3957,   0.1337
A36025,1993,  40.3541,   3.4438,   1.5536,   5.3059,   0.8842,   0.4721,   0.4367,   0.1475
A36025,1994,  42.6693,   3.5708,   2.0560,   5.1963,   0.8798,   0.4968,   0.4596,   0.1553
A36025,1995,  36.6550,   2.8895,   1.7431,   5.0866,   0.8755,   0.3949,   0.3653,   0.1234
A36025,1996,  55.0537,   4.1398,   2.3460,   4.9770,   0.8711,   0.6451,   0.5967,   0.2016
A36025,1997,  34.0756,   3.0524,   1.4900,   4.8674,   0.8667,   0.3830,   0.3543,   0.1197
A36025,1998,  39.3684,   2.8246,   1.5704,   4.7578,   0.8624,   0.4854,   0.4490,   0.1517
A36025,1999,  38.4725,   2.5187,   1.2077,   4.6481,   0.8580,   0.4076,   0.3770,   0.1274
A36025,2000,  49.7970,   4.0609,   2.1927,   4.5385,   0.8536,   0.6210,   0.5744,   0.1941
A36025,2001,  29.9335,   2.3538,   1.2992,   4.4289,   0.8493,   0.3381,   0.3127,   0.1057
A36025,2002,  47.9492,   3.2145,   2.1142,   4.3193,   0.8449,   0.5801,   0.5366,   0.1813
A36025,2003,  50.8974,   2.9863,   2.0214,   4.2096,   0.8405,   0.5700,   0.5272,   0.1781
A36025,2004,  48.0702,   2.6745,   1.8192,   4.1000,   0.8362,   0.5456,   0.5047,   0.1705
A36025,2005,  48.5650,   2.3746,   1.6973,   3.9904,   0.8318,   0.5330,   0.4930,   0.1666
