seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51197,1984,  38.4568,   2.0042,   1.2798,   5.1954,   0.7298,   0.4606,   0.4260,   0.1439
A51197,1985,  37.6226,   2.1249,   1.0518,   5.1386,   0.7317,   0.4109,   0.3801,   0.1284
A51197,1986,  35.1004,   2.4479,   1.3040,   5.0818,   0.7337,   0.3927,   0.3632,   0.1227
A51197,1987,  42.9293,   2.2686,   1.2454,   5.0250,   0.7357,   0.5089,   0.4707,   0.1590
A51197,1988,  29.0971,   1.8380,   0.9735,   4.9682,   0.7376,   0.3337,   0.3087,   0.1043
A51197,1989,  49.4560,   2.6757,   1.6976,   4.9114,   0.7396,   0.5598,   0.5178,   0.1749
A51197,1990,  45.8772,   2.1213,   1.5814,   4.8545,   0.7416,   0.5117,   0.4733,   0.1599
A51197,1991,  39.4386,   2.0634,   1.1754,   4.7977,   0.7435,   0.4657,   0.4308,   0.1455
A51197,1992,  41.7085,   2.2546,   1.2909,   4.7409,   0.7455,   0.5101,   0.4718,   0.1594
A51197,1993,  42.9351,   2.4239,   1.2857,   4.6841,   0.7475,   0.4687,   0.4336,   0.1465
A51197,1994,  41.8554,   2.0645,   1.4818,   4.6272,   0.7494,   0.4696,   0.4344,   0.1468
A51197,1995,  41.5145,   2.2783,   1.5044,   4.5704,   0.7514,   0.4936,   0.4566,   0.1542
A51197,1996,  48.2603,   2.7070,   1.7191,   4.5136,   0.7534,   0.5332,   0.4932,   0.1666
A51197,1997,  31.9790,   1.9298,   1.1194,   4.4568,   0.7553,   0.3743,   0.3462,   0.1170
A51197,1998,  42.5227,   2.2377,   1.4875,   4.4000,   0.7573,   0.5282,   0.4886,   0.1651
A51197,1999,  34.8678,   1.9404,   1.1558,   4.3432,   0.7593,   0.3953,   0.3657,   0.1235
A51197,2000,  35.9151,   2.1701,   1.4457,   4.2863,   0.7612,   0.4404,   0.4073,   0.1376
A51197,2001,  38.6764,   1.9418,   1.3855,   4.2295,   0.7632,   0.4816,   0.4455,   0.1505
A51197,2002,  44.0114,   1.9299,   1.3021,   4.1727,   0.7652,   0.4790,   0.4431,   0.1497
A51197,2003,  56.6058,   2.3301,   1.7858,   4.1159,   0.7671,   0.6594,   0.6100,   0.2061
A51197,2004,  50.3947,   1.8286,   1.3748,   4.0591,   0.7691,   0.5885,   0.5443,   0.1839
A51197,2005,  36.1043,   1.7495,   1.3316,   4.0022,   0.7711,   0.4155,   0.3844,   0.1299
