seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A24047,1984,  47.2154,   2.5921,   1.4313,   6.3963,   3.6429,   0.5630,   0.5207,   0.1759
A24047,1985,  45.4411,   2.4329,   1.2004,   6.3043,   3.6593,   0.4890,   0.4523,   0.1528
A24047,1986,  35.3608,   2.3688,   1.2535,   6.2123,   3.6757,   0.3575,   0.3306,   0.1117
A24047,1987,  40.4425,   2.5781,   1.3607,   6.1203,   3.6920,   0.4457,   0.4123,   0.1393
A24047,1988,  39.0481,   2.0328,   1.0727,   6.0284,   3.7084,   0.4187,   0.3873,   0.1308
A24047,1989,  59.0726,   3.2450,   1.9004,   5.9364,   3.7248,   0.6611,   0.6115,   0.2066
A24047,1990,  41.9428,   2.5009,   1.6581,   5.8445,   3.7412,   0.4829,   0.4467,   0.1509
A24047,1991,  42.8818,   2.4939,   1.4578,   5.7525,   3.7576,   0.4605,   0.4259,   0.1439
A24047,1992,  48.3192,   2.4765,   1.4461,   5.6605,   3.7740,   0.5233,   0.4841,   0.1635
A24047,1993,  45.9171,   2.6787,   1.6109,   5.5685,   3.7904,   0.5195,   0.4805,   0.1623
A24047,1994,  47.1284,   2.5626,   1.6272,   5.4766,   3.8068,   0.4802,   0.4442,   0.1501
A24047,1995,  35.1518,   1.7411,   1.1827,   5.3846,   3.8232,   0.4201,   0.3885,   0.1313
A24047,1996,  59.1085,   3.1470,   1.9078,   5.2926,   3.8396,   0.6616,   0.6120,   0.2068
A24047,1997,  41.7174,   2.2794,   1.3225,   5.2007,   3.8560,   0.4456,   0.4122,   0.1393
A24047,1998,  43.0952,   2.2519,   1.3080,   5.1087,   3.8724,   0.5026,   0.4649,   0.1571
A24047,1999,  48.7725,   1.9687,   1.1972,   5.0167,   3.8888,   0.5032,   0.4655,   0.1572
A24047,2000,  46.1335,   2.4146,   1.4172,   4.9248,   3.9052,   0.5356,   0.4954,   0.1674
A24047,2001,  40.3720,   2.1308,   1.7434,   4.8328,   3.9216,   0.4602,   0.4257,   0.1438
A24047,2002,  48.0758,   2.0314,   1.6840,   4.7408,   3.9380,   0.5283,   0.4887,   0.1651
A24047,2003,  61.1709,   2.6910,   2.1401,   4.6489,   3.9544,   0.6743,   0.6237,   0.2107
A24047,2004,  50.6780,   2.1293,   1.6246,   4.5569,   3.9708,   0.5542,   0.5127,   0.1732
A24047,2005,  48.6712,   2.0175,   1.7320,   4.4649,   3.9871,   0.5666,   0.5241,   0.1771
