seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42113,1984,   1,   1.7774,   0.2022,   0.0756,   0.7768,   0.0235,   0.0161,   0.0149,   0.0050
A42113,1984,   2,   5.0693,   0.2632,   0.0932,   0.7884,   0.0463,   0.0460,   0.0425,   0.0144
A42113,1984,   3,   3.7663,   0.3376,   0.1420,   0.8696,   0.0805,   0.0341,   0.0316,   0.0107
A42113,1984,   4,   5.2761,   0.5532,   0.2973,   0.6112,   0.0772,   0.0957,   0.0885,   0.0299
A42113,1984,   5,   7.0785,   0.7445,   0.4777,   0.6742,   0.0808,   0.1283,   0.1187,   0.0401
A42113,1984,   6,   4.1399,   0.4498,   0.3065,   0.8215,   0.1903,   0.0751,   0.0694,   0.0235
A42113,1984,   7,   6.1768,   0.6067,   0.2529,   0.6675,   0.1858,   0.0560,   0.0518,   0.0175
A42113,1984,   8,   4.4372,   0.5304,   0.1976,   0.5825,   0.1452,   0.0402,   0.0372,   0.0126
A42113,1984,   9,   1.8528,   0.2041,   0.1105,   0.6602,   0.0886,   0.0168,   0.0155,   0.0052
A42113,1984,  10,   2.5121,   0.2545,   0.1351,   0.7101,   0.0698,   0.0228,   0.0211,   0.0071
A42113,1984,  11,   3.8010,   0.1962,   0.0896,   0.6848,   0.0634,   0.0345,   0.0319,   0.0108
A42113,1984,  12,   3.2458,   0.2639,   0.0915,   0.6355,   0.0194,   0.0294,   0.0272,   0.0092
A42113,1985,   1,   1.2875,   0.1227,   0.0444,   0.7621,   0.0233,   0.0117,   0.0108,   0.0036
A42113,1985,   2,   1.8057,   0.1506,   0.0441,   0.7734,   0.0460,   0.0164,   0.0151,   0.0051
A42113,1985,   3,   2.3423,   0.2623,   0.1181,   0.8531,   0.0799,   0.0212,   0.0196,   0.0066
A42113,1985,   4,   2.1392,   0.2684,   0.1800,   0.5996,   0.0767,   0.0388,   0.0359,   0.0121
A42113,1985,   5,   4.5139,   0.4269,   0.2928,   0.6614,   0.0802,   0.0818,   0.0757,   0.0256
A42113,1985,   6,   4.0571,   0.3944,   0.2549,   0.8060,   0.1890,   0.0736,   0.0680,   0.0230
A42113,1985,   7,   4.6961,   0.5358,   0.2194,   0.6549,   0.1846,   0.0426,   0.0394,   0.0133
A42113,1985,   8,   4.2452,   0.4870,   0.2144,   0.5714,   0.1442,   0.0385,   0.0356,   0.0120
