seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51630,1984,  46.0501,   3.1131,   2.3154,   8.6452,   0.9503,   0.5221,   0.4829,   0.1631
A51630,1985,  42.2039,   3.0084,   2.0405,   8.5073,   0.9513,   0.4417,   0.4086,   0.1380
A51630,1986,  35.6391,   3.0316,   2.2670,   8.3696,   0.9523,   0.3841,   0.3553,   0.1200
A51630,1987,  44.9495,   3.5302,   2.6533,   8.2318,   0.9533,   0.5435,   0.5027,   0.1698
A51630,1988,  37.6848,   2.8782,   2.1601,   8.0940,   0.9543,   0.4347,   0.4021,   0.1359
A51630,1989,  48.3725,   3.4112,   3.4176,   7.9562,   0.9553,   0.5789,   0.5355,   0.1809
A51630,1990,  41.0847,   2.4389,   2.4123,   7.8184,   0.9563,   0.4824,   0.4462,   0.1507
A51630,1991,  32.9930,   2.1828,   1.8982,   7.6806,   0.9573,   0.3547,   0.3281,   0.1108
A51630,1992,  40.4699,   2.3203,   1.8780,   7.5428,   0.9583,   0.4369,   0.4042,   0.1365
A51630,1993,  50.0166,   3.3466,   3.0750,   7.4050,   0.9593,   0.5658,   0.5234,   0.1768
A51630,1994,  48.9185,   2.8768,   2.7079,   7.2672,   0.9603,   0.5049,   0.4670,   0.1578
A51630,1995,  40.6556,   2.5979,   2.5908,   7.1294,   0.9613,   0.4635,   0.4287,   0.1448
A51630,1996,  57.1757,   4.0038,   3.4236,   6.9916,   0.9623,   0.6399,   0.5919,   0.2000
A51630,1997,  38.4001,   2.6681,   2.4398,   6.8538,   0.9633,   0.4278,   0.3957,   0.1337
A51630,1998,  44.0347,   2.6917,   2.3898,   6.7161,   0.9643,   0.5191,   0.4801,   0.1622
A51630,1999,  37.1353,   2.1997,   1.9794,   6.5783,   0.9653,   0.3737,   0.3456,   0.1168
A51630,2000,  43.1294,   2.3530,   2.1092,   6.4405,   0.9663,   0.5230,   0.4838,   0.1634
A51630,2001,  35.7215,   2.2468,   2.5223,   6.3027,   0.9673,   0.4334,   0.4009,   0.1354
A51630,2002,  37.6769,   2.1292,   2.2367,   6.1648,   0.9683,   0.4176,   0.3863,   0.1305
A51630,2003,  64.1144,   2.8235,   3.3741,   6.0271,   0.9693,   0.7357,   0.6805,   0.2299
A51630,2004,  44.1332,   2.1845,   2.6320,   5.8893,   0.9703,   0.5168,   0.4780,   0.1615
A51630,2005,  43.6112,   1.9445,   2.4508,   5.7515,   0.9713,   0.4859,   0.4494,   0.1518
