seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51009,1984,  48.1361,   2.6292,   1.3100,   6.1030,   0.5641,   0.5444,   0.5036,   0.1701
A51009,1985,  46.7274,   2.6857,   1.1394,   6.0266,   0.5648,   0.5050,   0.4671,   0.1578
A51009,1986,  31.7011,   2.4943,   1.1658,   5.9503,   0.5655,   0.3330,   0.3080,   0.1041
A51009,1987,  48.8529,   2.5696,   1.1866,   5.8739,   0.5662,   0.5696,   0.5269,   0.1780
A51009,1988,  32.7273,   2.2590,   1.1086,   5.7976,   0.5668,   0.3928,   0.3633,   0.1227
A51009,1989,  57.1876,   3.3178,   1.9713,   5.7213,   0.5675,   0.7009,   0.6484,   0.2190
A51009,1990,  48.1757,   2.4377,   1.5339,   5.6449,   0.5682,   0.5457,   0.5047,   0.1705
A51009,1991,  38.2327,   2.1760,   1.1432,   5.5686,   0.5689,   0.4238,   0.3920,   0.1324
A51009,1992,  44.5953,   2.4196,   1.2732,   5.4922,   0.5696,   0.5255,   0.4860,   0.1642
A51009,1993,  47.7486,   2.8598,   1.6702,   5.4159,   0.5702,   0.5333,   0.4933,   0.1667
A51009,1994,  43.6225,   2.4269,   1.4868,   5.3396,   0.5709,   0.4662,   0.4312,   0.1457
A51009,1995,  50.7158,   2.7922,   1.6934,   5.2632,   0.5716,   0.6380,   0.5901,   0.1994
A51009,1996,  54.2407,   2.9321,   1.6619,   5.1869,   0.5723,   0.5972,   0.5524,   0.1866
A51009,1997,  38.2472,   2.3638,   1.3377,   5.1106,   0.5730,   0.4184,   0.3870,   0.1307
A51009,1998,  46.8193,   2.6309,   1.4258,   5.0342,   0.5737,   0.5652,   0.5228,   0.1766
A51009,1999,  40.3398,   1.9526,   1.1032,   4.9579,   0.5743,   0.4189,   0.3875,   0.1309
A51009,2000,  38.7211,   2.0150,   1.1032,   4.8815,   0.5750,   0.4626,   0.4279,   0.1446
A51009,2001,  31.0817,   1.9549,   1.2039,   4.8052,   0.5757,   0.3651,   0.3377,   0.1141
A51009,2002,  38.3583,   1.9662,   1.2146,   4.7289,   0.5764,   0.4075,   0.3770,   0.1274
A51009,2003,  65.9811,   2.6389,   1.8514,   4.6525,   0.5771,   0.7814,   0.7228,   0.2442
A51009,2004,  43.2944,   1.7463,   1.2145,   4.5762,   0.5777,   0.4983,   0.4609,   0.1557
A51009,2005,  43.5118,   1.7316,   1.2978,   4.4999,   0.5784,   0.4709,   0.4356,   0.1472
