seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42063,1984,  46.5372,   4.8517,   2.3485,   8.7102,   0.6805,   0.5509,   0.5095,   0.1721
A42063,1985,  43.6142,   3.9010,   1.7982,   8.5851,   0.6784,   0.4919,   0.4550,   0.1537
A42063,1986,  45.0152,   4.4278,   2.0377,   8.4600,   0.6763,   0.5053,   0.4674,   0.1579
A42063,1987,  41.6678,   4.3012,   2.0035,   8.3349,   0.6742,   0.4958,   0.4587,   0.1550
A42063,1988,  37.3581,   3.6542,   1.5895,   8.2099,   0.6721,   0.4068,   0.3763,   0.1271
A42063,1989,  45.7822,   4.3123,   2.3473,   8.0848,   0.6700,   0.5586,   0.5167,   0.1746
A42063,1990,  50.6222,   4.3161,   2.2723,   7.9597,   0.6679,   0.5918,   0.5474,   0.1849
A42063,1991,  34.3852,   3.5519,   1.7709,   7.8346,   0.6658,   0.3821,   0.3535,   0.1194
A42063,1992,  39.0981,   3.4922,   1.7470,   7.7095,   0.6637,   0.4175,   0.3862,   0.1305
A42063,1993,  49.7132,   4.5894,   2.1266,   7.5845,   0.6615,   0.5743,   0.5312,   0.1795
A42063,1994,  48.5687,   4.3519,   2.1782,   7.4594,   0.6594,   0.5423,   0.5016,   0.1695
A42063,1995,  37.4901,   3.3304,   1.7135,   7.3343,   0.6573,   0.4396,   0.4067,   0.1374
A42063,1996,  56.6006,   4.6585,   2.5729,   7.2092,   0.6552,   0.6253,   0.5784,   0.1954
A42063,1997,  45.9589,   3.5697,   1.7028,   7.0841,   0.6531,   0.5107,   0.4724,   0.1596
A42063,1998,  38.8220,   3.7672,   1.8730,   6.9591,   0.6510,   0.4824,   0.4462,   0.1507
A42063,1999,  40.8611,   3.4533,   1.7912,   6.8340,   0.6489,   0.4606,   0.4261,   0.1439
A42063,2000,  40.0453,   3.5805,   1.9197,   6.7089,   0.6468,   0.4800,   0.4440,   0.1500
A42063,2001,  34.7741,   3.0053,   1.7652,   6.5838,   0.6447,   0.4093,   0.3786,   0.1279
A42063,2002,  45.2221,   3.6122,   2.2444,   6.4587,   0.6426,   0.5630,   0.5208,   0.1760
A42063,2003,  49.8672,   3.3460,   2.2064,   6.3337,   0.6405,   0.5662,   0.5238,   0.1769
A42063,2004,  55.3510,   3.2440,   2.1150,   6.2085,   0.6384,   0.6565,   0.6073,   0.2052
A42063,2005,  41.3160,   2.4745,   1.6036,   6.0835,   0.6363,   0.4355,   0.4028,   0.1361
