seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42093,1984,  44.7111,   5.0106,   2.7483,   6.0886,   1.9993,   0.5482,   0.5071,   0.1713
A42093,1985,  36.3628,   3.9068,   2.0316,   5.9702,   1.9939,   0.4304,   0.3981,   0.1345
A42093,1986,  42.6963,   4.4778,   2.2074,   5.8518,   1.9885,   0.4856,   0.4491,   0.1517
A42093,1987,  39.4443,   4.2457,   2.1683,   5.7334,   1.9831,   0.4317,   0.3993,   0.1349
A42093,1988,  35.8088,   3.6888,   1.8378,   5.6149,   1.9776,   0.4047,   0.3744,   0.1265
A42093,1989,  41.5301,   3.9401,   2.3702,   5.4965,   1.9722,   0.5296,   0.4899,   0.1655
A42093,1990,  47.8209,   4.2253,   2.6324,   5.3781,   1.9668,   0.5336,   0.4936,   0.1668
A42093,1991,  33.6092,   3.4621,   1.9092,   5.2596,   1.9614,   0.3643,   0.3370,   0.1139
A42093,1992,  40.3424,   3.8039,   2.1913,   5.1412,   1.9559,   0.4399,   0.4069,   0.1375
A42093,1993,  47.3719,   4.4252,   2.4023,   5.0228,   1.9505,   0.5633,   0.5211,   0.1760
A42093,1994,  49.1029,   4.4333,   2.9620,   4.9043,   1.9451,   0.5699,   0.5272,   0.1781
A42093,1995,  36.5938,   2.8876,   1.8623,   4.7859,   1.9396,   0.4118,   0.3809,   0.1287
A42093,1996,  53.2240,   4.5430,   2.8687,   4.6675,   1.9342,   0.5960,   0.5513,   0.1863
A42093,1997,  34.8334,   3.1014,   1.7199,   4.5491,   1.9288,   0.3876,   0.3585,   0.1211
A42093,1998,  43.9856,   3.6101,   2.2299,   4.4307,   1.9234,   0.5514,   0.5101,   0.1723
A42093,1999,  43.9726,   3.3841,   2.1174,   4.3122,   1.9179,   0.4783,   0.4424,   0.1495
A42093,2000,  42.7959,   3.6158,   2.3663,   4.1938,   1.9125,   0.5212,   0.4821,   0.1629
A42093,2001,  32.5189,   2.8428,   2.0564,   4.0754,   1.9071,   0.3752,   0.3471,   0.1173
A42093,2002,  42.8363,   3.0547,   2.3028,   3.9570,   1.9017,   0.5112,   0.4728,   0.1597
A42093,2003,  52.3945,   3.5014,   2.8167,   3.8385,   1.8962,   0.5897,   0.5455,   0.1843
A42093,2004,  52.2467,   3.5350,   2.9767,   3.7201,   1.8908,   0.6045,   0.5592,   0.1889
A42093,2005,  42.9491,   2.3504,   1.9948,   3.6017,   1.8854,   0.4665,   0.4315,   0.1458
