seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42057,1984,   1,   1.3263,   0.1752,   0.0717,   0.4935,   0.0251,   0.0120,   0.0111,   0.0038
A42057,1984,   2,   4.8537,   0.2885,   0.1385,   0.5183,   0.0343,   0.0440,   0.0407,   0.0137
A42057,1984,   3,   5.1318,   0.5904,   0.2488,   0.6452,   0.0706,   0.0465,   0.0430,   0.0145
A42057,1984,   4,   4.8539,   0.4410,   0.2805,   0.7298,   0.1096,   0.0880,   0.0814,   0.0275
A42057,1984,   5,   3.8823,   0.4502,   0.2865,   0.7155,   0.1150,   0.0704,   0.0651,   0.0220
A42057,1984,   6,   3.1363,   0.3829,   0.2667,   0.7383,   0.1781,   0.0569,   0.0526,   0.0178
A42057,1984,   7,   4.2626,   0.4405,   0.1948,   0.7570,   0.2083,   0.0386,   0.0357,   0.0121
A42057,1984,   8,   5.1845,   0.5821,   0.2271,   0.6182,   0.1853,   0.0470,   0.0435,   0.0147
A42057,1984,   9,   1.7513,   0.2015,   0.1012,   0.7404,   0.1289,   0.0159,   0.0147,   0.0050
A42057,1984,  10,   2.8208,   0.3015,   0.1474,   0.6722,   0.0918,   0.0256,   0.0237,   0.0080
A42057,1984,  11,   4.1184,   0.2200,   0.0950,   0.4928,   0.0588,   0.0373,   0.0345,   0.0117
A42057,1984,  12,   2.4076,   0.2404,   0.0910,   0.4493,   0.0166,   0.0218,   0.0202,   0.0068
A42057,1985,   1,   1.5849,   0.1837,   0.0765,   0.4854,   0.0251,   0.0144,   0.0133,   0.0045
A42057,1985,   2,   3.1752,   0.2037,   0.0692,   0.5098,   0.0343,   0.0288,   0.0266,   0.0090
A42057,1985,   3,   3.9362,   0.2955,   0.1343,   0.6346,   0.0705,   0.0357,   0.0330,   0.0111
A42057,1985,   4,   1.1925,   0.1294,   0.0911,   0.7179,   0.1095,   0.0216,   0.0200,   0.0068
A42057,1985,   5,   5.2652,   0.5077,   0.3156,   0.7038,   0.1149,   0.0955,   0.0883,   0.0298
A42057,1985,   6,   2.1926,   0.2541,   0.1635,   0.7262,   0.1779,   0.0398,   0.0368,   0.0124
A42057,1985,   7,   4.7150,   0.5440,   0.2285,   0.7446,   0.2081,   0.0427,   0.0395,   0.0134
A42057,1985,   8,   3.0342,   0.3619,   0.1458,   0.6081,   0.1851,   0.0275,   0.0254,   0.0086
A42057,1985,   9,   1.2859,   0.1148,   0.0542,   0.7283,   0.1287,   0.0117,   0.0108,   0.0036
A42057,1985,  10,   3.5029,   0.2723,   0.1218,   0.6611,   0.0917,   0.0318,   0.0294,   0.0099
A42057,1985,  11,   8.8935,   0.4473,   0.1802,   0.4847,   0.0587,   0.0806,   0.0746,   0.0252
A42057,1985,  12,   1.2231,   0.1032,   0.0361,   0.4419,   0.0165,   0.0111,   0.0103,   0.0035
A42057,1986,   1,   1.6115,   0.1209,   0.0470,   0.4774,   0.0250,   0.0146,   0.0135,   0.0046
A42057,1986,   2,   4.1852,   0.3833,   0.1481,   0.5013,   0.0343,   0.0379,   0.0351,   0.0119
A42057,1986,   3,   2.4802,   0.2422,   0.1101,   0.6241,   0.0705,   0.0225,   0.0208,   0.0070
A42057,1986,   4,   2.5326,   0.3250,   0.2367,   0.7059,   0.1094,   0.0459,   0.0425,   0.0143
A42057,1986,   5,   2.6207,   0.2892,   0.1797,   0.6921,   0.1148,   0.0475,   0.0439,   0.0148
A42057,1986,   6,   2.2648,   0.2782,   0.1655,   0.7141,   0.1777,   0.0411,   0.0380,   0.0128
A42057,1986,   7,   3.4273,   0.4592,   0.1967,   0.7322,   0.2078,   0.0311,   0.0287,   0.0097
A42057,1986,   8,   2.1333,   0.2628,   0.1008,   0.5980,   0.1849,   0.0193,   0.0179,   0.0060
A42057,1986,   9,   1.8796,   0.1924,   0.0963,   0.7161,   0.1286,   0.0170,   0.0158,   0.0053
A42057,1986,  10,   2.5098,   0.2251,   0.1072,   0.6501,   0.0916,   0.0228,   0.0210,   0.0071
A42057,1986,  11,   4.6588,   0.3587,   0.1298,   0.4766,   0.0587,   0.0422,   0.0391,   0.0132
A42057,1986,  12,   3.4495,   0.2500,   0.0741,   0.4346,   0.0165,   0.0313,   0.0289,   0.0098
A42057,1987,   1,   2.9722,   0.2407,   0.0826,   0.4693,   0.0250,   0.0269,   0.0249,   0.0084
A42057,1987,   2,   0.9961,   0.0776,   0.0250,   0.4928,   0.0342,   0.0090,   0.0084,   0.0028
A42057,1987,   3,   2.3684,   0.2454,   0.1236,   0.6135,   0.0704,   0.0215,   0.0199,   0.0067
A42057,1987,   4,   5.8809,   0.4755,   0.2839,   0.6940,   0.1093,   0.1066,   0.0986,   0.0333
A42057,1987,   5,   2.8978,   0.3709,   0.2005,   0.6803,   0.1146,   0.0525,   0.0486,   0.0164
A42057,1987,   6,   2.8512,   0.3939,   0.2547,   0.7020,   0.1775,   0.0517,   0.0478,   0.0162
